gene,logFC,adj.P.Val,module,GS_RA,kME_own
ARG1,1.36046631995879,3.18610327226326e-09,yellow,0.52,0.612
CLEC4D,1.16915360855525,5.13609812399248e-11,yellow,0.579,0.807
BCL2A1,1.15834995079186,3.55843470997482e-10,yellow,0.566,0.869
LY96,0.916756733564953,6.66389948741259e-09,yellow,0.53,0.866
MS4A4A,0.853633218252723,5.51150756180935e-10,yellow,0.467,0.473
ANXA3,0.833413988381371,8.89314901553933e-08,yellow,0.481,0.741
MS4A3,0.823880614707744,2.20993230672233e-05,yellow,0.412,0.54
TMTC1,0.820462402760418,0.000200718417456917,yellow,0.279,0.395
ZNF267,0.792520040916434,9.9036089537787e-10,yellow,0.534,0.946
HECW2,0.745838836890687,3.33979622225413e-08,yellow,0.461,0.695
FCGBP,-0.744604940950837,2.62013770162302e-09,brown,-0.491,0.506
ZNF117,0.740931727831291,6.50042030401528e-07,yellow,0.47,0.813
SNX16,0.700259571518484,3.30081761734897e-09,yellow,0.512,0.859
NAT1,0.689837710311432,7.09677410057694e-09,yellow,0.536,0.849
HMGB2,0.673800937190015,2.69459181006284e-12,yellow,0.631,0.862
BCAT1,0.666628651516105,1.11304136571862e-06,yellow,0.455,0.492
ZNF230,0.663494306450211,4.14366659343276e-10,yellow,0.571,0.882
C1GALT1C1,0.646928821737564,4.438975154396e-12,yellow,0.612,0.877
SLC37A3,0.643823751202246,2.32172317575747e-09,yellow,0.524,0.809
SULT1B1,0.636120094938198,2.99774812350224e-07,yellow,0.477,0.769
NDUFB3,0.634793776000762,7.60336354014929e-10,yellow,0.523,0.787
SGMS2,0.633313547191337,5.72740165281581e-08,yellow,0.435,0.716
SKIL,0.630676902929908,7.46799862730968e-09,yellow,0.491,0.844
HNMT,0.628097709735001,2.12185700236559e-08,yellow,0.396,0.531
SEMA3C,0.622260999172272,1.0167963037628e-08,yellow,0.511,0.775
CHMP5,0.620770682342747,2.28616979952991e-10,yellow,0.562,0.831
CCDC126,0.619810109631483,1.14056474817687e-08,yellow,0.527,0.927
CPEB2,0.602656289332605,1.43340283254932e-09,yellow,0.525,0.918
ZFYVE16,0.597751454416922,1.43560660111975e-08,yellow,0.49,0.953
NRG1,0.58713204132414,0.000350603691885646,yellow,0.266,0.389
S100A12,0.585810849387974,1.08525464795859e-07,yellow,0.422,0.581
CDK5R1,0.580682866239536,1.8583568426176e-07,yellow,0.47,0.637
FPGT,0.580415900454852,7.38835163388317e-09,yellow,0.507,0.837
LTK,-0.577327634061541,5.13609812399248e-11,brown,-0.508,0.382
SAMSN1,0.57671279342808,3.18856096766898e-10,yellow,0.574,0.835
ST3GAL6,0.576027154529108,4.27085858762242e-07,yellow,0.453,0.847
LOC100131541,-0.5753917030027,1.03314412979326e-07,brown,-0.465,0.758
CPNE8,0.57395219048001,1.08137298469797e-09,yellow,0.508,0.803
CXorf23,0.567256333069783,4.58714777698376e-10,yellow,0.528,0.884
RNASE4,0.566826736357245,9.19656831140181e-08,yellow,0.391,0.546
FAS,0.563761947549874,1.22771255465792e-08,yellow,0.512,0.871
PMAIP1,0.557698856807905,7.07089581189221e-07,yellow,0.456,0.813
CNIH4,0.555717366917,2.01034975033954e-09,yellow,0.555,0.803
TWF1,0.549746866811454,2.23325464571817e-07,yellow,0.476,0.864
CLEC12A,0.549550236724466,0.00147284937352048,yellow,0.24,0.362
FCHO2,0.548771715870587,1.03314412979326e-07,yellow,0.478,0.91
PDK4,0.543988258325031,0.000419437777875714,yellow,0.293,0.486
TRIM23,0.536410654104108,1.05569363035868e-07,yellow,0.502,0.856
ZDHHC17,0.53195141008634,2.28616979952991e-10,yellow,0.546,0.899
GRAMD1C,0.530766066748865,8.72074617294618e-05,yellow,0.338,0.739
ZNF608,0.530279067141332,7.73947249457769e-06,yellow,0.37,0.566
RGS18,0.529503299830806,6.63174752534097e-09,yellow,0.501,0.846
ABHD13,0.526010541236294,2.09813388656176e-09,yellow,0.53,0.845
KLHL2,0.525419194030762,6.60956556554907e-08,yellow,0.495,0.921
YOD1,0.521203115812637,5.59484314715471e-05,yellow,0.371,0.508
SMPDL3A,0.521019498607421,1.68564355584735e-07,yellow,0.449,0.592
ZNF354A,0.520977911155745,2.48876898236224e-07,yellow,0.467,0.792
CLEC12B,0.519374020921666,0.00448904618856287,yellow,0.244,0.374
PTGS2,0.518526559434749,1.21876832143192e-06,yellow,0.442,0.883
ABCA1,0.518030279991609,3.55823021907544e-06,yellow,0.427,0.55
SNX13,0.517996917785912,2.09077398972974e-09,yellow,0.526,0.937
IKBIP,0.514668700230182,1.37554166577283e-06,yellow,0.447,0.823
JAK2,0.511183960369767,7.49639970924528e-10,yellow,0.539,0.86
NHS,0.50859376261998,1.03484783811987e-05,yellow,0.355,0.722
TMEM170B,0.506868031626476,3.98789510591323e-08,yellow,0.477,0.875
PPP4R2,0.506803856478913,8.87549133602925e-10,yellow,0.534,0.911
ADAM9,0.506756722942455,7.8683371715208e-08,yellow,0.441,0.846
DOCK4,0.505214740127052,0.000553302006522907,yellow,0.363,0.671
GPR34,0.503169961032924,3.37977305796485e-05,yellow,0.38,0.639
CCR5,-0.501439491911418,3.16725518421678e-08,brown,-0.489,0.401
ASPH,0.501375273391972,6.02694140481812e-05,yellow,0.383,0.819
CARD16,0.499191061007705,1.0142077972953e-06,yellow,0.436,0.666
IRAK3,0.497687307843546,8.93981348555828e-08,yellow,0.464,0.802
SLCO4C1,0.497547429663849,3.45813058574214e-06,yellow,0.419,0.683
TXN,0.496418260041952,7.09677410057694e-09,yellow,0.519,0.711
S100A8,0.495844473154833,5.13609812399248e-11,yellow,0.564,0.792
ATP8B4,0.493157480224108,7.95099503098783e-08,yellow,0.465,0.724
ST6GALNAC3,0.493018660805948,1.43560660111975e-08,yellow,0.508,0.741
C5orf30,0.489852428618993,2.06649143232768e-10,yellow,0.593,0.771
RAB33B,0.488469795189227,1.20334367964746e-07,yellow,0.485,0.92
GPR65,0.48484121806883,4.74638369727768e-08,yellow,0.509,0.816
TBC1D15,0.483926989231359,1.44754820124831e-09,yellow,0.552,0.897
PCMTD1,0.477593053762895,2.3695307343701e-09,yellow,0.497,0.874
FMNL2,0.47731371710301,6.41019493976717e-06,yellow,0.36,0.451
CTNNAL1,0.475144056921484,0.00457427356635058,yellow,0.246,0.307
GPR160,0.475026976192027,2.60852150621431e-08,yellow,0.503,0.735
PLA2G4A,0.473873217707343,6.46067401408573e-07,yellow,0.428,0.687
B3GNT5,0.473078122799944,1.37441617333621e-05,yellow,0.396,0.846
ARL5B,0.472882898227178,9.28618593103933e-08,yellow,0.477,0.803
RB1CC1,0.472547923327934,4.98376704485488e-10,yellow,0.546,0.9
PNPLA8,0.472329947580411,1.63894938682803e-08,yellow,0.517,0.883
SERPINB2,0.471882672198876,1.91331729257578e-05,yellow,0.391,0.601
AZI2,0.471666922705063,4.22537732436105e-09,yellow,0.514,0.852
CCPG1,0.470017878308476,2.49257864673363e-07,yellow,0.472,0.893
FAM198B,0.465457649228115,1.24174607997379e-08,yellow,0.425,0.647
UBE2W,0.465067561955911,8.28991795972323e-10,yellow,0.555,0.933
AMN1,0.462039700826539,6.58778063686018e-08,yellow,0.494,0.846
LYSMD3,0.461996936153126,6.66389948741259e-09,yellow,0.498,0.853
MAP4,-0.460928851417927,7.14732000150327e-09,brown,-0.519,0.846
MPZL2,0.460118767137892,6.18280585997655e-07,yellow,0.383,0.641
ELMOD2,0.458137687938317,2.40771138647097e-09,yellow,0.521,0.874
KLK1,-0.457601012653469,2.30272577995595e-05,brown,-0.339,0.338
CSGALNACT2,0.457120210221541,2.56244685262443e-11,yellow,0.57,0.893
EXOC6,0.456920792677308,3.87337300388952e-10,yellow,0.558,0.881
TMEM55A,0.45607755260246,7.70335417086807e-07,yellow,0.45,0.908
CAPZA2,0.456013557419409,3.18856096766898e-10,yellow,0.556,0.885
RORC,-0.455132346208108,2.8248134082541e-07,brown,-0.375,0.3
CLK4,0.454705024286966,2.4906081271886e-07,yellow,0.463,0.842
STARD3NL,0.450404718293913,5.13609812399248e-11,yellow,0.588,0.842
C9orf72,0.449362570274852,9.05495255569804e-09,yellow,0.492,0.861
NAB1,0.448043412222172,1.19035649701618e-08,yellow,0.518,0.886
GAB1,0.446500619084009,1.14094536538843e-06,yellow,0.406,0.807
COQ2,0.444874222427922,3.23688305062182e-10,yellow,0.537,0.667
KRCC1,0.443229095824648,7.38835163388317e-09,yellow,0.5,0.789
TPM2,-0.443131218015645,3.16911221365748e-06,brown,-0.431,0.566
C20orf197,0.440106875319446,1.66475357386037e-05,yellow,0.422,0.689
SPAG1,0.437281808299171,4.37075080306864e-06,yellow,0.423,0.644
RNFT1,0.437280508815682,3.99632213613492e-07,yellow,0.462,0.798
SAP30,0.436380215007761,9.97292187703378e-08,yellow,0.456,0.564
GALNT3,0.435785572483992,9.43318403021294e-09,yellow,0.533,0.866
SLC16A6,0.433075915289966,1.71773045547262e-09,yellow,0.472,0.629
STX7,0.429313217179884,5.13609812399248e-11,yellow,0.576,0.89
SPTAN1,-0.428789344069454,9.29237158595678e-09,brown,-0.503,0.848
TMEM65,0.428505116074679,1.04870833674638e-07,yellow,0.468,0.873
BAZ2B,0.428387230553957,5.25246244515136e-08,yellow,0.481,0.899
IKZF3,-0.427654893546534,3.15739550613633e-07,brown,-0.411,0.615
PPP1R12A,0.426328640471599,7.1029753851041e-10,yellow,0.536,0.916
EXOC8,0.425775470810312,1.2122422839904e-08,yellow,0.507,0.933
RAB18,0.424758991584683,2.76305518279653e-08,yellow,0.524,0.877
SLFN12,0.424610367103159,1.1922270718258e-06,yellow,0.433,0.611
THAP1,0.424410055248963,1.66686662821591e-08,yellow,0.48,0.855
IL18R1,0.424261983225626,9.00448303095422e-05,yellow,0.403,0.646
KYNU,0.422020867954346,8.11778292099379e-07,yellow,0.402,0.381
MPP7,0.420392947923512,3.81746411089299e-08,yellow,0.485,0.777
RRM2B,0.419764301216777,1.26780764818156e-08,yellow,0.508,0.939
KIAA0754,-0.418276865058188,1.52509740034853e-06,brown,-0.43,0.744
TAF7,0.414877744578732,9.71320815209457e-10,yellow,0.534,0.86
CDC25B,-0.414333245458984,9.47438799765167e-09,brown,-0.523,0.861
TXNDC17,0.414272599398767,1.13831099342042e-08,yellow,0.493,0.745
FAR1,0.411638068518395,1.86004621536445e-09,yellow,0.519,0.951
SCRN3,0.411448717149179,1.15668878048713e-07,yellow,0.477,0.815
RP2,0.411444643622294,6.25990533177135e-08,yellow,0.485,0.91
MFN1,0.410981986543022,1.80254641743675e-07,yellow,0.455,0.843
FAM160B1,0.410312862591448,1.44754820124831e-09,yellow,0.553,0.923
CHUK,0.409783383004685,1.16402443025146e-08,yellow,0.505,0.917
CD248,-0.409668277312444,5.73940031983035e-06,brown,-0.359,0.352
ACSL4,0.407684638611877,1.12992700342853e-07,yellow,0.476,0.88
ZC3H12C,0.405274901322636,2.60233888362002e-06,yellow,0.361,0.616
SP3,0.403313956448669,3.3496814994832e-09,yellow,0.52,0.946
GMFB,0.402868262891169,8.22088200254364e-09,yellow,0.521,0.843
MTMR6,0.402319658126581,1.4472205504237e-09,yellow,0.52,0.936
IFRD1,0.402274155138699,3.40917858178804e-07,yellow,0.474,0.825
STXBP5,0.401584109355476,3.60905492465892e-06,yellow,0.42,0.719
C4orf33,0.400905816581123,3.18099176604498e-07,yellow,0.471,0.772
CXCR3,-0.399636781257779,1.18978886749007e-06,brown,-0.435,0.607
ZNRF2,0.398401765566997,3.59809381897217e-08,yellow,0.453,0.826
THAP5,0.398055939732173,7.29414696161414e-06,yellow,0.408,0.862
STAG3L3,-0.396255664325311,6.60956556554907e-08,brown,-0.462,0.824
NFATC3,-0.395610046752708,1.4472205504237e-09,brown,-0.555,0.874
BLZF1,0.395505315470091,8.93250931829678e-07,yellow,0.465,0.801
RPGR,0.39352015391444,1.29069059982855e-05,yellow,0.39,0.841
USP36,-0.392441259156692,1.3736565250047e-09,brown,-0.547,0.842
MAGED1,-0.391419485317875,2.69459181006284e-12,brown,-0.61,0.804
ARID4B,0.390364093653524,6.31666316196482e-09,yellow,0.488,0.878
DSC2,0.389786914575782,0.0021433078372585,yellow,0.328,0.626
FBXO30,0.389547755446243,1.7830615089072e-08,yellow,0.486,0.849
TMC8,-0.387515134174888,1.28642612222209e-09,brown,-0.55,0.829
STRN3,0.387139780846426,1.17131013112249e-08,yellow,0.485,0.858
GLG1,-0.386519360329931,1.37283614392827e-08,brown,-0.519,0.817
CD58,0.385834524233233,1.1529004488626e-08,yellow,0.487,0.803
HEATR5A,0.384191307051928,7.58795982242542e-07,yellow,0.435,0.83
CPEB4,0.383961949417061,4.03228730859606e-08,yellow,0.471,0.939
B3GNT2,0.383008740877282,2.73420129919161e-07,yellow,0.485,0.825
CCNT2,0.382801736916696,1.48163622225089e-07,yellow,0.444,0.787
C4orf32,0.382556293894586,5.65176807777139e-07,yellow,0.467,0.791
SPOPL,0.381970301007235,4.63771330407928e-09,yellow,0.505,0.955
ESYT1,-0.381338540358349,2.06649143232768e-10,brown,-0.571,0.864
PDGFC,0.380578938470858,4.47052077089683e-05,yellow,0.327,0.578
HORMAD1,0.380472254159809,2.50822486763716e-06,yellow,0.462,0.747
CDKN2B,0.37994920005524,2.32757583048935e-06,yellow,0.402,0.461
SLFN5,-0.379726040289187,9.38498747494504e-08,brown,-0.367,0.541
BAG4,0.379088427288454,1.3529351101841e-08,yellow,0.488,0.829
ITGB7,-0.377959742137149,7.09677410057694e-09,brown,-0.512,0.838
JAG1,0.377328762523176,5.26354205740844e-06,yellow,0.405,0.751
ST8SIA4,0.37564223282076,1.41046330927684e-07,yellow,0.46,0.907
SGMS1,0.374726229198995,7.29414696161414e-06,yellow,0.393,0.889
LXN,0.374310519366234,1.66390392905412e-06,yellow,0.436,0.744
SLC25A40,0.374054526134759,8.21297890551731e-08,yellow,0.462,0.845
CEP97,0.372851452861819,4.61240014825858e-06,yellow,0.442,0.516
CKLF,0.3725964357546,1.93051069672848e-08,yellow,0.516,0.751
OSTM1,0.371448553751463,1.57250341283247e-08,yellow,0.482,0.846
SLC22A15,0.371406061095361,4.91292062832444e-06,yellow,0.452,0.74
CLSTN1,-0.371169826082396,1.95147997357032e-09,brown,-0.556,0.896
KIAA1468,0.370696040590368,6.57132423649211e-08,yellow,0.476,0.847
TBC1D23,0.369978697158803,9.02336711123351e-10,yellow,0.535,0.88
PPDPF,-0.369863632765164,1.58647736310285e-05,brown,-0.404,0.661
MLLT6,-0.36983704026901,5.1548131937289e-10,brown,-0.549,0.866
NFATC2,-0.369601656877228,1.3103723693665e-07,brown,-0.482,0.785
KBTBD7,0.368310156247459,4.15692866275472e-06,yellow,0.434,0.786
ZNF609,-0.367593347855174,1.06572100740697e-09,brown,-0.513,0.763
PCSK7,-0.367170815782907,2.06649143232768e-10,brown,-0.548,0.781
NCR3,-0.366409350019186,1.29895926990982e-06,brown,-0.428,0.517
DPY19L3,0.365891377181136,1.83700201274039e-07,yellow,0.445,0.689
PGGT1B,0.364820017899259,4.44960363392178e-08,yellow,0.445,0.856
PLCG1,-0.363726774963255,3.35645531654832e-09,brown,-0.518,0.777
KHSRP,-0.363591278013082,2.28616979952991e-10,brown,-0.564,0.911
FAM19A2,0.363017819683321,0.0014622802393509,yellow,0.26,0.424
UBAP2,-0.36285600230005,2.06649143232768e-10,brown,-0.581,0.806
RMI1,0.362776623722209,4.73799248893346e-08,yellow,0.487,0.864
TBK1,0.361424071930891,7.09677410057694e-09,yellow,0.51,0.863
DNMT1,-0.359704516162115,8.61948185310833e-08,brown,-0.495,0.859
SCRN1,-0.359569430501077,8.56891301835124e-09,brown,-0.527,0.689
ROCK1,0.358864092075837,3.5452333118311e-08,yellow,0.478,0.913
SPATS2,-0.358694037387005,3.54370382008527e-07,brown,-0.399,0.611
ABHD3,0.358201263545206,2.60852150621431e-08,yellow,0.472,0.876
DPH3,0.358186525667103,2.32720097556952e-08,yellow,0.491,0.775
MS4A6A,0.357837338783263,1.17131013112249e-08,yellow,0.441,0.606
LAX1,-0.357519188927142,1.28310602375153e-05,brown,-0.274,0.413
PHTF1,0.356470120959408,3.93475775356108e-08,yellow,0.483,0.626
KL,0.356320879631062,2.92878470786967e-05,yellow,0.368,0.493
TMOD2,0.353940672994872,1.90390000283204e-05,yellow,0.347,0.64
IDI1,0.353086048226048,9.67067148523128e-07,yellow,0.469,0.857
NCAPD2,-0.352572814635723,1.09327708589947e-06,brown,-0.426,0.654
FAM91A1,0.352218879045973,2.12224613338224e-09,yellow,0.537,0.912
BTBD3,0.351236787168457,5.94115606229602e-06,yellow,0.347,0.596
COLQ,-0.350950542158681,5.18249766406365e-06,brown,-0.416,0.476
TANK,0.350022789244143,5.23125294146182e-10,yellow,0.531,0.909
PRR12,-0.349721562188754,1.61491359060713e-07,brown,-0.489,0.766
BTBD10,0.349407801537454,2.98099799239685e-10,yellow,0.547,0.856
FAM26F,0.349208804605749,0.00879457914904715,yellow,0.197,0.306
MAP4K1,-0.348930713338302,2.69366082140832e-09,brown,-0.555,0.871
ITGAL,-0.3482962222492,2.66763255600674e-10,brown,-0.541,0.835
FEM1C,0.348244544395201,3.36835029173206e-09,yellow,0.52,0.73
SF3B3,-0.347956421169206,4.67608020360585e-10,brown,-0.567,0.894
SENP6,0.347203418111266,1.87735197775463e-07,yellow,0.465,0.844
NFATC2IP,-0.346835250617531,1.16402443025146e-08,brown,-0.494,0.819
NEK7,0.34659414117511,1.53625748454652e-07,yellow,0.465,0.912
GALNT7,0.346132109008167,2.76305518279653e-08,yellow,0.479,0.92
LONRF1,0.34500461938824,4.4070658625326e-07,yellow,0.441,0.881
FAM105A,0.344926091186186,6.70626027024041e-08,yellow,0.452,0.8
USP11,-0.344813934096271,2.69366082140832e-09,brown,-0.522,0.844
GEMIN4,-0.344349810592953,1.15832873306942e-09,brown,-0.547,0.744
ZEB1,0.34402034736447,5.16039505627618e-06,yellow,0.417,0.865
SPOCK2,-0.34384967178566,5.59611926143101e-07,brown,-0.449,0.805
SPDYE2,-0.343168466222335,5.0646799267816e-06,brown,-0.402,0.643
ARFIP1,0.343088152496119,2.39623674412749e-08,yellow,0.491,0.808
