gene,logFC,adj.P.Val,module,GS_RA,kME_own
TAF1C,-0.486314879719788,7.96723789020629e-06,brown,-0.519,0.738
REEP3,0.48552550378357,8.31906837956111e-06,yellow,0.416,0.765
COLQ,-0.485467010235058,0.00295640134464651,brown,-0.416,0.476
RSBN1L,0.484865149657576,0.0013113147669003,yellow,0.271,0.437
ESYT1,-0.484406173903333,3.68027202396079e-06,brown,-0.571,0.864
TMEM30A,0.483871498237709,0.00040626104492102,yellow,0.414,0.851
POLD2,-0.483338913654679,3.66075040094076e-05,brown,-0.512,0.809
ABL1,-0.482180617312422,1.03851858647962e-05,brown,-0.38,0.571
NF2,-0.480964307792561,4.28960259153985e-06,brown,-0.398,0.834
IKZF1,-0.480962013663006,7.8091669166214e-06,brown,-0.495,0.778
DCP2,0.48069768180325,4.41705458128891e-06,yellow,0.484,0.881
CPD,0.480100114719679,0.000154155382492133,yellow,0.394,0.774
DDX24,-0.479093618932592,2.98060648555257e-06,brown,-0.554,0.882
GDPD5,-0.478635264584453,0.000703841496909619,brown,-0.388,0.564
C5orf45,-0.478105957268446,4.57877411881421e-07,brown,-0.369,0.607
LPGAT1,0.478053002370633,8.16448729635636e-07,yellow,0.542,0.915
BAZ1A,0.477741831812151,3.32994287978889e-07,yellow,0.514,0.891
ENTPD5,-0.477322475340252,3.73972269561034e-05,brown,-0.298,0.545
C22orf34,-0.477206150399095,0.000496303251165563,brown,-0.318,0.462
GANC,-0.476847248892667,0.000228009619007364,brown,-0.317,0.57
VTA1,0.476227094537167,3.35073803520721e-05,yellow,0.454,0.825
FAM105A,0.47613450188564,5.3128608062676e-05,yellow,0.452,0.8
FEM1C,0.475752755685188,0.000214497528119956,yellow,0.52,0.73
LRRK2,0.47571193738563,8.22029391349832e-06,yellow,0.509,0.859
ACACA,-0.475151173887986,3.88611046065887e-05,brown,-0.475,0.679
SF3B3,-0.474776207640885,2.6000515590672e-06,brown,-0.567,0.894
DSE,0.474604011391249,0.0002777996839266,yellow,0.345,0.749
PAPOLG,0.474570180247785,7.64154025743768e-05,yellow,0.385,0.835
TET2,0.474329047875172,0.00017750973271977,yellow,0.382,0.889
DNAH1,-0.473771658372549,2.54234198188994e-06,brown,-0.447,0.685
CAPN3,-0.473633585559947,4.28249858567692e-06,brown,-0.393,0.568
STK38L,0.473330828494389,3.77627203113122e-06,yellow,0.458,0.898
SARS,-0.473196544158436,4.96755150484526e-07,brown,-0.513,0.886
STIP1,-0.473117551599913,0.000110436044069691,brown,-0.437,0.707
SPAG9,0.47273728708915,1.80053393616941e-05,yellow,0.327,0.77
SLC7A11,0.472473183472896,0.000305271708936982,yellow,0.339,0.586
PIP4K2B,-0.471996215146052,1.39955065725348e-06,brown,-0.525,0.858
GNL3L,-0.471666611604047,5.52588745606282e-06,brown,-0.482,0.717
GSDMB,-0.471250715780795,0.000662629240518657,brown,-0.378,0.578
NUDCD3,-0.471195919161853,5.78033097475751e-07,brown,-0.491,0.885
CYP1B1,0.470322311176095,0.0196056020435356,yellow,0.245,0.493
NFATC2IP,-0.469986419442666,6.60102950797507e-05,brown,-0.494,0.819
CHTF8,-0.469905018524117,2.13814169793964e-06,brown,-0.391,0.781
TNRC6A,-0.469829078970528,2.32222079415337e-06,brown,-0.499,0.871
DENND1C,-0.469741706774944,2.67810445509904e-05,brown,-0.502,0.834
CCDC146,0.468854416032001,0.00341992492355166,yellow,0.387,0.575
GANAB,-0.468800592587706,4.58576499011419e-07,brown,-0.496,0.861
FLNB,-0.468725253268006,0.000735453050345954,brown,-0.432,0.655
SRRT,-0.468641312616494,4.96755150484526e-07,brown,-0.592,0.875
RHOF,-0.468336945129854,1.72571842722418e-05,brown,-0.472,0.864
MTM1,0.46743530804883,0.000406613400937833,yellow,0.453,0.69
DPAGT1,-0.467336604138747,1.42752848181147e-07,brown,-0.571,0.83
PLOD3,-0.466737480717649,1.05343058911671e-05,brown,-0.312,0.641
ANKRD50,0.466548890583539,0.00526418564091479,yellow,0.341,0.674
FKBP4,-0.46596768060313,1.99288451477411e-05,brown,-0.452,0.728
NUP62,-0.465896792766416,6.5476401240436e-07,brown,-0.532,0.788
MYO1G,-0.46573687003209,0.000194543498580809,brown,-0.475,0.649
FAM189B,-0.465649534994648,1.42042626563673e-05,brown,-0.407,0.65
LARP1,-0.465643063411361,4.4973463844524e-06,brown,-0.508,0.829
RASAL3,-0.465009704743457,1.40025024537934e-05,brown,-0.506,0.801
TSPAN18,-0.464999404730999,0.000340656001528098,brown,-0.347,0.634
FNBP1,-0.464415634820349,3.57823861328379e-06,brown,-0.477,0.813
B3GAT3,-0.463292584824033,2.9217055257058e-06,brown,-0.428,0.762
NOP14,-0.462248929582569,1.17002034000814e-05,brown,-0.448,0.675
ACSS1,-0.462199373131187,6.12822292276823e-06,brown,-0.477,0.774
MPI,-0.46177752335547,1.53090684911008e-05,brown,-0.318,0.584
APOBEC3C,-0.460772003201717,1.1349040832792e-05,brown,-0.515,0.776
VAMP7,0.459251553743206,3.77627203113122e-06,yellow,0.478,0.782
ZNF608,0.458926120785529,0.0337109204029802,yellow,0.37,0.566
SLC36A4,0.458230507579715,0.000153884220176503,yellow,0.347,0.583
TP53,-0.45655485381703,1.20481914911193e-05,brown,-0.502,0.797
S100A12,0.456278850143265,0.0220649607990816,yellow,0.422,0.581
LTBP3,-0.455805516290471,0.00016334170425164,brown,-0.347,0.555
ZBTB4,-0.455731173783442,2.5767097267757e-06,brown,-0.552,0.803
DDX51,-0.455422071350274,8.2269051357317e-05,brown,-0.383,0.66
WDR47,0.454672133521151,0.00032434480762334,yellow,0.409,0.803
ELAC2,-0.454191930435905,7.24747175863926e-05,brown,-0.447,0.734
DMXL2,0.453952323623581,0.000230179155349251,yellow,0.445,0.844
SPN,-0.453841661688247,0.000398737388695531,brown,-0.406,0.816
CCR5,-0.453700180022554,0.00512854865022319,brown,-0.489,0.401
ERAP2,-0.453569873972961,0.0388800478584934,brown,-0.229,0.375
ANXA6,-0.453279946909913,9.1549088453139e-05,brown,-0.457,0.852
PRMT7,-0.453220605300836,3.14121396846426e-05,brown,-0.414,0.613
AMT,-0.453069948723074,3.76207999965104e-05,brown,-0.468,0.689
HDAC6,-0.453010968908817,2.67763859891125e-06,brown,-0.476,0.764
SEC31B,-0.452911966589462,9.20105817009562e-05,brown,-0.455,0.692
RHOT1,0.452602661967048,1.05270842579518e-05,yellow,0.485,0.872
TSPYL2,-0.452117515883428,0.000257844437970284,brown,-0.441,0.709
KPNA6,-0.451615066311643,6.96381206106976e-07,brown,-0.482,0.842
ATP1A1,-0.451487890657936,1.37653389411801e-06,brown,-0.418,0.813
GOT2,-0.450772343289389,3.17340969926812e-05,brown,-0.495,0.849
ERCC2,-0.450595904733851,2.98624188275601e-05,brown,-0.363,0.462
FNIP2,-0.450291515393733,5.95130869494203e-05,brown,-0.364,0.679
ATP11B,0.450279747984011,9.29307327380391e-06,yellow,0.496,0.836
AARS2,-0.449596247734546,4.63336720888251e-05,brown,-0.469,0.669
PTBP1,-0.449206045753648,3.62215943277423e-07,brown,-0.582,0.897
ANKRD6,0.448975769253621,0.000106307332276644,yellow,0.344,0.555
SIGIRR,-0.448636285822193,5.12035265770074e-05,brown,-0.452,0.8
PFAS,-0.448213201394557,0.000102993546986789,brown,-0.491,0.643
PITRM1,-0.447960164867813,1.88316375039429e-05,brown,-0.468,0.806
PAK4,-0.447672803156871,0.000901290627184409,brown,-0.371,0.458
OSBPL7,-0.44727168054882,0.000261609875375237,brown,-0.43,0.718
WDR54,-0.447192679596601,0.000127007302503241,brown,-0.41,0.711
ITPKB,-0.446986772714718,3.76446342212952e-05,brown,-0.443,0.792
ARRDC4,0.446917031290801,0.025910221851203,yellow,0.284,0.492
TECR,-0.446236316165791,7.23008932777238e-05,brown,-0.452,0.834
CTNNBL1,-0.44573086307004,2.24994008523063e-06,brown,-0.465,0.772
RBM6,-0.445664567159094,3.47080052046012e-05,brown,-0.428,0.68
CHD3,-0.444862103701253,5.32100435307373e-06,brown,-0.412,0.809
CD58,0.444760087758443,5.61533712857565e-05,yellow,0.487,0.803
MAGED1,-0.444679062819495,3.01207686131925e-06,brown,-0.61,0.804
YARS,-0.444143446574774,7.01976419183589e-07,brown,-0.499,0.795
MSTO1,-0.444123622182325,1.39346439768185e-06,brown,-0.464,0.722
BCOR,-0.443959770365149,0.000306517659531673,brown,-0.413,0.53
IQGAP2,0.443845059182344,0.000103200034771907,yellow,0.381,0.659
POLRMT,-0.443740891534935,0.0010904925449191,brown,-0.347,0.577
PDGFC,0.443546391729187,0.0292776563423472,yellow,0.327,0.578
ACAD9,-0.443238402202436,5.31926955039651e-05,brown,-0.436,0.632
FXYD5,-0.443165134316854,5.6210701123604e-06,brown,-0.425,0.858
GNG7,-0.442800299535607,0.0019424835076344,brown,-0.412,0.481
ACO2,-0.442309598409423,4.03901947296208e-05,brown,-0.442,0.736
IPO9,-0.442230812838615,3.18460631853317e-05,brown,-0.452,0.751
NUDC,-0.442206069962749,2.58878736349665e-06,brown,-0.511,0.839
IL2RB,-0.441962540401291,0.00445126735980463,brown,-0.351,0.618
SCAMP3,-0.441918725016256,6.10080130850845e-06,brown,-0.473,0.895
NSUN3,0.441511065356228,0.00146989751473958,yellow,0.384,0.513
IRF3,-0.441296141485341,1.27239475814267e-05,brown,-0.526,0.835
AP3D1,-0.440999167395429,3.78024008237153e-07,brown,-0.558,0.749
ITGB7,-0.440837767344065,0.000147744482243156,brown,-0.512,0.838
SAP30,0.440318212591201,0.00133230412987799,yellow,0.456,0.564
FAM53B,-0.440069734018297,6.06714376186327e-06,brown,-0.416,0.732
WDR6,-0.440067584237735,2.68472058545149e-05,brown,-0.552,0.8
YLPM1,-0.439556484422184,5.96164208881277e-06,brown,-0.554,0.812
NIN,0.439406573168702,5.13315818334398e-06,yellow,0.492,0.886
ZNF580,-0.438744841038335,2.30821922376778e-06,brown,-0.399,0.587
PRDM10,0.438706678040866,1.62335398370452e-05,yellow,0.348,0.818
D2HGDH,-0.438052462443971,0.000122977975149118,brown,-0.402,0.633
ATP2B1,0.437905340638984,7.60616931104633e-05,yellow,0.193,0.529
AZIN1,0.437748136026224,1.47809617413927e-05,yellow,0.371,0.712
ACSL3,0.437514217651599,5.27779264630187e-05,yellow,0.473,0.797
KRI1,-0.437221897882563,5.68366535524941e-05,brown,-0.471,0.67
EIF6,-0.436703260723973,6.02420236907741e-07,brown,-0.418,0.743
LRBA,-0.436627501991128,9.99307169499506e-06,brown,-0.535,0.721
CNR1,0.436346421375973,0.0091165776340732,yellow,0.119,0.345
SF3A2,-0.436241217977078,5.33835628340784e-05,brown,-0.376,0.743
LAS1L,-0.435981266268297,0.00110312043994893,brown,-0.328,0.643
OSBPL11,0.435977362915445,7.90406642988082e-05,yellow,0.417,0.907
PPM1G,-0.435514950303568,2.19427717111589e-06,brown,-0.474,0.827
STK3,0.435365149779381,0.00458446952088896,yellow,0.322,0.758
YPEL5,0.43511077061502,6.82462999576264e-08,yellow,0.58,0.862
AAK1,-0.434807797783598,3.57098156530972e-05,brown,-0.456,0.789
NUP188,-0.434594991505209,2.43457181766034e-05,brown,-0.474,0.766
TAF6,-0.434091221190366,1.85365080385935e-06,brown,-0.429,0.732
ABHD14B,-0.433090819779479,6.6704342872614e-05,brown,-0.402,0.8
SYMPK,-0.432859670176824,0.00017750973271977,brown,-0.486,0.693
CAPNS1,-0.432829980960647,1.86527535747626e-05,brown,-0.362,0.784
MEN1,-0.432466705578013,0.000136582298250711,brown,-0.499,0.746
SRM,-0.432210735299088,4.41727792633958e-06,brown,-0.409,0.629
RBM14,-0.432152304887066,2.09042282794333e-06,brown,-0.447,0.833
SSRP1,-0.431857815864165,6.39197494276252e-07,brown,-0.537,0.874
SERINC1,0.431723890008146,2.31139746168353e-07,yellow,0.495,0.874
RNF13,0.43102632236156,1.09298845701443e-06,yellow,0.477,0.841
CECR1,-0.430700047687366,3.03246410619016e-05,brown,-0.419,0.771
TRRAP,-0.430630512738376,8.09755871139178e-06,brown,-0.513,0.833
IFT172,-0.430255272883714,0.00117356711242378,brown,-0.351,0.434
SYNJ1,0.429790922574666,0.000453983540051231,yellow,0.392,0.855
IL21R,-0.429641846814718,0.000956393496572474,brown,-0.397,0.597
SUN2,-0.428809570609793,5.91538932588742e-05,brown,-0.473,0.848
PIGX,0.428783171730026,0.00150609154051155,yellow,0.353,0.62
RPS6KA3,0.428522712815519,4.83262655130312e-05,yellow,0.373,0.798
BIRC6,-0.427893229702277,0.0012026978935587,brown,-0.416,0.596
IDH3B,-0.42777739697007,6.87320412023034e-07,brown,-0.47,0.837
CDKN2B,0.42773494299447,0.0204016521035491,yellow,0.402,0.461
HSPB1,-0.427628924480209,0.000369850463842473,brown,-0.394,0.669
ATIC,-0.427423187255333,7.84210170659954e-05,brown,-0.502,0.823
LDOC1,-0.426899127496182,0.00303504686014594,brown,-0.124,0.461
GALT,-0.426414440610101,2.32799476715338e-06,brown,-0.489,0.779
GOLGA3,-0.426066042152602,4.14590163443764e-06,brown,-0.518,0.832
HLA-DRB1,-0.425756022390783,0.000157203039386766,brown,-0.346,0.628
FGFR1OP,0.425691136429365,0.00173832933535602,yellow,0.087,0.454
MOGS,-0.425095080658521,1.22529321544937e-05,brown,-0.403,0.721
TMEM167A,0.424978042416492,2.41756685999276e-05,yellow,0.505,0.845
CD7,-0.424909022690424,0.00288957052299038,brown,-0.202,0.56
TMEM229B,-0.424899466407846,0.00150943457150205,brown,-0.347,0.709
SCRIB,-0.424049850898788,0.000191459264322251,brown,-0.482,0.744
ITGAL,-0.423488459757641,6.94286372752923e-06,brown,-0.541,0.835
VEGFA,0.423083637976691,0.00417587272793502,yellow,0.344,0.641
RNF220,-0.422925021600935,3.68027202396079e-06,brown,-0.425,0.816
TRIM26,-0.422758748277911,7.86552146166686e-06,brown,-0.417,0.758
KDM1A,-0.42239548892388,2.06357718333408e-06,brown,-0.621,0.821
CUL9,-0.4220803976714,2.85630562342871e-05,brown,-0.51,0.762
NCKAP1L,-0.42203181101053,7.32361378545032e-07,brown,-0.463,0.68
NCR3,-0.42194548668349,0.00999274434737181,brown,-0.428,0.517
SNRNP200,-0.42183367024721,0.000121987063133617,brown,-0.515,0.738
NDRG3,-0.42162541431077,2.9346808978753e-07,brown,-0.476,0.771
ZAP70,-0.421605775500916,0.000152043666382161,brown,-0.464,0.749
RAD54L2,-0.421489462854429,9.68043787094389e-07,brown,-0.501,0.734
PI4KA,-0.421279107505129,4.42113433471404e-05,brown,-0.492,0.726
DDX41,-0.420451385945575,3.21405233238551e-06,brown,-0.446,0.799
CXCR3,-0.42038896113527,0.00152190401967156,brown,-0.435,0.607
POMZP3,-0.420184471176953,0.00073512290338603,brown,-0.279,0.579
MAN2C1,-0.419875064106193,0.00345985423828365,brown,-0.206,0.494
ATG9B,-0.419842327305303,0.00477428453717204,brown,-0.192,0.449
NDUFV1,-0.419742460309072,3.97143222467833e-06,brown,-0.515,0.847
UBQLN4,-0.419060806758435,3.17340969926812e-05,brown,-0.525,0.733
MCCC2,-0.41903073715303,3.76446342212952e-05,brown,-0.486,0.821
PLXNA3,-0.418736753809042,1.13947302238517e-06,brown,-0.345,0.558
BTBD9,-0.418564910434526,0.000230046193055218,brown,-0.194,0.429
TEX261,-0.418523004401781,1.31445756416062e-06,brown,-0.466,0.794
ZNF674,0.417274337000646,0.0006059481038255,yellow,0.305,0.558
RNF11,0.417174600857004,0.0203505539304328,yellow,0.246,0.489
DTX1,-0.417050755649399,0.0018510541964943,brown,-0.237,0.474
CDC16,-0.416596054542478,0.000699128316680881,brown,-0.328,0.5
ICAM2,-0.416552621433601,3.49718568465919e-05,brown,-0.446,0.818
VPS11,-0.416153664318221,6.22428716300535e-07,brown,-0.534,0.785
FAM198B,0.416142594468038,0.0174265404383191,yellow,0.425,0.647
LETM1,-0.41565948298812,2.73833510061236e-05,brown,-0.491,0.805
HSDL2,0.415113545652465,0.000329618929588888,yellow,0.336,0.746
ATP5D,-0.414747355647362,2.0179657048915e-05,brown,-0.435,0.819
GRWD1,-0.414241898805036,2.4660343944647e-05,brown,-0.451,0.765
TSPAN2,0.41417457570546,0.0190256854435468,yellow,0.298,0.558
ENGASE,-0.414087974746573,3.064250925011e-06,brown,-0.337,0.561
BTBD10,0.413809613378552,8.90807087620283e-06,yellow,0.547,0.856
CCDC92,-0.413760494508321,9.91048920426756e-05,brown,-0.456,0.793
LENG8,-0.413334881611604,0.000189497438416304,brown,-0.495,0.806
ITIH4,-0.413158761798408,0.00084284882750961,brown,-0.165,0.389
IL18,0.412992492680423,0.0116449656197191,yellow,0.365,0.416
ATG3,0.412876337038214,5.02943441423108e-06,yellow,0.484,0.822
TMEM63A,-0.4127809662565,0.00105565757202098,brown,-0.43,0.673
OGFOD1,-0.412695897818642,3.41746266767013e-06,brown,-0.525,0.759
POLR3A,-0.412372407006652,2.04437205604532e-05,brown,-0.462,0.733
MLEC,-0.412292084793489,3.07973611681962e-06,brown,-0.409,0.749
DCAF7,-0.412105109854533,2.23818043437455e-06,brown,-0.465,0.788
SF3A3,-0.41203884765409,4.32221887172477e-05,brown,-0.471,0.704
IMMT,-0.41189174573046,2.46032911686877e-07,brown,-0.542,0.802
SRRM2,-0.411491197170268,9.19207411994701e-06,brown,-0.534,0.785
SNRPA,-0.411164307157654,3.63592920121635e-06,brown,-0.428,0.717
SPATS2,-0.411156060130705,0.0052011331723081,brown,-0.399,0.611
DHX33,-0.411007335523655,7.69747591116111e-06,brown,-0.401,0.726
MTHFD1,-0.410887067060758,3.23900151074303e-05,brown,-0.468,0.693
NOC4L,-0.410567652222121,3.68407141295844e-06,brown,-0.488,0.711
KLF3,0.410541366423831,1.45714630757904e-05,yellow,0.398,0.821
TUBB,-0.410504606940302,2.23684137342777e-06,brown,-0.507,0.84
EDC3,-0.410358641927845,8.90807087620283e-06,brown,-0.406,0.789
CNDP2,-0.41012955155883,3.46787969276646e-05,brown,-0.468,0.774
CARNS1,-0.409965490662819,0.00159617690849035,brown,-0.336,0.626
CES2,-0.409817044080489,4.54570372186946e-06,brown,-0.359,0.586
ING2,0.409455197430193,0.000330106126464387,yellow,0.4,0.536
KIF3B,-0.409300342116944,2.76245876601277e-05,brown,-0.491,0.681
PDDC1,-0.409039559113492,3.76207999965104e-05,brown,-0.557,0.788
CYB5R4,0.409037104821472,3.88492855927793e-05,yellow,0.477,0.828
ADD1,-0.408830439391247,1.04092104129142e-06,brown,-0.493,0.798
CYFIP2,-0.408758113804682,3.58304005469828e-06,brown,-0.506,0.86
KCNJ2,0.408600694612673,0.00195635883536551,yellow,0.308,0.635
C11orf49,-0.4084940092712,0.000404045833341497,brown,-0.425,0.644
SLA2,-0.408481323163822,0.000297165260274082,brown,-0.378,0.679
PPP2R5D,-0.408058444497997,2.13795272239841e-05,brown,-0.422,0.765
MYBBP1A,-0.407644524186363,0.00017750973271977,brown,-0.45,0.772
ACSF2,-0.407615965840248,0.00137659086885812,brown,-0.217,0.389
SMG6,-0.407558643316602,0.000106678777520198,brown,-0.425,0.689
FRMD4B,0.407010584337146,0.0128981429131759,yellow,0.41,0.568
FAM127A,-0.406968844038536,7.68645414782162e-06,brown,-0.319,0.677
WDR81,-0.40653197973254,1.37512729285735e-06,brown,-0.46,0.717
TNFAIP8L1,-0.406280143239464,1.30407147802965e-05,brown,-0.491,0.835
POGK,-0.405918888945122,7.13561331823511e-07,brown,-0.471,0.828
GDAP2,0.405810686500098,0.000603542411554915,yellow,0.335,0.633
IFNGR1,0.405590659134085,3.82585094188096e-06,yellow,0.478,0.893
GMPPA,-0.405207359167825,2.23377912190199e-05,brown,-0.364,0.648
CLIP2,-0.405176068216123,0.000247416013160646,brown,-0.348,0.531
TRAP1,-0.405148324810169,0.000127812108558508,brown,-0.47,0.733
JKAMP,0.404507842782764,2.21212030950315e-05,yellow,0.464,0.795
PTPRS,-0.404263194391367,0.00288383694101739,brown,-0.294,0.389
SAMM50,-0.404080199164627,1.10333954219861e-05,brown,-0.508,0.818
IL11RA,-0.404015308220299,0.00103850445015366,brown,-0.431,0.544
ANKZF1,-0.404011202573795,1.30407147802965e-05,brown,-0.428,0.732
DYNC1H1,-0.403314380405971,2.8080930302178e-05,brown,-0.548,0.741
ARHGAP17,-0.402916690488395,1.27093099705345e-05,brown,-0.502,0.744
APOBEC3F,-0.402824540971389,0.00282092264050666,brown,-0.368,0.671
ATP13A1,-0.402187507245782,1.97161461290671e-05,brown,-0.437,0.709
CDK5RAP3,-0.402132134150793,2.06357718333408e-06,brown,-0.49,0.734
RHBDD1,-0.401829955517945,0.000145579017987828,brown,-0.424,0.656
KIT,0.401718141997027,0.0379247897615557,yellow,0.194,0.494
PARP1,-0.401559637792153,0.000127812108558508,brown,-0.516,0.727
SMARCD1,-0.401159733103848,3.81675965798233e-05,brown,-0.512,0.858
PRPF31,-0.400837639418063,1.84527660400523e-05,brown,-0.495,0.732
RPTOR,-0.400545322833539,2.05519739907441e-05,brown,-0.427,0.636
TGIF2,-0.40011749591993,2.1170141278928e-05,brown,-0.431,0.709
ANXA2P2,-0.39961565679254,0.000139445443555275,brown,-0.283,0.493
EHD4,-0.399155061654613,0.000310648206363306,brown,-0.442,0.65
NMI,0.399020694073292,0.000274558725648496,yellow,0.484,0.712
TATDN2,-0.398877591715984,4.75278461342491e-06,brown,-0.516,0.838
PELI1,0.398416747989327,0.000306022895709615,yellow,0.396,0.825
CXXC1,-0.398067976996227,9.08132735759315e-06,brown,-0.432,0.793
ZNF444,-0.397892451416943,0.000232757826891142,brown,-0.41,0.727
MAFK,-0.397705656278347,1.47546641095054e-06,brown,-0.432,0.715
PTX3,0.397696784923363,0.00517536385781768,yellow,0.209,0.336
NSUN5P1,-0.39730263416508,0.000213656595756306,brown,-0.527,0.792
C7orf26,-0.397042730988708,2.80293918432758e-05,brown,-0.404,0.736
NMRAL1,-0.396878090664377,0.000264761003332053,brown,-0.252,0.603
SLC5A6,-0.396797585395729,5.11618911777431e-05,brown,-0.433,0.669
ST3GAL1,-0.396177143207451,6.77052397785318e-05,brown,-0.417,0.726
ATXN2L,-0.39595354004448,2.4595451623416e-05,brown,-0.289,0.565
KDELR1,-0.395555960566129,1.63420663266658e-06,brown,-0.437,0.825
RNF141,0.395513060330783,0.00101619995166031,yellow,0.357,0.766
LMBRD1,0.39422273252022,3.52949686218345e-05,yellow,0.472,0.81
RUVBL1,-0.394018439962075,0.00025269891047806,brown,-0.486,0.695
HLA-DMA,-0.393980377447067,3.78779019102732e-05,brown,-0.332,0.626
SREBF2,-0.393689741047901,3.92894696475929e-05,brown,-0.551,0.63
ORAI1,-0.393580492285291,4.0765681587951e-05,brown,-0.397,0.664
EIF4A3,-0.393535255686979,9.9683914106027e-06,brown,-0.448,0.749
DDB1,-0.393460803070694,3.58566480706e-05,brown,-0.484,0.73
SAE1,-0.393263888403224,5.5931628553204e-06,brown,-0.431,0.716
GNB4,0.393047980026872,9.77849023895959e-05,yellow,0.408,0.725
AARS,-0.393013870667795,2.22039634727121e-06,brown,-0.502,0.724
EZR,-0.392418412227058,1.42646757388333e-05,brown,-0.524,0.775
AGFG2,-0.391951405979753,0.000438852580364872,brown,-0.417,0.733
ERAL1,-0.391931047587859,9.82535054384839e-05,brown,-0.326,0.592
FARSA,-0.391359220806142,7.4957702093243e-05,brown,-0.421,0.769
YTHDF3,0.391204515238706,4.54570372186946e-06,yellow,0.427,0.848
ACAP2,0.391129105826022,2.68347224828922e-05,yellow,0.391,0.854
ASB1,-0.390963378813266,0.000129730067006286,brown,-0.464,0.737
MMS19,-0.390817287721165,5.77753347758745e-06,brown,-0.565,0.802
NFATC1,-0.390246742601203,0.000197294066946163,brown,-0.391,0.643
GALC,0.390198172013416,0.000507360483330218,yellow,0.44,0.801
PELP1,-0.390178344116408,0.000133390988916324,brown,-0.521,0.763
RNF26,-0.390123751037257,0.000256647282610981,brown,-0.336,0.693
GIMAP8,-0.390094800233511,7.61792165937796e-05,brown,-0.366,0.605
REPIN1,-0.389988000388748,1.39163860146753e-05,brown,-0.47,0.74
ZNF200,0.38975098645166,0.00264971946991015,yellow,0.329,0.662
APP,-0.389750359656387,4.49349556345962e-06,brown,-0.346,0.587
SLC25A22,-0.389564022378228,5.27779264630187e-05,brown,-0.431,0.728
PRPF19,-0.389421760412334,3.07953168484311e-05,brown,-0.475,0.747
VPS4A,-0.389388482616382,3.86874951871399e-06,brown,-0.482,0.814
TTC31,-0.389042651603037,1.36043691828251e-06,brown,-0.547,0.806
IFT27,-0.3886564373833,0.000100586492111683,brown,-0.301,0.508
PAX5,-0.388644433230235,0.0163686024544929,brown,-0.225,0.356
MDH2,-0.38849306059385,1.98580063338326e-07,brown,-0.452,0.859
ARHGAP29,0.388422440679429,0.000904390632631059,yellow,0.377,0.485
SRP68,-0.388110612568803,2.22830408570842e-05,brown,-0.456,0.831
IL27RA,-0.388029517876573,6.79483587299333e-05,brown,-0.472,0.787
ATXN7L1,-0.388010722703164,0.0144756256896193,brown,-0.154,0.435
FAM134C,-0.388009494239856,1.90071008366796e-05,brown,-0.458,0.864
OBSCN,-0.387922165467883,0.000233239564938324,brown,-0.269,0.438
TMEM144,0.387590748361888,0.0493488534182383,yellow,0.306,0.549
FMNL3,-0.387426643058024,0.00044802550830584,brown,-0.341,0.484
AKR7A2,-0.387303871689602,1.20608150541642e-05,brown,-0.402,0.717
ACOT13,0.387103893043541,0.000321370630099873,yellow,0.487,0.579
DCXR,-0.386780616781755,1.13822550984467e-05,brown,-0.325,0.636
INPP5B,-0.386765097622956,0.00111262099445081,brown,-0.318,0.52
ZNF395,-0.386694149282047,0.000233439310294868,brown,-0.416,0.704
ADRM1,-0.386586601543556,6.55675311457983e-05,brown,-0.469,0.791
BTBD2,-0.386453870389254,0.000206392869081849,brown,-0.282,0.516
CAPZA1,0.386212013907696,1.28648833005132e-07,yellow,0.532,0.854
HADHA,-0.385957157587196,1.26482851750339e-05,brown,-0.411,0.688
MEGF8,-0.385956942744916,0.000105701259911799,brown,-0.374,0.586
METTL2B,-0.385853350453457,0.000247416013160646,brown,-0.314,0.635
PTCD3,-0.385796924811777,0.00050242519670721,brown,-0.298,0.525
INTS4,-0.385469279761542,3.04196445000979e-06,brown,-0.47,0.663
AEBP1,-0.385092947948489,0.000903722344428456,brown,-0.307,0.458
EP400,-0.385083847232155,4.66410685116019e-05,brown,-0.485,0.695
SEL1L,0.385045597930071,3.88611046065887e-05,yellow,0.369,0.88
MOSPD2,0.385017214548524,0.000722316487524932,yellow,0.442,0.781
SLC25A23,-0.384731439673331,0.00130359924861544,brown,-0.423,0.693
PARN,-0.38463417618256,0.000266612179384687,brown,-0.397,0.709
HSPBP1,-0.384053261498195,1.4104290573282e-05,brown,-0.408,0.697
KLHL26,-0.384035133236835,0.00116381893286038,brown,-0.338,0.471
ALMS1,-0.383718357309756,0.000212642894606945,brown,-0.459,0.705
BCAT2,-0.383628423979787,0.00128778020256753,brown,-0.349,0.612
MZF1,-0.383623015872758,2.1170141278928e-05,brown,-0.493,0.685
OGFRL1,0.383048058959318,0.0038632068049853,yellow,0.336,0.732
SLC40A1,0.382895192144461,0.000495822441500645,yellow,0.401,0.677
ELP3,-0.382845943144792,0.000357293803401249,brown,-0.447,0.772
FUT4,0.382641245997731,0.000469438402955046,yellow,0.379,0.414
ATP2A2,-0.382478546601834,3.22074848497342e-05,brown,-0.347,0.64
TDP2,0.381797420278264,0.000210634701295817,yellow,0.407,0.811
CNP,-0.381659906800978,0.000146978641241902,brown,-0.268,0.662
DNHD1,-0.38161336917932,0.000255444920875643,brown,-0.306,0.522
YIF1A,-0.381582674820558,4.42113433471404e-05,brown,-0.362,0.756
IDH2,-0.38157887109068,0.000138745509847396,brown,-0.374,0.706
