sex,gene,module,logFC,DEG_FDR,dir,kME,GS_RA
Female,RBM18,yellow,0.219716194846228,3.93457129942414e-05,Up in RA,0.618,0.35
Female,LPAR1,yellow,0.219674113059775,0.0454023772673081,Up in RA,0.413,0.164
Female,SPG20,yellow,0.219608353999675,0.00113019615031571,Up in RA,0.431,0.3
Female,GALT,brown,-0.21951895195086,4.58217352432238e-07,Down in RA,0.779,-0.489
Female,SNRPB,brown,-0.219452796467365,7.55575762434558e-08,Down in RA,0.764,-0.481
Female,DDX56,brown,-0.219423927641643,4.3196590362953e-07,Down in RA,0.795,-0.441
Female,RAD54L2,brown,-0.2193947678842,4.92523493576774e-07,Down in RA,0.734,-0.501
Female,URGCP,brown,-0.219174080037629,3.0799790183457e-06,Down in RA,0.638,-0.4
Female,GTF2B,yellow,0.218918449593514,1.33635140951283e-06,Up in RA,0.54,0.43
Female,EPHB6,brown,-0.21884223582638,0.000358326211458756,Down in RA,0.526,-0.372
Female,CNOT4,brown,-0.218755960596076,1.20282517418193e-07,Down in RA,0.699,-0.457
Female,ARHGAP17,brown,-0.21848784534033,5.98681887439529e-07,Down in RA,0.744,-0.502
Female,SLC5A6,brown,-0.218484140651855,8.30133528946777e-06,Down in RA,0.669,-0.433
Female,DVL2,brown,-0.218391344682417,2.93578643525187e-10,Down in RA,0.697,-0.544
Female,PATZ1,brown,-0.218341596561856,2.92985496699926e-06,Down in RA,0.629,-0.463
Female,BCOR,brown,-0.218280567824319,1.64228391634779e-05,Down in RA,0.53,-0.413
Female,ZNF142,brown,-0.218117086155086,1.78955910187376e-07,Down in RA,0.651,-0.467
Female,CMTM4,yellow,0.217987607904901,0.000427726262439569,Up in RA,0.387,0.281
Female,PJA2,yellow,0.217754054900894,6.49601456795331e-07,Up in RA,0.901,0.475
Female,OGG1,brown,-0.217631530254036,1.65405812998608e-06,Down in RA,0.711,-0.388
Female,GEMIN5,brown,-0.217552536144454,3.19041020078084e-05,Down in RA,0.639,-0.448
Female,GALNT6,brown,-0.217502111144675,0.000586743440327163,Down in RA,0.452,-0.369
Female,KDSR,brown,-0.217237932850098,3.06144258015479e-06,Down in RA,0.558,-0.409
Female,CHD3,brown,-0.217048927761945,4.20787680500988e-05,Down in RA,0.809,-0.412
Female,SRM,brown,-0.216744016300126,9.58345856775749e-06,Down in RA,0.629,-0.409
Female,SLC9A3R1,brown,-0.216701044558554,2.28601285547651e-06,Down in RA,0.759,-0.421
Female,CIAO1,brown,-0.216607859158652,1.33605531799172e-06,Down in RA,0.525,-0.435
Female,FARSA,brown,-0.216578903291401,1.10679159116998e-05,Down in RA,0.769,-0.421
Female,EIF2B5,brown,-0.216462401778622,1.00661899071474e-08,Down in RA,0.843,-0.523
Female,ANKH,brown,-0.216433717813166,0.000422532398401915,Down in RA,0.514,-0.35
Female,SGSH,brown,-0.216329030429171,9.85577240874729e-07,Down in RA,0.575,-0.386
Female,PIH1D1,brown,-0.216038749624444,1.31070343168214e-07,Down in RA,0.8,-0.483
Female,GNL1,brown,-0.215886372125995,1.18557075632346e-07,Down in RA,0.546,-0.443
Female,ZNF3,brown,-0.215764753658812,0.000448305667522235,Down in RA,0.581,-0.303
Female,NUDCD3,brown,-0.215746013382917,7.8662853090687e-07,Down in RA,0.885,-0.491
Female,DCTN5,brown,-0.215578535406072,6.62070736621533e-05,Down in RA,0.611,-0.344
Female,PTPRS,brown,-0.215556797738605,0.00750763646570216,Down in RA,0.389,-0.294
Female,SOX12,brown,-0.215467689838481,0.000104985655811871,Down in RA,0.399,-0.324
Female,RGS2,yellow,0.215455683523873,4.47904171908102e-07,Up in RA,0.758,0.439
Female,BCAT2,brown,-0.215407049544035,0.000293029678057408,Down in RA,0.612,-0.349
Female,CSNK2A1,brown,-0.215405569855752,6.87142932174933e-07,Down in RA,0.72,-0.457
Female,FUT4,yellow,0.215390331905681,0.000102136382274208,Up in RA,0.414,0.379
Female,AIFM2,brown,-0.215328419546635,1.27025159939255e-05,Down in RA,0.408,-0.29
Female,SF3A2,brown,-0.215168363974366,7.48957128795635e-05,Down in RA,0.743,-0.376
Female,DAXX,brown,-0.215160404042482,5.38096872267785e-07,Down in RA,0.81,-0.465
Female,IFT172,brown,-0.21505464345483,0.0014737249721149,Down in RA,0.434,-0.351
Female,SPNS1,brown,-0.214985811570861,3.48264293501843e-07,Down in RA,0.657,-0.44
Female,ASH1L,brown,-0.214766460508821,1.57355204952834e-07,Down in RA,0.655,-0.465
Female,CLPTM1L,brown,-0.21465244693149,3.21425691845475e-05,Down in RA,0.648,-0.342
Female,WDR82,brown,-0.214572254876526,4.63320005504062e-06,Down in RA,0.734,-0.44
Female,EDF1,brown,-0.214511906562063,1.55521630960174e-06,Down in RA,0.782,-0.433
Female,SF3A3,brown,-0.214363611421464,3.20441749141529e-07,Down in RA,0.704,-0.471
Female,NOB1,brown,-0.214295890281048,1.08629005341652e-07,Down in RA,0.679,-0.479
Female,ZMPSTE24,yellow,0.214224851579438,8.25153480641768e-08,Up in RA,0.827,0.48
Female,SLC40A1,yellow,0.214207413611456,2.30272577995595e-05,Up in RA,0.677,0.401
Female,SYNJ1,yellow,0.213753899456822,1.12803979500081e-05,Up in RA,0.855,0.392
Female,HNRNPL,brown,-0.213678502076025,1.04627398620166e-05,Down in RA,0.533,-0.365
Female,AP1G2,brown,-0.213195139326509,2.45488355528311e-05,Down in RA,0.762,-0.425
Female,RASSF1,brown,-0.2131762400573,8.73998287794481e-06,Down in RA,0.63,-0.397
Female,REPIN1,brown,-0.213123920090093,3.55419474189061e-07,Down in RA,0.74,-0.47
Female,GK,yellow,0.212986133674502,0.00308010473385993,Up in RA,0.739,0.34
Female,EIF5B,brown,-0.212827496673295,1.28725270028791e-05,Down in RA,0.685,-0.428
Female,RGP1,brown,-0.2127645174236,7.12536092079988e-05,Down in RA,0.572,-0.313
Female,ANAPC5,brown,-0.212695195642178,5.00555455676433e-08,Down in RA,0.888,-0.51
Female,RUFY3,brown,-0.212670200302093,6.83426741077026e-06,Down in RA,0.589,-0.402
Female,STT3A,brown,-0.212447616666425,1.78142424615705e-05,Down in RA,0.653,-0.402
Female,TRIM26,brown,-0.21233738848186,1.6125951112681e-05,Down in RA,0.758,-0.417
Female,TMEM109,brown,-0.21214910283476,8.21206041948552e-08,Down in RA,0.723,-0.509
Female,LBR,yellow,0.211943551865146,4.25560379823274e-08,Up in RA,0.894,0.481
Female,FMO5,yellow,0.211756249369576,0.000377049175935889,Up in RA,0.479,0.3
Female,ARHGEF18,brown,-0.211734790333201,3.3425415151013e-07,Down in RA,0.814,-0.494
Female,S1PR2,brown,-0.211656553946897,9.20594528998078e-05,Down in RA,0.546,-0.336
Female,CDK5RAP3,brown,-0.211418988404314,7.10096901562235e-08,Down in RA,0.734,-0.49
Female,FUS,brown,-0.211300230912872,6.4744870136105e-07,Down in RA,0.699,-0.447
Female,FARSB,brown,-0.211291584603568,3.51698636430573e-08,Down in RA,0.753,-0.521
Female,ZNF701,yellow,0.210796937450491,0.00246189662836842,Up in RA,0.621,0.346
Female,SHOC2,yellow,0.210727977238394,4.30840944518185e-07,Up in RA,0.865,0.444
Female,WDR81,brown,-0.210590631528371,2.79769564703637e-06,Down in RA,0.717,-0.46
Female,PITPNC1,brown,-0.21043427536591,3.82189593226945e-06,Down in RA,0.737,-0.42
Female,ATAD3A,brown,-0.210433810921214,3.11729493727088e-07,Down in RA,0.633,-0.417
Female,ABHD14B,brown,-0.210429095863673,2.69098591026222e-05,Down in RA,0.8,-0.402
Female,ASXL2,brown,-0.210353612009833,3.7667909418753e-07,Down in RA,0.737,-0.472
Female,C22orf34,brown,-0.210337722887118,0.00455662401418937,Down in RA,0.462,-0.318
Female,FGL2,yellow,0.21025396766455,4.85749116967767e-06,Up in RA,0.764,0.37
Female,PRSS53,brown,-0.210127120200072,0.00029706057147156,Down in RA,0.296,-0.303
Female,PDPR,brown,-0.210080579456312,0.00612311740953771,Down in RA,0.431,-0.317
Female,WBP11,brown,-0.209812246791377,9.51924048955994e-08,Down in RA,0.66,-0.527
Female,NUDT16L1,brown,-0.209714902313175,4.4568776094128e-07,Down in RA,0.635,-0.421
Female,PDCD7,brown,-0.209685748682698,2.42098640205475e-06,Down in RA,0.591,-0.427
Female,RAD50,brown,-0.209625685337825,0.000440589163017688,Down in RA,0.613,-0.314
Female,NFX1,brown,-0.20943730685378,8.56308319522406e-06,Down in RA,0.508,-0.383
Female,MORN3,brown,-0.209434833381446,0.00236108644366737,Down in RA,0.35,-0.264
Female,BMP8B,brown,-0.209399383283018,9.62310612564371e-05,Down in RA,0.563,-0.36
Female,WBSCR22,brown,-0.209204293033949,1.60797680284005e-06,Down in RA,0.773,-0.434
Female,PRPF19,brown,-0.209197563811354,4.52037656425184e-07,Down in RA,0.747,-0.475
Female,FBRSL1,brown,-0.208937177424936,2.58472341279808e-07,Down in RA,0.727,-0.479
Female,L3MBTL2,brown,-0.20873645697811,2.13040299910738e-07,Down in RA,0.732,-0.463
Female,SMARCB1,brown,-0.208653254914143,0.00151154436437737,Down in RA,0.456,-0.299
Female,TOB2,brown,-0.208399643702953,0.000153474561302309,Down in RA,0.477,-0.365
Female,HDAC1,brown,-0.208359418903449,4.36625149416884e-09,Down in RA,0.837,-0.537
Female,HTR7P1,yellow,0.208238164387653,0.000738617483996157,Up in RA,0.563,0.324
Female,SMPD1,brown,-0.208135808450043,3.95155215590394e-06,Down in RA,0.725,-0.402
Female,FIP1L1,brown,-0.208017820294522,7.53859365111187e-06,Down in RA,0.578,-0.373
Female,SYTL1,brown,-0.20785951803285,1.82375506067069e-05,Down in RA,0.718,-0.39
Female,RNH1,brown,-0.207467539479179,1.97192853904853e-05,Down in RA,0.708,-0.445
Female,GSTP1,brown,-0.207402807331276,0.000540529766913755,Down in RA,0.7,-0.357
Female,DMPK,brown,-0.207354432750498,0.0010028364223576,Down in RA,0.425,-0.297
Female,HLA-DRB1,brown,-0.20725298358078,0.000384341262021258,Down in RA,0.628,-0.346
Female,C9orf142,brown,-0.207241230200797,3.23933441198406e-06,Down in RA,0.595,-0.395
Female,PAFAH2,brown,-0.207239719188024,2.47833160088803e-05,Down in RA,0.463,-0.326
Female,VPS33B,brown,-0.207124881086341,2.08974202275089e-08,Down in RA,0.757,-0.508
Female,ABCC2,yellow,0.207046356542274,0.00402282353970464,Up in RA,0.606,0.263
Female,HVCN1,brown,-0.206815853774172,2.31865936712232e-05,Down in RA,0.559,-0.414
Female,TJAP1,brown,-0.206804997027986,2.75000282871792e-09,Down in RA,0.83,-0.529
Female,IGSF9B,brown,-0.206750338877153,0.000651949061502534,Down in RA,0.464,-0.255
Female,DRG2,brown,-0.206601538398393,2.23180803415596e-08,Down in RA,0.672,-0.441
Female,ZNF580,brown,-0.206543015506671,0.000232424477591468,Down in RA,0.587,-0.399
Female,PHC1,brown,-0.206261928562106,1.0727375611618e-05,Down in RA,0.648,-0.402
Female,HAS3,brown,-0.206210984679215,1.07911962539723e-05,Down in RA,0.637,-0.42
Female,NOL9,brown,-0.20620788198059,2.05045683399809e-05,Down in RA,0.559,-0.383
Female,ABCF3,brown,-0.206200177687909,6.3591559850895e-07,Down in RA,0.78,-0.443
Female,RANBP3,brown,-0.206140847611148,4.31274409888712e-07,Down in RA,0.72,-0.455
Female,KIDINS220,yellow,0.206034568661307,0.000307016639253951,Up in RA,0.777,0.303
Female,FXYD7,brown,-0.20598756700987,1.71223045022604e-05,Down in RA,0.525,-0.371
Female,NOC4L,brown,-0.205934020503992,1.64536719409225e-07,Down in RA,0.711,-0.488
Female,CCDC84,brown,-0.205873241741643,1.852317141501e-07,Down in RA,0.758,-0.482
Female,ZNF844,yellow,0.205773747585447,0.0141732426522147,Up in RA,0.363,0.301
Female,TMEM201,brown,-0.205328519500318,3.37977305796485e-05,Down in RA,0.587,-0.341
Female,PGPEP1,brown,-0.205259787205041,0.000126551069393009,Down in RA,0.646,-0.371
Female,ANKRD17,brown,-0.205238500712089,3.05121104807759e-05,Down in RA,0.401,-0.329
Female,SF1,brown,-0.205101440815236,4.04323062326375e-08,Down in RA,0.877,-0.521
Female,C11orf24,brown,-0.205099442017825,2.51937723788868e-05,Down in RA,0.561,-0.381
Female,SFT2D1,yellow,0.204979326901965,3.93475775356108e-08,Up in RA,0.697,0.508
Female,SLC35A4,brown,-0.204932483856136,2.10604343670276e-06,Down in RA,0.767,-0.435
Female,PUS1,brown,-0.204789996396058,1.53760072294049e-05,Down in RA,0.658,-0.385
Female,LYST,yellow,0.204625156278153,8.56308319522406e-06,Up in RA,0.818,0.374
Female,NF2,brown,-0.204579913763193,9.45373419242672e-05,Down in RA,0.834,-0.398
Female,ZBTB7A,brown,-0.20457485217795,8.53225564511373e-08,Down in RA,0.723,-0.437
Female,ING2,yellow,0.204511991043583,0.00019114947180539,Up in RA,0.536,0.4
Female,ATP13A1,brown,-0.204463225593843,4.40067405072261e-06,Down in RA,0.709,-0.437
Female,KIAA1033,yellow,0.204405115215454,0.000150801371024422,Up in RA,0.578,0.31
Female,PAK4,brown,-0.204282126026496,5.32670164993301e-05,Down in RA,0.458,-0.371
Female,POLG,brown,-0.204233087800593,7.09677410057694e-09,Down in RA,0.778,-0.544
Female,HIST1H2AK,yellow,0.204225350426792,0.0047630471694805,Up in RA,0.569,0.354
Female,TBC1D9B,brown,-0.20412745900191,1.87419031193127e-05,Down in RA,0.669,-0.403
Female,SARM1,brown,-0.204102014767395,0.000173770310837216,Down in RA,0.593,-0.318
Female,ENO3,brown,-0.203948826953901,0.000250266692968887,Down in RA,0.635,-0.378
Female,ANO9,brown,-0.203824820278594,0.000789065277245041,Down in RA,0.581,-0.349
Female,ZNF212,brown,-0.203753952493416,3.19091185182393e-06,Down in RA,0.758,-0.434
Female,RNF11,yellow,0.20373413461009,0.0131142229479714,Up in RA,0.489,0.246
Female,PRDM15,brown,-0.203709989405312,1.24712454821316e-05,Down in RA,0.597,-0.429
Female,LRRC8A,brown,-0.203344586509354,2.05119672662564e-05,Down in RA,0.61,-0.396
Female,HIGD1A,yellow,0.20309856089838,0.000290772471903129,Up in RA,0.491,0.298
Female,IVNS1ABP,yellow,0.202789517381642,2.86859752643865e-07,Up in RA,0.723,0.459
Female,FAM189B,brown,-0.202620662469471,3.76538194754798e-05,Down in RA,0.65,-0.407
Female,ZNF275,brown,-0.202315031222398,0.00033228852329466,Down in RA,0.68,-0.333
Female,ZNF48,brown,-0.202239801965006,3.49760526453466e-06,Down in RA,0.508,-0.353
Female,SERAC1,yellow,0.202092531977317,0.00111558112906857,Up in RA,0.421,0.288
Female,USP40,brown,-0.201968930114736,1.85388672092278e-06,Down in RA,0.555,-0.383
Female,RIN2,yellow,0.201966761303833,0.0127889403935252,Up in RA,0.43,0.179
Female,SLC7A1,brown,-0.201821290189035,0.00352658729523214,Down in RA,0.479,-0.297
Female,SHC1,brown,-0.201581420129181,1.72154138225635e-07,Down in RA,0.801,-0.476
Female,CASP2,brown,-0.201525392346898,1.92737737478739e-09,Down in RA,0.799,-0.554
Female,DYNLT1,yellow,0.201367178295683,3.73628176314451e-05,Up in RA,0.534,0.343
Female,ARMC5,brown,-0.20116060589946,0.000745370825210298,Down in RA,0.364,-0.279
Female,MUC20,brown,-0.20102794703005,0.0487150252030461,Down in RA,0.366,-0.193
Female,P4HB,brown,-0.200926267791162,2.70824471395143e-05,Down in RA,0.75,-0.341
Female,KLF3,yellow,0.200827826817816,2.4001393186437e-06,Up in RA,0.821,0.398
Female,AMD1,yellow,0.200746529567229,1.78350452292645e-06,Up in RA,0.816,0.409
Female,PIAS3,brown,-0.200698298163979,1.22611555913863e-07,Down in RA,0.569,-0.449
Female,INTS9,brown,-0.200615331925479,1.33635140951283e-06,Down in RA,0.636,-0.465
Female,LRCH3,brown,-0.200478333556574,0.00257132979488643,Down in RA,0.514,-0.235
Female,PELI1,yellow,0.200439446135252,3.43200222845387e-05,Up in RA,0.825,0.396
Female,IDH2,brown,-0.200331331728061,3.95554229342303e-05,Down in RA,0.706,-0.374
Female,EIF4A3,brown,-0.200286944178942,4.76332168222181e-06,Down in RA,0.749,-0.448
Female,IMPDH2,brown,-0.200152602571733,2.9737920416512e-05,Down in RA,0.72,-0.419
Female,SYNRG,brown,-0.20015222504905,1.49131797140399e-05,Down in RA,0.776,-0.433
Female,NCOR1,brown,-0.200115533133136,2.03085928596037e-05,Down in RA,0.676,-0.401
Female,PARN,brown,-0.200007193030356,1.65058526350194e-05,Down in RA,0.709,-0.397
Female,CAPZA1,yellow,0.199972234443357,9.48600950904297e-09,Up in RA,0.854,0.532
Female,CDK2AP2,brown,-0.199923443016635,3.43783511308916e-05,Down in RA,0.728,-0.405
Female,SBF2,yellow,0.199901419474736,0.00231712412591658,Up in RA,0.684,0.298
Female,SLC25A22,brown,-0.19967833202605,4.91292062832444e-06,Down in RA,0.728,-0.431
Female,POMZP3,brown,-0.199608149879184,0.0111255863243265,Down in RA,0.579,-0.279
Female,HEATR1,brown,-0.199558495517032,1.21764205377707e-07,Down in RA,0.77,-0.469
Female,EML3,brown,-0.199389975005231,0.00034497889013089,Down in RA,0.687,-0.386
Female,CUTC,yellow,0.199294068590814,2.67773426836485e-05,Up in RA,0.574,0.4
Female,CSNK2A2,brown,-0.199134427390437,2.50000418857161e-08,Down in RA,0.704,-0.515
Female,SORBS3,brown,-0.199032304727864,4.7667669078884e-05,Down in RA,0.595,-0.372
Female,TCF25,brown,-0.198737219545704,2.71669517956948e-07,Down in RA,0.822,-0.463
Female,PAN2,brown,-0.198717560442223,2.06150919331845e-06,Down in RA,0.533,-0.423
Female,SLK,yellow,0.198560443333051,9.94280900384483e-05,Up in RA,0.763,0.433
Female,GOT1,brown,-0.198479757390899,0.000141790660651034,Down in RA,0.51,-0.336
Female,CALM1,brown,-0.198470212442298,6.22520895779145e-05,Down in RA,0.522,-0.354
Female,GON4L,brown,-0.198370240188586,2.1775311112093e-06,Down in RA,0.76,-0.439
Female,MGMT,brown,-0.198291339761725,0.00073081217816148,Down in RA,0.572,-0.315
Female,SLC11A2,brown,-0.198278277071406,0.000157430736842983,Down in RA,0.568,-0.365
Female,SASH3,brown,-0.19823412511633,1.01532497722773e-06,Down in RA,0.765,-0.445
Female,TGFBRAP1,brown,-0.198159219108138,1.87903772744189e-05,Down in RA,0.606,-0.347
Female,EMD,brown,-0.198131753031051,2.15516875384888e-05,Down in RA,0.67,-0.359
Female,EDC4,brown,-0.198011157218949,2.97821957988274e-08,Down in RA,0.684,-0.522
Female,ANKMY1,brown,-0.197932730571515,0.00125192601835825,Down in RA,0.383,-0.321
Female,PGAP3,brown,-0.197879103669246,1.74073773157708e-05,Down in RA,0.746,-0.388
Female,RNPS1,brown,-0.197648611907844,5.0406148288313e-08,Down in RA,0.889,-0.527
Female,VPS4A,brown,-0.197609855283211,2.33111985711473e-07,Down in RA,0.814,-0.482
Female,ODF2,brown,-0.197609201232708,4.73293672878945e-05,Down in RA,0.605,-0.38
Female,CCNDBP1,yellow,0.197566670628121,6.59038939318982e-08,Up in RA,0.644,0.445
Female,SOCS7,brown,-0.197555679936667,3.41618052393961e-05,Down in RA,0.433,-0.305
Female,IPO4,brown,-0.197460436048905,7.18161168827796e-05,Down in RA,0.458,-0.301
Female,RUVBL2,brown,-0.197411101737678,2.72459161790846e-06,Down in RA,0.753,-0.456
Female,TESK1,brown,-0.197375343352116,1.00550617729683e-05,Down in RA,0.674,-0.416
Female,MOGS,brown,-0.197209269995267,4.92858692317509e-05,Down in RA,0.721,-0.403
Female,QRICH1,brown,-0.197204647633885,1.53712564059159e-08,Down in RA,0.785,-0.487
Female,OTUD1,yellow,0.197204324269011,5.57985525467012e-06,Up in RA,0.745,0.402
Female,GTF3C2,brown,-0.197103047594777,9.87035997243601e-08,Down in RA,0.697,-0.511
Female,GAMT,brown,-0.196957646000687,0.000142430752384833,Down in RA,0.431,-0.298
Female,CD99,brown,-0.196833512265732,3.01108876651991e-05,Down in RA,0.706,-0.393
Female,NLRC5,brown,-0.196700072684965,1.55479384729335e-05,Down in RA,0.555,-0.336
Female,NAA35,brown,-0.196605697524069,0.00015364392693399,Down in RA,0.405,-0.251
Female,SIPA1L3,brown,-0.196517349852314,1.06309178504824e-05,Down in RA,0.68,-0.447
Female,PWP1,brown,-0.196360006159031,1.11099707052502e-06,Down in RA,0.554,-0.418
Female,GOSR2,brown,-0.196276542096822,1.07351825985298e-05,Down in RA,0.487,-0.337
Female,CD84,brown,-0.19590459461684,8.27541868048345e-05,Down in RA,0.421,-0.312
Female,BTBD7,brown,-0.195755197688357,1.41859484896998e-05,Down in RA,0.709,-0.387
Female,HEXA,brown,-0.195444245152031,2.45030730944397e-07,Down in RA,0.728,-0.482
Female,NPRL2,brown,-0.195417291391012,2.32383154626823e-07,Down in RA,0.637,-0.463
Female,GAPT,yellow,0.195211859212081,0.00908621213651294,Up in RA,0.358,0.221
Female,COQ10B,yellow,0.195171705764921,4.28366201855624e-07,Up in RA,0.835,0.483
Female,CDK9,brown,-0.195125135120584,4.36806699254298e-05,Down in RA,0.649,-0.369
Female,MYO9A,brown,-0.195059144213495,3.79796595618993e-06,Down in RA,0.652,-0.411
Female,RNASEL,yellow,0.195019673707805,0.000136757994583797,Up in RA,0.702,0.395
Female,EXOC2,brown,-0.194855148540667,9.12417647277583e-05,Down in RA,0.55,-0.37
Female,TRMT2A,brown,-0.194732340144552,1.44016275861998e-05,Down in RA,0.613,-0.399
Female,MCM3,brown,-0.194654349603571,2.60841839084255e-05,Down in RA,0.752,-0.4
Female,GARS,brown,-0.194587482055076,2.10353313734694e-06,Down in RA,0.8,-0.467
Female,RPAP1,brown,-0.194523189592166,0.000234141060944178,Down in RA,0.741,-0.42
Female,LRRC41,brown,-0.194427189397541,4.65964444737173e-06,Down in RA,0.709,-0.414
Female,SURF4,brown,-0.194408344578764,1.4328503797294e-07,Down in RA,0.783,-0.469
Female,SUMF2,brown,-0.194395089643633,1.73243630506203e-05,Down in RA,0.699,-0.4
Female,PTPN1,brown,-0.194321112923873,1.33637925648982e-05,Down in RA,0.661,-0.358
Female,POGK,brown,-0.194316576988608,1.51609605379063e-06,Down in RA,0.828,-0.471
Female,DNPEP,brown,-0.194259709920756,3.74195212976037e-05,Down in RA,0.722,-0.39
Female,HEMK1,brown,-0.19419635661214,2.79923119162787e-06,Down in RA,0.583,-0.416
Female,SFI1,brown,-0.194189073488303,3.54342824187511e-05,Down in RA,0.556,-0.367
Female,PPARA,brown,-0.193958653911744,0.000247782692962801,Down in RA,0.592,-0.324
Female,RCC2,brown,-0.19340214198518,4.53646536907458e-05,Down in RA,0.747,-0.391
Female,ZC3H4,brown,-0.193297337495549,1.97154643657511e-06,Down in RA,0.713,-0.471
Female,BRPF1,brown,-0.193209497828687,9.58267707768692e-07,Down in RA,0.698,-0.433
Female,SLU7,yellow,0.19292667514421,5.61949725014909e-06,Up in RA,0.765,0.403
Female,TAF6,brown,-0.192886842999778,1.61488212537293e-05,Down in RA,0.732,-0.429
Female,GALK2,brown,-0.192747507009082,0.000183661323592732,Down in RA,0.646,-0.325
Female,ZHX2,brown,-0.19269258600555,2.41298406202321e-06,Down in RA,0.618,-0.448
Female,MYL12B,yellow,0.192649508737798,6.46033676557285e-08,Up in RA,0.647,0.483
Female,CRY2,brown,-0.192459395830503,9.4296799672157e-07,Down in RA,0.709,-0.418
Female,CCDC86,brown,-0.192369117065669,7.08954699934797e-05,Down in RA,0.618,-0.383
Female,HAUS7,brown,-0.192284291622358,1.62472170787103e-06,Down in RA,0.668,-0.425
Female,IVD,brown,-0.192252717548626,2.20635052905883e-06,Down in RA,0.692,-0.437
Female,REPS1,brown,-0.192200988355307,9.81358013152171e-08,Down in RA,0.73,-0.526
Female,CHMP1B,yellow,0.192135046899186,1.47864479166058e-06,Up in RA,0.784,0.432
Female,CYB561,brown,-0.192092512387092,0.0249809691956734,Down in RA,0.445,-0.199
Female,VAV2,brown,-0.192055194597161,0.000474560163225499,Down in RA,0.49,-0.389
Female,TRIP4,yellow,0.192054493227178,3.46508118578318e-08,Up in RA,0.707,0.484
Female,RICTOR,yellow,0.192011042328869,0.00107920181230068,Up in RA,0.573,0.381
Female,SEL1L,yellow,0.191989769488682,1.8658899253466e-05,Up in RA,0.88,0.369
Female,C9orf66,yellow,0.191977224276812,0.00013981700101159,Up in RA,0.523,0.349
Female,LONP1,brown,-0.191826892259279,0.000108453835255974,Down in RA,0.608,-0.325
Female,THADA,brown,-0.191749490368925,3.52555955485956e-07,Down in RA,0.749,-0.457
Female,THAP4,brown,-0.191742618632809,5.71508435263688e-07,Down in RA,0.7,-0.44
Female,LZTS2,brown,-0.191708629795689,7.8971594053471e-05,Down in RA,0.512,-0.338
Female,ZNF395,brown,-0.19167554737042,5.83536246685305e-05,Down in RA,0.704,-0.416
Female,OAT,yellow,0.191649770138195,2.32757583048935e-06,Up in RA,0.663,0.397
Female,MLEC,brown,-0.191645414134776,5.14604568063541e-05,Down in RA,0.749,-0.409
Female,RBM4,brown,-0.191502315381556,0.000106423337687723,Down in RA,0.556,-0.389
Female,HNRNPM,brown,-0.191430190324906,3.25107658170064e-05,Down in RA,0.718,-0.405
Female,CELSR3,brown,-0.191419756734841,0.000246388112639921,Down in RA,0.37,-0.296
Female,NKAP,yellow,0.191371390444513,1.07297493048817e-07,Up in RA,0.636,0.482
Female,DFFA,brown,-0.191342001693604,0.000157422821954289,Down in RA,0.586,-0.364
Female,NCOA5,brown,-0.191320964418263,2.39710917344128e-05,Down in RA,0.806,-0.426
Female,PCYT2,brown,-0.191247959302376,1.22597240041719e-05,Down in RA,0.509,-0.377
Female,RBM14,brown,-0.191035573441131,1.48186569493881e-05,Down in RA,0.833,-0.447
Female,TP53INP1,yellow,0.190965240238214,6.25990533177135e-08,Up in RA,0.818,0.487
Female,MVD,brown,-0.190770063979296,0.000213765284293504,Down in RA,0.456,-0.355
Female,RPN2,brown,-0.190694247031654,7.57796952739956e-07,Down in RA,0.796,-0.474
Female,MADD,brown,-0.190615959652183,1.85885509207921e-05,Down in RA,0.749,-0.414
Female,RNASEH2A,brown,-0.19052539437959,0.000314475907660833,Down in RA,0.594,-0.313
Female,SMARCAL1,brown,-0.190478628459905,1.51537026005977e-05,Down in RA,0.774,-0.422
Female,SPTLC1,yellow,0.190296891185886,2.97026953754614e-08,Up in RA,0.832,0.447
Female,C6orf136,brown,-0.190234714867549,7.35438499119401e-08,Down in RA,0.667,-0.483
Female,MRPS36,yellow,0.190219685974798,1.19732640803451e-07,Up in RA,0.558,0.468
Female,SAMD11,brown,-0.190107011910806,6.31935255926742e-05,Down in RA,0.641,-0.401
Female,DDX51,brown,-0.19005396332508,0.000408957659791481,Down in RA,0.66,-0.383
Female,TIMM22,brown,-0.189901103523696,0.000296796870833775,Down in RA,0.428,-0.27
Female,FBXW4,brown,-0.189418830127051,1.85753326587014e-06,Down in RA,0.791,-0.434
Female,NCKIPSD,brown,-0.189388591385401,0.000161718549696873,Down in RA,0.633,-0.371
Female,HLA-DPB1,brown,-0.189310590594848,0.00279679679437233,Down in RA,0.438,-0.274
Female,DDX55,brown,-0.189124367889198,1.83481301500333e-05,Down in RA,0.513,-0.36
Female,SETD1A,brown,-0.18899106849867,8.02791009633218e-05,Down in RA,0.643,-0.405
Female,USP24,brown,-0.188988411727343,3.07314136841838e-05,Down in RA,0.604,-0.426
Female,ARHGAP32,brown,-0.188918405490267,0.00299814699676689,Down in RA,0.398,-0.375
Female,PCGF3,yellow,0.188855055130574,0.000303761299806805,Up in RA,0.51,0.34
Female,KARS,brown,-0.188840279959254,7.15277832834524e-07,Down in RA,0.764,-0.465
Female,PORCN,brown,-0.188785846325515,3.55211441375256e-05,Down in RA,0.482,-0.331
