sex,gene,module,logFC,DEG_FDR,dir,kME,GS_RA
Male,FBXO31,brown,-0.312920579372138,0.00106057244300268,Down in RA,0.727,-0.454
Male,RNF5,brown,-0.312832080674238,6.13117796456607e-05,Down in RA,0.491,-0.263
Male,TMEM109,brown,-0.312644402129617,7.18189706575309e-05,Down in RA,0.723,-0.509
Male,ASB7,yellow,0.312542850686984,0.000208157648867327,Up in RA,0.801,0.376
Male,RHOC,brown,-0.312496914776363,0.0171752693101318,Down in RA,0.391,-0.127
Male,U2AF2,brown,-0.312483543041256,0.000219065481805788,Down in RA,0.805,-0.548
Male,AHSA1,brown,-0.312408719365542,0.000215759440802399,Down in RA,0.596,-0.338
Male,DEPDC5,brown,-0.31234247789197,0.000171322784941638,Down in RA,0.672,-0.402
Male,SURF4,brown,-0.312267014295505,2.97693791657137e-05,Down in RA,0.783,-0.469
Male,UBE2G2,brown,-0.31209098678788,0.00268522310875334,Down in RA,0.71,-0.458
Male,PDE4DIP,brown,-0.311845902523339,0.0386048455806378,Down in RA,0.339,-0.202
Male,MICAL3,brown,-0.311418269668525,0.0243211502298256,Down in RA,0.518,-0.413
Male,RABGGTA,brown,-0.311357145728291,0.000864011952927723,Down in RA,0.586,-0.289
Male,SNX18,yellow,0.311028640808102,0.00134563500761531,Up in RA,0.722,0.259
Male,TMEM219,brown,-0.310919149147103,0.000192500100655907,Down in RA,0.612,-0.249
Male,LYSMD2,yellow,0.310726064865549,0.000129658535316788,Up in RA,0.537,0.265
Male,TMEM143,brown,-0.310493291330365,0.00620560161613998,Down in RA,0.449,-0.352
Male,CD74,brown,-0.310461846861549,4.32221887172477e-05,Down in RA,0.766,-0.421
Male,TMEM160,brown,-0.310285434172305,0.00036667390935178,Down in RA,0.405,-0.143
Male,CCDC88C,brown,-0.310156397870639,0.00026690227958215,Down in RA,0.723,-0.468
Male,MORC2,brown,-0.310024817240313,0.000512137122163281,Down in RA,0.575,-0.347
Male,DSERG1,brown,-0.309770928884555,0.0467160864767525,Down in RA,0.619,-0.31
Male,ATAD3A,brown,-0.309742762000579,0.000513496091186647,Down in RA,0.633,-0.417
Male,ANLN,yellow,0.309707562412284,0.0177652741765458,Up in RA,0.356,0.275
Male,THADA,brown,-0.309610360362545,0.000232867511824498,Down in RA,0.749,-0.457
Male,BLMH,brown,-0.309429318393106,0.00152018296458227,Down in RA,0.632,-0.338
Male,ZNF3,brown,-0.309245031754176,0.0413590032138605,Down in RA,0.581,-0.303
Male,FBXW4,brown,-0.309161374428925,0.00122738104534,Down in RA,0.791,-0.434
Male,PDE4B,yellow,0.30915805569811,0.00236527058468119,Up in RA,0.633,0.289
Male,IKBKE,brown,-0.309072996050099,0.000476270825909751,Down in RA,0.661,-0.396
Male,MED26,brown,-0.308973546379982,3.97261507706657e-05,Down in RA,0.684,-0.486
Male,EDF1,brown,-0.30896863189097,0.00056443494576091,Down in RA,0.782,-0.433
Male,TRPV2,brown,-0.308854387865063,4.79731788347316e-05,Down in RA,0.819,-0.408
Male,ZNF575,brown,-0.308775271137213,0.0118901871743064,Down in RA,0.416,-0.118
Male,IRF2BP1,brown,-0.308689085401084,0.00172006649692985,Down in RA,0.502,-0.322
Male,KDM6A,yellow,0.308676021102818,0.004745025652662,Up in RA,0.625,0.352
Male,RUFY3,brown,-0.308646813148114,0.000517911262025797,Down in RA,0.589,-0.402
Male,CXorf65,brown,-0.308365456488558,0.0121360751521765,Down in RA,0.522,-0.345
Male,ANAPC2,brown,-0.308141827536089,0.00402171322851142,Down in RA,0.467,-0.291
Male,SLC35A5,yellow,0.308029069005844,0.00201579535495961,Up in RA,0.742,0.494
Male,HNRNPM,brown,-0.307926775861046,0.00011519252718313,Down in RA,0.718,-0.405
Male,EIF2B5,brown,-0.307163501247808,0.00019886369786541,Down in RA,0.843,-0.523
Male,RNF111,yellow,0.307141607422984,0.00064965271435459,Up in RA,0.864,0.352
Male,FLAD1,brown,-0.307003923335064,0.000199493582589025,Down in RA,0.625,-0.401
Male,CHRAC1,brown,-0.30692899653518,0.000224697926561142,Down in RA,0.639,-0.333
Male,ZNF585A,brown,-0.306795364227548,0.00390245435704439,Down in RA,0.332,-0.04
Male,QTRT1,brown,-0.306490675501574,0.00010672713404148,Down in RA,0.472,-0.239
Male,TBC1D5,brown,-0.306359255084432,4.44224096233468e-05,Down in RA,0.64,-0.356
Male,TSEN54,brown,-0.306246237745034,0.013304834014401,Down in RA,0.634,-0.393
Male,U2AF1L4,brown,-0.305960991245661,0.00407312870333433,Down in RA,0.452,-0.221
Male,HCFC1R1,brown,-0.305782276736747,0.000261131772377586,Down in RA,0.579,-0.311
Male,SFT2D1,yellow,0.305674450919099,3.68394983956179e-05,Up in RA,0.697,0.508
Male,TMEM161A,brown,-0.305543674852879,0.00348200991279568,Down in RA,0.505,-0.333
Male,EMP3,brown,-0.305498061642664,0.000447554674300348,Down in RA,0.786,-0.33
Male,CLK2,brown,-0.305410953370233,3.18957505238915e-06,Down in RA,0.769,-0.554
Male,SMPD1,brown,-0.305291655088413,0.000608305184148116,Down in RA,0.725,-0.402
Male,CDK2AP2,brown,-0.304975155519767,0.000567664761032068,Down in RA,0.728,-0.405
Male,TSHR,brown,-0.304960311508101,0.00862182647419047,Down in RA,0.333,-0.195
Male,DFFA,brown,-0.304291658624646,0.00575903408013804,Down in RA,0.586,-0.364
Male,S1PR2,brown,-0.304216377523473,0.00170730198615674,Down in RA,0.546,-0.336
Male,FUS,brown,-0.304048851282722,0.000877504944925889,Down in RA,0.699,-0.447
Male,CALML4,yellow,0.30402507974356,0.00521530017506791,Up in RA,0.612,0.309
Male,ZNF689,brown,-0.304014018097788,0.0001164001702613,Down in RA,0.577,-0.302
Male,LPAR5,brown,-0.30393380967587,0.00287190202877675,Down in RA,0.534,-0.399
Male,RNASEH2A,brown,-0.303887862406462,0.00817250831494352,Down in RA,0.594,-0.313
Male,UBIAD1,brown,-0.303510189084751,0.000116776412412751,Down in RA,0.534,-0.353
Male,GTPBP6,brown,-0.30349747195951,0.000749529009626516,Down in RA,0.606,-0.381
Male,MYH10,yellow,0.30344337486213,0.0259726518234148,Up in RA,0.363,0.282
Male,CYB561,brown,-0.303440397115204,0.0371021993708988,Down in RA,0.445,-0.199
Male,ZBTB45,brown,-0.303428246701186,0.000402983329651263,Down in RA,0.561,-0.24
Male,SIPA1L3,brown,-0.303006364851368,0.00020706646576601,Down in RA,0.68,-0.447
Male,CIAO1,brown,-0.302832406068341,0.00274026848996274,Down in RA,0.525,-0.435
Male,PTPN9,brown,-0.302690860384627,0.00525077425994411,Down in RA,0.365,-0.161
Male,SFPQ,brown,-0.302546499028232,0.000197255200348716,Down in RA,0.584,-0.419
Male,PRMT1,brown,-0.302499128556074,0.00167964998442742,Down in RA,0.684,-0.438
Male,ITFG2,brown,-0.302479156296292,0.0170033781800561,Down in RA,0.45,-0.26
Male,TRIM62,brown,-0.302144446774778,0.00190527576737514,Down in RA,0.517,-0.296
Male,ERI3,brown,-0.302003543814785,0.00101580862558895,Down in RA,0.566,-0.283
Male,GAR1,brown,-0.301776138082344,0.00431935405421172,Down in RA,0.535,-0.278
Male,IMP4,brown,-0.301585175094243,0.000104318251256307,Down in RA,0.701,-0.37
Male,BRD9,brown,-0.301329219401291,1.97556317441598e-05,Down in RA,0.757,-0.48
Male,CAD,brown,-0.30129603838817,0.00209496676049051,Down in RA,0.69,-0.436
Male,PPARD,brown,-0.301203330927096,0.000543999623322573,Down in RA,0.609,-0.435
Male,SLC20A2,brown,-0.300964403837627,0.00285395980087992,Down in RA,0.341,-0.259
Male,JMJD8,brown,-0.300910158059323,0.00119489545566865,Down in RA,0.665,-0.444
Male,GALK2,brown,-0.300632420528903,0.00583053974542277,Down in RA,0.646,-0.325
Male,ADCK1,brown,-0.300303968709478,0.0262233279098556,Down in RA,0.368,-0.149
Male,SPHK2,brown,-0.300273743946893,0.000873291969319773,Down in RA,0.535,-0.328
Male,CDK10,brown,-0.299888417038058,0.0123735155041433,Down in RA,0.616,-0.442
Male,ZHX2,brown,-0.299751014656387,0.000148680496648102,Down in RA,0.618,-0.448
Male,COPS7B,brown,-0.299292756992933,7.69747591116111e-06,Down in RA,0.669,-0.457
Male,HNRNPA0,brown,-0.299283980611158,0.000948881212007746,Down in RA,0.618,-0.425
Male,SFI1,brown,-0.299140792588463,0.0030882874871355,Down in RA,0.556,-0.367
Male,H1FX,brown,-0.299130347355236,0.0040326635603577,Down in RA,0.732,-0.281
Male,MYCBP2,brown,-0.299116864396201,7.26844470922515e-05,Down in RA,0.818,-0.56
Male,PRRT2,brown,-0.299010909329148,0.002154781471403,Down in RA,0.452,-0.318
Male,FOXK1,brown,-0.298958489143681,0.000246905327399468,Down in RA,0.686,-0.459
Male,CNTROB,brown,-0.298829525500037,0.000784742144598196,Down in RA,0.47,-0.252
Male,USP24,brown,-0.298709006313443,0.000985057434913,Down in RA,0.604,-0.426
Male,BCS1L,brown,-0.298672849399292,0.0130476721297234,Down in RA,0.599,-0.361
Male,NR2C2AP,brown,-0.298439018424928,0.000261972102646781,Down in RA,0.63,-0.441
Male,NCOR1,brown,-0.298408775351895,0.000244129597180805,Down in RA,0.676,-0.401
Male,PPP1R15B,yellow,0.298117718482745,0.00074038471454805,Up in RA,0.758,0.424
Male,PEA15,brown,-0.298081341905464,0.000669072521056006,Down in RA,0.365,-0.168
Male,KLHDC3,brown,-0.298021380072169,0.000232868962692259,Down in RA,0.575,-0.316
Male,NKTR,brown,-0.297935024809153,0.00341992492355166,Down in RA,0.758,-0.448
Male,THOC6,brown,-0.297928844351661,0.00014077866722764,Down in RA,0.584,-0.395
Male,EMD,brown,-0.297797974128783,0.00187371567293123,Down in RA,0.67,-0.359
Male,PXMP4,brown,-0.2976790973017,0.0120173886067765,Down in RA,0.363,-0.146
Male,ENDOG,brown,-0.297479388635498,0.00711563393413365,Down in RA,0.5,-0.236
Male,NDUFA11,brown,-0.29739684275487,0.000124974587091876,Down in RA,0.707,-0.348
Male,SAT2,brown,-0.297380698469601,6.60203826754392e-05,Down in RA,0.511,-0.294
Male,GPATCH8,brown,-0.29702677224029,0.000911702376824334,Down in RA,0.736,-0.453
Male,ABCF3,brown,-0.296445933465555,0.000140289510364908,Down in RA,0.78,-0.443
Male,CRY2,brown,-0.296398778111556,0.000874087538478161,Down in RA,0.709,-0.418
Male,NECAP1,yellow,0.296385611403746,0.00244725010672547,Up in RA,0.726,0.406
Male,ING1,yellow,0.296291959003106,0.00032828278468998,Up in RA,0.564,0.341
Male,C19orf24,brown,-0.296246009618834,0.000971677577264254,Down in RA,0.574,-0.315
Male,UBE2Z,brown,-0.296179319386499,0.00202941799492572,Down in RA,0.695,-0.325
Male,PGAP3,brown,-0.296153312266788,0.000624865904178257,Down in RA,0.746,-0.388
Male,TJAP1,brown,-0.296033873119988,1.25269440980985e-05,Down in RA,0.83,-0.529
Male,DRAM1,yellow,0.29597050770396,0.02443696167102,Up in RA,0.62,0.4
Male,SUMF2,brown,-0.295558306570781,0.00108523209886813,Down in RA,0.699,-0.4
Male,CDK9,brown,-0.295016180024462,0.00139782792171527,Down in RA,0.649,-0.369
Male,ZNF490,brown,-0.294632518517224,0.00684961475333827,Down in RA,0.389,-0.17
Male,BET1L,brown,-0.294481779038324,0.000160870719606512,Down in RA,0.617,-0.309
Male,PHF19,brown,-0.294436742386697,0.000385942728652552,Down in RA,0.683,-0.387
Male,SGSM2,brown,-0.294320718134086,0.000119909651161597,Down in RA,0.663,-0.441
Male,DVL2,brown,-0.294289965702958,0.00014613985075221,Down in RA,0.697,-0.544
Male,COQ10B,yellow,0.294237235630658,1.16495777957881e-05,Up in RA,0.835,0.483
Male,ZDHHC16,brown,-0.294176245257381,1.31129545120068e-06,Down in RA,0.639,-0.292
Male,OSBP,brown,-0.29375234643534,2.97347505184519e-05,Down in RA,0.774,-0.495
Male,HYI,brown,-0.293662830696749,0.00178552743946156,Down in RA,0.531,-0.284
Male,BANF1,brown,-0.293256189363193,0.000247416013160646,Down in RA,0.659,-0.317
Male,COMMD2,yellow,0.293085086380069,0.00943772259009302,Up in RA,0.771,0.419
Male,ATP11A,yellow,0.292957117336657,0.0389603946688631,Up in RA,0.582,0.317
Male,MAGED2,brown,-0.292648605954918,0.000345723871217476,Down in RA,0.655,-0.407
Male,NEIL2,brown,-0.292576989458878,0.0121619546913107,Down in RA,0.599,-0.321
Male,VARS2,brown,-0.292527090051935,0.00931193541634532,Down in RA,0.595,-0.261
Male,SCYL2,yellow,0.292445427703344,0.00149593195616349,Up in RA,0.783,0.358
Male,IRAK1,brown,-0.292351144824846,0.00101476817862218,Down in RA,0.613,-0.371
Male,LMNB2,brown,-0.292347893331867,0.00568992509020873,Down in RA,0.589,-0.26
Male,ATN1,brown,-0.292240221646088,0.0142392027360286,Down in RA,0.372,-0.256
Male,SNRPB,brown,-0.291879504468773,0.000103200034771907,Down in RA,0.764,-0.481
Male,GSS,brown,-0.291771451687916,3.06542474969433e-05,Down in RA,0.728,-0.434
Male,ZNF317,brown,-0.291685686334607,2.45418870872867e-05,Down in RA,0.751,-0.459
Male,RNF146,yellow,0.291595577322216,0.00425994892867881,Up in RA,0.794,0.505
Male,HDHD3,brown,-0.291480036036536,0.0220982566002376,Down in RA,0.376,-0.204
Male,SYNGAP1,brown,-0.29147247708279,0.00368881945199362,Down in RA,0.483,-0.25
Male,PIGU,brown,-0.29142695694968,0.000453576056566823,Down in RA,0.576,-0.311
Male,RPA1,brown,-0.291244388215928,8.32053723169187e-05,Down in RA,0.659,-0.48
Male,INTS1,brown,-0.29105413703772,0.000352612064480425,Down in RA,0.517,-0.421
Male,CREB3,brown,-0.290866422011488,0.000118082026623132,Down in RA,0.553,-0.311
Male,MPV17,brown,-0.290749555577421,0.000324212151820625,Down in RA,0.63,-0.302
Male,RRP8,brown,-0.290400493191402,7.84210170659954e-05,Down in RA,0.653,-0.414
Male,SERPINI2,yellow,0.290339395699649,0.00892077763034859,Up in RA,0.382,0.295
Male,DEXI,brown,-0.290153100312983,0.00158844450252828,Down in RA,0.702,-0.382
Male,MIA,brown,-0.28984779801862,0.00462135394127833,Down in RA,0.372,-0.286
Male,DUSP11,yellow,0.289412586643899,3.91740177089074e-06,Up in RA,0.768,0.504
Male,PSMB2,brown,-0.289093970744479,0.000291357406406334,Down in RA,0.649,-0.33
Male,CNFN,brown,-0.28895899255966,0.000370628769771821,Down in RA,0.399,-0.108
Male,MTA2,brown,-0.288901632521888,0.000611310253021988,Down in RA,0.56,-0.234
Male,MMP17,brown,-0.288798675519818,0.00988868902651364,Down in RA,0.352,-0.214
Male,TBCD,brown,-0.288793264455969,0.00149136253594602,Down in RA,0.687,-0.412
Male,POLR2L,brown,-0.288614661093567,0.000168382527595608,Down in RA,0.614,-0.297
Male,TMEM39B,brown,-0.288547768316846,0.000948460456690467,Down in RA,0.658,-0.37
Male,PHC1,brown,-0.288417448556574,0.00270302957844164,Down in RA,0.648,-0.402
Male,ATP13A2,brown,-0.288411700973587,0.00419891684423813,Down in RA,0.559,-0.273
Male,EGLN1,yellow,0.288407587822691,0.000730547000634666,Up in RA,0.816,0.354
Male,WDR26,yellow,0.288250976350759,0.000826465137508073,Up in RA,0.625,0.325
Male,C1orf162,brown,-0.28823443557533,1.02692203388173e-05,Down in RA,0.553,-0.19
Male,SLC35C2,brown,-0.288197488852146,7.73838830727875e-05,Down in RA,0.664,-0.402
Male,MSL3,yellow,0.288054993344342,0.0019898307311744,Up in RA,0.627,0.439
Male,MRPL2,brown,-0.287931572664382,0.0234652111068308,Down in RA,0.44,-0.138
Male,PPIP5K1,brown,-0.287596332365992,0.00106105184819874,Down in RA,0.548,-0.298
Male,VGLL4,brown,-0.287000608083623,0.000103172464039762,Down in RA,0.691,-0.377
Male,SIRT3,brown,-0.286748119547915,0.00208026809057995,Down in RA,0.454,-0.248
Male,CALR,brown,-0.286720392605449,0.000399403326886138,Down in RA,0.657,-0.334
Male,VAC14,brown,-0.286248394792095,0.000775275229040272,Down in RA,0.635,-0.373
Male,DCAKD,brown,-0.286005398557706,0.000497884435123239,Down in RA,0.65,-0.37
Male,CXXC5,brown,-0.28577381522424,0.0291684096232382,Down in RA,0.48,-0.401
Male,TELO2,brown,-0.285721594740909,0.00021954536304144,Down in RA,0.516,-0.421
Male,VPS52,brown,-0.285671361660096,0.000228850966920846,Down in RA,0.679,-0.402
Male,LRRC47,brown,-0.285334651978216,0.000147224818155133,Down in RA,0.745,-0.449
Male,POLR1A,brown,-0.285198063202159,0.0210858876499386,Down in RA,0.388,-0.298
Male,BCL9,brown,-0.284898430974136,0.00171730849691694,Down in RA,0.528,-0.271
Male,FKBP2,brown,-0.284874828732632,0.00754031407407828,Down in RA,0.675,-0.458
Male,CARD8,yellow,0.284765778267196,0.00585823124813603,Up in RA,0.806,0.405
Male,KRAS,yellow,0.284391969245329,3.28451730674712e-05,Up in RA,0.729,0.439
Male,WDR46,brown,-0.284312345488734,0.00166821622227835,Down in RA,0.704,-0.477
Male,ACLY,brown,-0.284130706225702,2.93262116199114e-05,Down in RA,0.729,-0.471
Male,ZBTB46,brown,-0.284054279289536,0.0131032458796588,Down in RA,0.494,-0.295
Male,SMC1A,brown,-0.283878207355893,0.000109287000519345,Down in RA,0.557,-0.43
Male,GTF2B,yellow,0.283494526290042,0.000363569583835624,Up in RA,0.54,0.43
Male,KARS,brown,-0.283305435057517,0.00017542196885474,Down in RA,0.764,-0.465
Male,PAFAH1B1,brown,-0.283298118818163,0.000954767837558525,Down in RA,0.604,-0.408
Male,WDR1,brown,-0.283107942896311,1.46223141519946e-05,Down in RA,0.761,-0.457
Male,AIMP2,brown,-0.282661841802274,0.000198134146686508,Down in RA,0.68,-0.474
Male,ZC4H2,brown,-0.282514242085051,0.0102871730657438,Down in RA,0.428,-0.306
Male,OVGP1,brown,-0.28251106470407,0.0268752397583132,Down in RA,0.324,-0.279
Male,NAGPA,brown,-0.282381277591129,0.000306022895709615,Down in RA,0.575,-0.35
Male,AUP1,brown,-0.282342666085324,0.00012636857528493,Down in RA,0.677,-0.437
Male,DMPK,brown,-0.28208852908444,0.026672388884481,Down in RA,0.425,-0.297
Male,ASPSCR1,brown,-0.28197328801597,0.00172120920868973,Down in RA,0.61,-0.334
Male,CD3E,brown,-0.281959394101523,0.00163109420949858,Down in RA,0.704,-0.382
Male,MTMR10,yellow,0.281848554747138,0.00400560043776262,Up in RA,0.806,0.398
Male,APEH,brown,-0.281806952588848,0.000153780305842869,Down in RA,0.751,-0.383
Male,VPS33B,brown,-0.281703459409909,0.000190981803220374,Down in RA,0.757,-0.508
Male,MBD3,brown,-0.281602646041534,0.00196235890285758,Down in RA,0.712,-0.399
Male,FGL2,yellow,0.281143567557594,0.0049304305403655,Up in RA,0.764,0.37
Male,POLB,yellow,0.281104171586384,0.00188480477963911,Up in RA,0.547,0.422
Male,CD3EAP,brown,-0.281084568327376,0.0177001637483991,Down in RA,0.353,-0.12
Male,TP53INP1,yellow,0.280995029641615,0.0003564724643166,Up in RA,0.818,0.487
Male,VPS13D,brown,-0.280779943868886,0.00018098071433061,Down in RA,0.662,-0.429
Male,VILL,brown,-0.28047102743331,0.00172120920868973,Down in RA,0.559,-0.365
Male,CPEB3,yellow,0.28028253533798,0.00665321567557949,Up in RA,0.392,0.317
Male,PCK2,brown,-0.280170048474077,0.00035132459122928,Down in RA,0.508,-0.333
Male,REPS1,brown,-0.28014903489751,8.39820717581317e-05,Down in RA,0.73,-0.526
Male,IFFO2,brown,-0.280124875571023,0.00150102753418343,Down in RA,0.622,-0.452
Male,PAFAH1B3,brown,-0.280121937923876,0.000445646004647521,Down in RA,0.581,-0.283
Male,CHMP1B,yellow,0.280101915878696,0.000879854030316307,Up in RA,0.784,0.432
Male,PARP6,brown,-0.279923804525119,5.66589338769669e-05,Down in RA,0.651,-0.383
Male,MAP2K5,brown,-0.279844233535586,0.00381379765860574,Down in RA,0.649,-0.31
Male,IVD,brown,-0.279490020743592,0.00109832411053638,Down in RA,0.692,-0.437
Male,NOD1,brown,-0.279474138889003,0.000872291263880916,Down in RA,0.62,-0.349
Male,SDHC,brown,-0.279354689098107,0.000830860169991397,Down in RA,0.552,-0.291
Male,WBP11,brown,-0.279218501758421,1.4104290573282e-05,Down in RA,0.66,-0.527
Male,CD247,brown,-0.279019339471357,0.0226359313018534,Down in RA,0.675,-0.317
Male,ABHD12,brown,-0.278942088524507,0.000394787910871829,Down in RA,0.557,-0.381
Male,PCGF3,yellow,0.278924279980559,0.00879442571841721,Up in RA,0.51,0.34
Male,RAD50,brown,-0.278698245639264,0.0179059401747815,Down in RA,0.613,-0.314
Male,SCMH1,brown,-0.278604688768271,0.0269967984336814,Down in RA,0.524,-0.349
Male,CDC37,brown,-0.278439672262709,0.000994165254386132,Down in RA,0.701,-0.423
Male,PCCA,brown,-0.278310175413492,0.00663425793501317,Down in RA,0.382,-0.252
Male,ACAP1,brown,-0.278250739486959,0.00380032467537588,Down in RA,0.671,-0.377
Male,XPNPEP1,brown,-0.278139106746311,0.00370093253765071,Down in RA,0.673,-0.412
Male,HMOX2,brown,-0.278133915219328,0.00102569323853496,Down in RA,0.653,-0.316
Male,NEK9,brown,-0.278010061886151,0.000781855222208094,Down in RA,0.575,-0.372
Male,TMEM104,brown,-0.277709399799769,0.004188474626431,Down in RA,0.513,-0.272
Male,LCMT1,brown,-0.277648677149121,4.91497341925742e-05,Down in RA,0.785,-0.376
Male,ZNF142,brown,-0.277537966111341,0.000795173083869356,Down in RA,0.651,-0.467
Male,RBM4B,brown,-0.277512070262767,0.000355944556211863,Down in RA,0.661,-0.294
Male,ZFPM1,brown,-0.277192421121196,0.00287179530312557,Down in RA,0.525,-0.263
Male,JOSD1,brown,-0.277050826744212,0.000949391096839235,Down in RA,0.619,-0.255
Male,MYL12B,yellow,0.276948303379286,0.000432646929314843,Up in RA,0.647,0.483
Male,CCDC22,brown,-0.27661511309712,0.000510091048939734,Down in RA,0.658,-0.318
Male,CHCHD10,brown,-0.276608502781107,0.000953308864693762,Down in RA,0.661,-0.348
Male,ENTPD6,brown,-0.276126074083954,0.000154867802086157,Down in RA,0.651,-0.446
Male,URGCP,brown,-0.275972892486364,0.00042712999512158,Down in RA,0.638,-0.4
Male,TRIM14,brown,-0.275887837336202,0.000890974460647723,Down in RA,0.55,-0.341
Male,C9orf69,brown,-0.275668950435443,0.00258337592591546,Down in RA,0.679,-0.341
Male,PPP1CA,brown,-0.275626532627728,3.60196100566522e-05,Down in RA,0.851,-0.438
Male,PWP2,brown,-0.275495446017542,0.0014853145684044,Down in RA,0.603,-0.346
Male,RUFY2,brown,-0.27522915661084,0.0114809400236966,Down in RA,0.438,-0.214
Male,ATP5B,brown,-0.275154314679818,6.6209952987505e-05,Down in RA,0.754,-0.391
Male,CPSF4,brown,-0.274978336447071,0.000685415610649115,Down in RA,0.725,-0.373
Male,GNA13,yellow,0.274771885932102,1.67564660372817e-05,Up in RA,0.801,0.306
Male,PSMC3,brown,-0.274693841270063,0.000209687724177735,Down in RA,0.689,-0.427
Male,CUTC,yellow,0.274461458949205,0.00263968550440187,Up in RA,0.574,0.4
Male,EME2,brown,-0.274254565385953,0.00641231421246468,Down in RA,0.644,-0.392
Male,PPP2R3C,yellow,0.274240332595925,0.0104076917726599,Up in RA,0.651,0.457
Male,SLC17A9,brown,-0.274210263689416,0.0239546854884803,Down in RA,0.351,-0.274
Male,THAP3,brown,-0.274200776965358,0.0035318550343404,Down in RA,0.45,-0.193
Male,OLFM2,brown,-0.274194232388619,0.00314500767828612,Down in RA,0.437,-0.25
Male,XPO5,brown,-0.274145491512063,0.010825234836943,Down in RA,0.694,-0.421
Male,PELI3,brown,-0.27410004447278,0.00353212958682616,Down in RA,0.417,-0.263
Male,FUK,brown,-0.273990667531573,0.00032181366712514,Down in RA,0.641,-0.429
Male,PNPO,brown,-0.273756707656877,0.00457510621598122,Down in RA,0.493,-0.272
Male,MCM3,brown,-0.273505487050294,0.00209235472845538,Down in RA,0.752,-0.4
Male,LUC7L,brown,-0.273382334065023,0.00181328423576334,Down in RA,0.684,-0.471
Male,RRP9,brown,-0.273124476095001,0.00319445418169486,Down in RA,0.526,-0.27
Male,BRPF1,brown,-0.273043691697789,0.000140289510364908,Down in RA,0.698,-0.433
Male,MIF4GD,brown,-0.273026811440926,0.000116663587100625,Down in RA,0.618,-0.402
Male,C14orf80,brown,-0.272910196219463,0.00319538825690636,Down in RA,0.454,-0.244
Male,RGS2,yellow,0.272847658806938,0.00409044225479355,Up in RA,0.758,0.439
Male,RAD21,yellow,0.272758437975206,0.000238308441998716,Up in RA,0.735,0.256
Male,ZDHHC14,brown,-0.27265939541896,0.000805423190011739,Down in RA,0.456,-0.291
Male,WDR5,brown,-0.272630411759277,0.000662378989471296,Down in RA,0.552,-0.244
Male,CREB1,yellow,0.272584769733685,0.000295730714774991,Up in RA,0.8,0.331
Male,STUB1,brown,-0.27220339937038,0.000641744187489929,Down in RA,0.731,-0.417
Male,CRELD1,brown,-0.271786572183299,0.0159804906775607,Down in RA,0.342,-0.155
Male,NPRL2,brown,-0.271740255800613,0.00234841081509608,Down in RA,0.637,-0.463
Male,TOR1AIP1,yellow,0.271686231010253,3.26052129120818e-05,Up in RA,0.817,0.443
Male,CHST14,brown,-0.271370471248707,0.000483616004935849,Down in RA,0.639,-0.349
Male,TXLNA,brown,-0.27134845234323,0.00417587272793502,Down in RA,0.747,-0.42
Male,RAP1A,yellow,0.271306327510879,3.88492855927793e-05,Up in RA,0.76,0.324
Male,SNX9,brown,-0.271280226003071,0.014407777717807,Down in RA,0.463,-0.244
Male,P2RX4,brown,-0.271270310207777,0.0171358057461301,Down in RA,0.386,-0.192
Male,RNF43,brown,-0.271246845852016,0.00424678495888907,Down in RA,0.549,-0.316
Male,AIP,brown,-0.271050183065965,0.000455082506480989,Down in RA,0.703,-0.398
Male,DHX37,brown,-0.271011651471591,0.000732467985652033,Down in RA,0.484,-0.322
Male,MRPL37,brown,-0.27095527291824,0.000523675629813589,Down in RA,0.637,-0.312
Male,RBM18,yellow,0.270812981344085,0.0263602752044752,Up in RA,0.618,0.35
Male,ZRSR2,brown,-0.270724378735139,0.000582856777539803,Down in RA,0.475,-0.282
Male,PACSIN1,brown,-0.27031783260306,0.0149601324022203,Down in RA,0.403,-0.361
Male,GTPBP3,brown,-0.26984365502872,0.00663876147699902,Down in RA,0.569,-0.344
Male,PAN2,brown,-0.269707629697714,0.00606693950282385,Down in RA,0.533,-0.423
Male,GTF3C1,brown,-0.269696273796211,0.00144162818060299,Down in RA,0.507,-0.231
Male,MED24,brown,-0.269381738606344,0.0011703792670512,Down in RA,0.554,-0.359
Male,RNF126,brown,-0.269343092182544,0.00127924617175857,Down in RA,0.625,-0.374
Male,GTF2I,brown,-0.269039069708622,0.0165716930358308,Down in RA,0.388,-0.335
Male,HEMK1,brown,-0.268976192209109,0.00625466389871222,Down in RA,0.583,-0.416
Male,PYGO2,brown,-0.268808556771247,0.00499410062845884,Down in RA,0.646,-0.426
Male,MCM7,brown,-0.268785078106806,0.0017053864789332,Down in RA,0.671,-0.368
Male,MAPKBP1,brown,-0.268731720158931,0.00806715090099742,Down in RA,0.49,-0.383
Male,COL4A3BP,yellow,0.26853988464701,0.00252611998187837,Up in RA,0.517,0.253
Male,CASP2,brown,-0.268524450081038,1.27239475814267e-05,Down in RA,0.799,-0.554
Male,NSDHL,brown,-0.2682406290082,0.00791048905605232,Down in RA,0.502,-0.263
Male,ARMC8,yellow,0.268139540955057,0.00288894170172067,Up in RA,0.44,0.204
Male,PTPN7,brown,-0.267861448600938,0.00839220644338622,Down in RA,0.698,-0.403
Male,ABCA3,brown,-0.267841361993787,0.00709801760562296,Down in RA,0.527,-0.243
