gene,id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,nSNP,OR,OR_lo,OR_hi,FDR_pooled,risk,MHC_gene,instrument_chr,sensitivity_testable,FDR_stratum,risk_fdr
PACSIN1,eqtl-a-ENSG00000124507,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000124507 || id:eqtl-a-ENSG00000124507,Wald ratio,1,-0.0830980775333634,0.135600708189274,0.539999015072468,1,0.920260885876155,0.705480981461378,1.20042938127018,0.889846765258505,ns,FALSE,6,FALSE,0.887788831080531,ns
SEL1L,eqtl-a-ENSG00000071537,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000071537 || id:eqtl-a-ENSG00000071537,Wald ratio,1,-0.0864486841990947,0.141068279163517,0.539999015072468,1,0.917182613537503,0.695626422966905,1.20930418799734,0.889846765258505,ns,FALSE,14,FALSE,0.887788831080531,ns
GIPC3,eqtl-a-ENSG00000179855,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000179855 || id:eqtl-a-ENSG00000179855,Wald ratio,1,-0.0562980213849381,0.0918681785836406,0.539999941781571,1,0.945257386993289,0.789496679273323,1.13174830385328,0.889846765258505,ns,FALSE,19,FALSE,0.887788831080531,ns
ABL1,eqtl-a-ENSG00000097007,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000097007 || id:eqtl-a-ENSG00000097007,Wald ratio,1,0.218695085929612,0.356870803448444,0.539999960230598,1,1.24445176797772,0.618306067771404,2.5046822011707,0.889846765258505,ns,FALSE,9,FALSE,0.887788831080531,ns
UQCRC1,eqtl-a-ENSG00000010256,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000010256 || id:eqtl-a-ENSG00000010256,Wald ratio,1,0.0768299682460082,0.125372634366791,0.540000057028701,1,1.07985845055552,0.844593024789391,1.38065818567108,0.889846765258505,ns,FALSE,3,FALSE,0.887788831080531,ns
ATP11B,eqtl-a-ENSG00000058063,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000058063 || id:eqtl-a-ENSG00000058063,Wald ratio,1,0.0559681645134942,0.0913300303262402,0.540000467315914,1,1.05756401513575,0.884229446705884,1.26487717670646,0.889846765258505,ns,FALSE,3,FALSE,0.887788831080531,ns
NEURL4,eqtl-a-ENSG00000215041,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000215041 || id:eqtl-a-ENSG00000215041,Wald ratio,1,0.119528948766237,0.195049857549858,0.540000467315914,1,1.12696586786646,0.768919672490894,1.6517356920024,0.889846765258505,ns,FALSE,17,FALSE,0.887788831080531,ns
PRR12,eqtl-a-ENSG00000126464,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000126464 || id:eqtl-a-ENSG00000126464,Wald ratio,1,-0.189389824024484,0.309050306044376,0.540000467315914,1,0.827463878515474,0.45152324483586,1.51641466542166,0.889846765258505,ns,FALSE,19,FALSE,0.887788831080531,ns
TRADD,eqtl-a-ENSG00000102871,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000102871 || id:eqtl-a-ENSG00000102871,Wald ratio,1,0.0268068562393565,0.0437439929390806,0.540000467315914,1,1.02716939224399,0.94277146941708,1.11912270851308,0.889846765258505,ns,FALSE,16,FALSE,0.887788831080531,ns
DPH2,eqtl-a-ENSG00000132768,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000132768 || id:eqtl-a-ENSG00000132768,Wald ratio,1,0.11669497007925,0.190425359857674,0.540000570428531,1,1.12377659192053,0.773725023553141,1.63219979980625,0.889846765258505,ns,FALSE,1,FALSE,0.887788831080531,ns
ENDOG,eqtl-a-ENSG00000167136,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167136 || id:eqtl-a-ENSG00000167136,Wald ratio,1,-0.0641129633684638,0.104620911361393,0.540000570428531,1,0.937899045310932,0.764013400814146,1.15136019637585,0.889846765258505,ns,FALSE,9,FALSE,0.887788831080531,ns
POMZP3,eqtl-a-ENSG00000146707,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000146707 || id:eqtl-a-ENSG00000146707,Wald ratio,1,-0.110737953375686,0.180704571989235,0.540000570428531,1,0.895173295336861,0.628186039919683,1.27563361450488,0.889846765258505,ns,FALSE,7,FALSE,0.887788831080531,ns
VPS33B,eqtl-a-ENSG00000184056,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000184056 || id:eqtl-a-ENSG00000184056,Wald ratio,1,0.0367824065223605,0.0600223213879315,0.540000570428531,1,1.03746725016903,0.922321568553561,1.16698810032305,0.889846765258505,ns,FALSE,15,FALSE,0.887788831080531,ns
ZNF853,eqtl-a-ENSG00000236609,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000236609 || id:eqtl-a-ENSG00000236609,Wald ratio,1,-0.0752549606888806,0.122802695619618,0.540000681301797,1,0.927506978361572,0.729097184269664,1.17991018683078,0.889846765258505,ns,FALSE,7,FALSE,0.887788831080531,ns
CD46,eqtl-a-ENSG00000117335,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000117335 || id:eqtl-a-ENSG00000117335,Wald ratio,1,-0.0902051769943276,0.147198786529762,0.540000681301797,1,0.913743686853451,0.684740873881461,1.21933355684135,0.889846765258505,ns,FALSE,1,FALSE,0.887788831080531,ns
EXOSC10,eqtl-a-ENSG00000171824,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000171824 || id:eqtl-a-ENSG00000171824,Wald ratio,1,0.0565478166442545,0.0922759676139784,0.540000681301797,1,1.05817721207383,0.883103315718421,1.26795924352454,0.889846765258505,ns,FALSE,1,FALSE,0.887788831080531,ns
SRRM2,eqtl-a-ENSG00000167978,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000167978 || id:eqtl-a-ENSG00000167978,Wald ratio,1,-0.238667301620897,0.389463287299152,0.540001460853449,1,0.787676897611341,0.367138783870002,1.68991924113992,0.889846765258505,ns,FALSE,16,FALSE,0.887788831080531,ns
LARS2,eqtl-a-ENSG00000011376,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000011376 || id:eqtl-a-ENSG00000011376,Inverse variance weighted,2,-0.031074451538132,0.0515060014123499,0.546297757618442,2,0.969403396815279,0.876318022709176,1.07237660461638,0.891915556924269,ns,FALSE,3,FALSE,0.893267687930387,ns
BET1L,eqtl-a-ENSG00000177951,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177951 || id:eqtl-a-ENSG00000177951,Inverse variance weighted,3,0.0564745925479805,0.0937369161729988,0.546854847637501,3,1.05809973084056,0.880513725248327,1.27150208827138,0.891915556924269,ns,FALSE,11,TRUE,0.893267687930387,ns
ICAM2,eqtl-a-ENSG00000108622,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000108622 || id:eqtl-a-ENSG00000108622,Inverse variance weighted,2,0.0872586578714644,0.145129857409769,0.547676555859337,2,1.09117888522721,0.821029808487982,1.45021696807628,0.891915556924269,ns,FALSE,17,FALSE,0.893267687930387,ns
APOBEC3C,eqtl-a-ENSG00000244509,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000244509 || id:eqtl-a-ENSG00000244509,Inverse variance weighted,2,0.0404031383539717,0.0672739190666873,0.548122059338426,2,1.04123044952262,0.912603529461863,1.18798669303019,0.891915556924269,ns,FALSE,22,FALSE,0.893267687930387,ns
TAF1C,eqtl-a-ENSG00000103168,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000103168 || id:eqtl-a-ENSG00000103168,Inverse variance weighted,4,0.0274282002065012,0.0456907507865938,0.548305698801837,4,1.02780781606896,0.939764777875361,1.12409927637503,0.891915556924269,ns,FALSE,16,TRUE,0.893267687930387,ns
CAB39,eqtl-a-ENSG00000135932,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000135932 || id:eqtl-a-ENSG00000135932,Wald ratio,1,-0.0363663043557713,0.0608375302433355,0.549999400974441,1,0.964287006251144,0.855894752032599,1.08640627625834,0.891915556924269,ns,FALSE,2,FALSE,0.893267687930387,ns
OSBPL7,eqtl-a-ENSG00000006025,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000006025 || id:eqtl-a-ENSG00000006025,Wald ratio,1,-0.0585630626693471,0.0979710398275209,0.550000806815375,1,0.94311876293758,0.778344305432425,1.1427757546331,0.891915556924269,ns,FALSE,17,FALSE,0.893267687930387,ns
RPRD2,eqtl-a-ENSG00000163125,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000163125 || id:eqtl-a-ENSG00000163125,Wald ratio,1,0.0673513288925226,0.112673064293469,0.550000806815375,1,1.06967121857109,0.857711162062999,1.33401145565985,0.891915556924269,ns,FALSE,1,FALSE,0.893267687930387,ns
INTS1,eqtl-a-ENSG00000164880,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000164880 || id:eqtl-a-ENSG00000164880,Inverse variance weighted,3,0.0207273061156305,0.0347858040546877,0.551271889259585,3,1.02094360859605,0.953655418013975,1.09297953143684,0.891915556924269,ns,FALSE,7,TRUE,0.893267687930387,ns
MAN1A1,eqtl-a-ENSG00000111885,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000111885 || id:eqtl-a-ENSG00000111885,Inverse variance weighted,2,-0.031809546190658,0.054006972903537,0.555868239953711,2,0.968691055413394,0.87139211579774,1.07685431601463,0.891915556924269,ns,FALSE,6,FALSE,0.893267687930387,ns
LCMT1,eqtl-a-ENSG00000205629,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000205629 || id:eqtl-a-ENSG00000205629,Inverse variance weighted,2,-0.0575216823843212,0.0979970004783206,0.557221230243291,2,0.944101419794675,0.779115635387722,1.14402464842688,0.891915556924269,ns,FALSE,16,FALSE,0.893267687930387,ns
TCFL5,eqtl-a-ENSG00000101190,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000101190 || id:eqtl-a-ENSG00000101190,Inverse variance weighted,2,0.048536302708153,0.082890436094325,0.55817951517644,2,1.04973347929676,0.89232135124492,1.23491427838088,0.891915556924269,ns,FALSE,20,FALSE,0.893267687930387,ns
MRPL2,eqtl-a-ENSG00000112651,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000112651 || id:eqtl-a-ENSG00000112651,Inverse variance weighted,2,0.0293992682794452,0.0503030274894276,0.558922090097174,2,1.02983569312565,0.933145011163102,1.13654527661641,0.891915556924269,ns,FALSE,6,FALSE,0.893267687930387,ns
ZNF783,eqtl-a-ENSG00000204946,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000204946 || id:eqtl-a-ENSG00000204946,Inverse variance weighted,3,0.060803055894701,0.104044575470921,0.558955066961558,3,1.06268960312348,0.86664632763605,1.3030796491888,0.891915556924269,ns,FALSE,7,TRUE,0.893267687930387,ns
TMEM33,eqtl-a-ENSG00000109133,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000109133 || id:eqtl-a-ENSG00000109133,Wald ratio,1,-0.0748888864176388,0.12848918889865,0.559999717621889,1,0.92784657695811,0.721280123275264,1.19357132214267,0.891915556924269,ns,FALSE,4,FALSE,0.893267687930387,ns
STAM2,eqtl-a-ENSG00000115145,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000115145 || id:eqtl-a-ENSG00000115145,Wald ratio,1,-0.0228458039734309,0.0391972778807144,0.559999940700256,1,0.977413185383686,0.905133829223831,1.05546440108321,0.891915556924269,ns,FALSE,2,FALSE,0.893267687930387,ns
TXN2,eqtl-a-ENSG00000100348,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100348 || id:eqtl-a-ENSG00000100348,Wald ratio,1,-0.0602025036150556,0.103291364403652,0.559999940700256,1,0.941573842170169,0.769008252667967,1.15286318083492,0.891915556924269,ns,FALSE,22,FALSE,0.893267687930387,ns
BLZF1,eqtl-a-ENSG00000117475,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000117475 || id:eqtl-a-ENSG00000117475,Wald ratio,1,0.0985130366594785,0.16902274063909,0.560001721758241,1,1.10352879062969,0.792334573571226,1.5369464268861,0.891915556924269,ns,FALSE,1,FALSE,0.893267687930387,ns
CCDC88C,eqtl-a-ENSG00000015133,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000015133 || id:eqtl-a-ENSG00000015133,Wald ratio,1,0.0762900605747772,0.130893895459169,0.560001721758241,1,1.07927558405543,0.835051420554296,1.39492701606924,0.891915556924269,ns,FALSE,14,FALSE,0.893267687930387,ns
COQ10B,eqtl-a-ENSG00000115520,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000115520 || id:eqtl-a-ENSG00000115520,Wald ratio,1,0.0689136650690145,0.11823791989797,0.560001721758241,1,1.07134371077015,0.849733372658229,1.35074999233719,0.891915556924269,ns,FALSE,2,FALSE,0.893267687930387,ns
GNB4,eqtl-a-ENSG00000114450,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000114450 || id:eqtl-a-ENSG00000114450,Wald ratio,1,0.0623200987170504,0.10692507549498,0.560001721758241,1,1.06430297222387,0.863075549157838,1.31244688577943,0.891915556924269,ns,FALSE,3,FALSE,0.893267687930387,ns
LMBRD1,eqtl-a-ENSG00000168216,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000168216 || id:eqtl-a-ENSG00000168216,Wald ratio,1,-0.0762246778560648,0.130781715724568,0.560001721758241,1,0.92660799487228,0.717087907943962,1.19734605290308,0.891915556924269,ns,FALSE,6,FALSE,0.893267687930387,ns
PTX3,eqtl-a-ENSG00000163661,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000163661 || id:eqtl-a-ENSG00000163661,Wald ratio,1,-0.124343196774349,0.213340575128886,0.560001721758241,1,0.883076719788901,0.581298593399786,1.34152138313674,0.891915556924269,ns,FALSE,3,FALSE,0.893267687930387,ns
PDGFC,eqtl-a-ENSG00000145431,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000145431 || id:eqtl-a-ENSG00000145431,Inverse variance weighted,2,-0.0656287419166243,0.112618307741474,0.560059079249965,2,0.936478474964728,0.750991740643612,1.16777840102564,0.891915556924269,ns,FALSE,4,FALSE,0.893267687930387,ns
GPI,eqtl-a-ENSG00000105220,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000105220 || id:eqtl-a-ENSG00000105220,Inverse variance weighted,2,-0.0579023238484646,0.101407333530492,0.568008089446308,2,0.943742124033715,0.773630664003518,1.15125891218761,0.891915556924269,ns,FALSE,19,FALSE,0.893267687930387,ns
TRAF3,eqtl-a-ENSG00000131323,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000131323 || id:eqtl-a-ENSG00000131323,Inverse variance weighted,2,0.0468775167301082,0.0821236580078177,0.568124221095261,2,1.04799363953046,0.892182248361165,1.2310160513883,0.891915556924269,ns,FALSE,14,FALSE,0.893267687930387,ns
ST3GAL6,eqtl-a-ENSG00000064225,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000064225 || id:eqtl-a-ENSG00000064225,Inverse variance weighted,2,-0.0312303116919067,0.0549193523737,0.569588470624241,2,0.969252317226731,0.870339213853282,1.07940678702747,0.891915556924269,ns,FALSE,3,FALSE,0.893267687930387,ns
CENPT,eqtl-a-ENSG00000102901,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000102901 || id:eqtl-a-ENSG00000102901,Wald ratio,1,-0.0672251375102738,0.11834335475155,0.569999899448307,1,0.934984677516821,0.741427339956926,1.17907217616499,0.891915556924269,ns,FALSE,16,FALSE,0.893267687930387,ns
VGLL4,eqtl-a-ENSG00000144560,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000144560 || id:eqtl-a-ENSG00000144560,Wald ratio,1,-0.083686543313709,0.147322119428091,0.570000033949069,1,0.919719503144055,0.689052442182342,1.22760462438025,0.891915556924269,ns,FALSE,3,FALSE,0.893267687930387,ns
POLR2L,eqtl-a-ENSG00000177700,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177700 || id:eqtl-a-ENSG00000177700,Wald ratio,1,0.135355205902119,0.238280003178396,0.57000030470015,1,1.14494340278467,0.717721548705161,1.82646793585216,0.891915556924269,ns,FALSE,11,FALSE,0.893267687930387,ns
RABGGTA,eqtl-a-ENSG00000100949,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000100949 || id:eqtl-a-ENSG00000100949,Wald ratio,1,-0.0458486537777251,0.0807122067826611,0.57000030470015,1,0.9551865151223,0.815426019442015,1.11890135575489,0.891915556924269,ns,FALSE,14,FALSE,0.893267687930387,ns
ZNF335,eqtl-a-ENSG00000198026,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000198026 || id:eqtl-a-ENSG00000198026,Wald ratio,1,0.138754012356332,0.24426327960515,0.57000030470015,1,1.14884146443782,0.711768888070139,1.85430514389323,0.891915556924269,ns,FALSE,20,FALSE,0.893267687930387,ns
HAUS5,eqtl-a-ENSG00000249115,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000249115 || id:eqtl-a-ENSG00000249115,Wald ratio,1,0.0907942999669882,0.159834757730257,0.570000312868756,1,1.09504373155813,0.800529556095144,1.4979094336927,0.891915556924269,ns,FALSE,19,FALSE,0.893267687930387,ns
RNFT1,eqtl-a-ENSG00000189050,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000189050 || id:eqtl-a-ENSG00000189050,Wald ratio,1,0.0531794732700814,0.0936174212416045,0.570000312868756,1,1.05461890403879,0.87782267330901,1.26702244835324,0.891915556924269,ns,FALSE,17,FALSE,0.893267687930387,ns
RHOT1,eqtl-a-ENSG00000126858,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000126858 || id:eqtl-a-ENSG00000126858,Inverse variance weighted,2,0.0180749132003765,0.0320062326250495,0.572256714709616,2,1.01823925309389,0.956325155689437,1.08416177319287,0.891915556924269,ns,FALSE,17,FALSE,0.893267687930387,ns
SEMA3C,eqtl-a-ENSG00000075223,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000075223 || id:eqtl-a-ENSG00000075223,Inverse variance weighted,2,-0.069079641939626,0.123759426691145,0.576723654929323,2,0.933252351090987,0.732239144488879,1.1894474057718,0.891915556924269,ns,FALSE,7,FALSE,0.893267687930387,ns
GPR160,eqtl-a-ENSG00000173890,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000173890 || id:eqtl-a-ENSG00000173890,Inverse variance weighted,3,-0.0224758028111291,0.040273405753758,0.576789408975438,3,0.977774896310932,0.903560980051013,1.05808436725751,0.891915556924269,ns,FALSE,3,TRUE,0.893267687930387,ns
CD37,eqtl-a-ENSG00000104894,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000104894 || id:eqtl-a-ENSG00000104894,Inverse variance weighted,2,0.0182431236009614,0.0327871529346176,0.577930107402493,2,1.01841054593276,0.955023151725369,1.08600512793151,0.891915556924269,ns,FALSE,19,FALSE,0.893267687930387,ns
ATP11A,eqtl-a-ENSG00000068650,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000068650 || id:eqtl-a-ENSG00000068650,Inverse variance weighted,2,0.105678532666369,0.190094847283538,0.578261930334986,2,1.11146451953479,0.765744000571261,1.61327202989916,0.891915556924269,ns,FALSE,13,FALSE,0.893267687930387,ns
COPS6,eqtl-a-ENSG00000168090,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000168090 || id:eqtl-a-ENSG00000168090,Wald ratio,1,-0.0251681085413516,0.0454802806078184,0.579999755964912,1,0.975145967882247,0.891981881763562,1.06606387205639,0.891915556924269,ns,FALSE,7,FALSE,0.893267687930387,ns
LATS2,eqtl-a-ENSG00000150457,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000150457 || id:eqtl-a-ENSG00000150457,Wald ratio,1,0.0877690627539347,0.158603956915381,0.579999755964912,1,1.09173597041528,0.800039087766075,1.48978649584068,0.891915556924269,ns,FALSE,13,FALSE,0.893267687930387,ns
POLE,eqtl-a-ENSG00000177084,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000177084 || id:eqtl-a-ENSG00000177084,Wald ratio,1,0.130666244106252,0.236121800883496,0.579999862153483,1,1.13958737383145,0.717392272394307,1.81025002996165,0.891915556924269,ns,FALSE,12,FALSE,0.893267687930387,ns
FAM200B,eqtl-a-ENSG00000237765,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000237765 || id:eqtl-a-ENSG00000237765,Wald ratio,1,-0.0635848526094486,0.114902005891788,0.580000963424193,1,0.938394490701136,0.74916742867977,1.17541711834705,0.891915556924269,ns,FALSE,4,FALSE,0.893267687930387,ns
MRPS12,eqtl-a-ENSG00000128626,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000128626 || id:eqtl-a-ENSG00000128626,Wald ratio,1,-0.114388307258646,0.206707185991518,0.580000963424193,1,0.891911552901303,0.594797426064549,1.33744058622151,0.891915556924269,ns,FALSE,19,FALSE,0.893267687930387,ns
SAP30,eqtl-a-ENSG00000164105,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000164105 || id:eqtl-a-ENSG00000164105,Wald ratio,1,0.0584138380434655,0.105557642859659,0.580000963424193,1,1.06015363684768,0.862017986987376,1.3038309532836,0.891915556924269,ns,FALSE,4,FALSE,0.893267687930387,ns
TMEM104,eqtl-a-ENSG00000109066,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000109066 || id:eqtl-a-ENSG00000109066,Wald ratio,1,-0.107425385018165,0.194124728071643,0.580000963424193,1,0.898143534914248,0.613908213122291,1.31397787497522,0.891915556924269,ns,FALSE,17,FALSE,0.893267687930387,ns
MAPRE1,eqtl-a-ENSG00000101367,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000101367 || id:eqtl-a-ENSG00000101367,Wald ratio,1,0.0431323447178718,0.0779429804978911,0.580000963424193,1,1.04407606365954,0.896160370528738,1.21640597214049,0.891915556924269,ns,FALSE,20,FALSE,0.893267687930387,ns
PNPO,eqtl-a-ENSG00000108439,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000108439 || id:eqtl-a-ENSG00000108439,Wald ratio,1,0.0210347706968937,0.0380112125350392,0.580000963424193,1,1.02125756085728,0.947937027262491,1.10024925244255,0.891915556924269,ns,FALSE,17,FALSE,0.893267687930387,ns
SNRNP40,eqtl-a-ENSG00000060688,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000060688 || id:eqtl-a-ENSG00000060688,Wald ratio,1,0.0429274700811928,0.0775727585701097,0.580000963424193,1,1.04386218086566,0.896627176846137,1.21527462113564,0.891915556924269,ns,FALSE,1,FALSE,0.893267687930387,ns
MED29,eqtl-a-ENSG00000063322,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000063322 || id:eqtl-a-ENSG00000063322,Wald ratio,1,-0.0283884325533574,0.0512998971832736,0.58000195724598,1,0.972010732852483,0.879030018594964,1.0748266211552,0.891915556924269,ns,FALSE,19,FALSE,0.893267687930387,ns
ATP8B1,eqtl-a-ENSG00000081923,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000081923 || id:eqtl-a-ENSG00000081923,Wald ratio,1,0.0948061013687517,0.171321302908244,0.58000195724598,1,1.09944565344968,0.785854473171828,1.53817377918658,0.891915556924269,ns,FALSE,18,FALSE,0.893267687930387,ns
PLOD3,eqtl-a-ENSG00000106397,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000106397 || id:eqtl-a-ENSG00000106397,Wald ratio,1,0.106745248650589,0.19289618298882,0.58000195724598,1,1.11265076908687,0.76236390627266,1.62388555355719,0.891915556924269,ns,FALSE,7,FALSE,0.893267687930387,ns
ARHGEF7,eqtl-a-ENSG00000102606,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000102606 || id:eqtl-a-ENSG00000102606,Inverse variance weighted,3,0.0701359000839753,0.127260056389613,0.581549596520456,3,1.07265394511055,0.835860278839835,1.37652968455234,0.891915556924269,ns,FALSE,13,TRUE,0.893267687930387,ns
NUP85,eqtl-a-ENSG00000125450,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000125450 || id:eqtl-a-ENSG00000125450,Inverse variance weighted,2,-0.0137113730675763,0.0248817576139761,0.581591670839548,3,0.986382199649763,0.939432210134135,1.03567860808922,0.891915556924269,ns,FALSE,17,TRUE,0.893267687930387,ns
JAG1,eqtl-a-ENSG00000101384,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000101384 || id:eqtl-a-ENSG00000101384,Inverse variance weighted,2,-0.168444689520984,0.305784440652185,0.581729038662475,2,0.844977998264303,0.464041081388783,1.53863062169824,0.891915556924269,ns,FALSE,20,FALSE,0.893267687930387,ns
APRT,eqtl-a-ENSG00000198931,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000198931 || id:eqtl-a-ENSG00000198931,Inverse variance weighted,2,0.0488163706000912,0.0894507856943508,0.585248523980677,2,1.05002751711275,0.881167832110724,1.25124606972197,0.891915556924269,ns,FALSE,16,FALSE,0.893267687930387,ns
EIF4E3,eqtl-a-ENSG00000163412,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000163412 || id:eqtl-a-ENSG00000163412,Inverse variance weighted,4,-0.0169980998946545,0.031174889338711,0.585581775230591,4,0.983145552713255,0.924871118065357,1.04509175272089,0.891915556924269,ns,FALSE,3,TRUE,0.893267687930387,ns
SAT2,eqtl-a-ENSG00000141504,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000141504 || id:eqtl-a-ENSG00000141504,Inverse variance weighted,2,0.0188785594103204,0.0348394178920923,0.587905611973025,2,1.01905788611206,0.951793956695431,1.09107540339162,0.891915556924269,ns,FALSE,17,FALSE,0.893267687930387,ns
TMEM144,eqtl-a-ENSG00000164124,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000164124 || id:eqtl-a-ENSG00000164124,Inverse variance weighted,4,-0.0180322329708759,0.0332928756463827,0.588077296464819,4,0.982129374900559,0.92008771670654,1.04835451177989,0.891915556924269,ns,FALSE,4,TRUE,0.893267687930387,ns
DNHD1,eqtl-a-ENSG00000179532,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000179532 || id:eqtl-a-ENSG00000179532,Inverse variance weighted,2,-0.0397991344922193,0.0736485095845882,0.588926076821201,2,0.960982447994649,0.831810845407925,1.11021306160165,0.891915556924269,ns,FALSE,11,FALSE,0.893267687930387,ns
FTO,eqtl-a-ENSG00000140718,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000140718 || id:eqtl-a-ENSG00000140718,Inverse variance weighted,2,0.0950237394723672,0.17599846951389,0.589257511019799,2,1.09968496075697,0.778852761366684,1.55267731322291,0.891915556924269,ns,FALSE,16,FALSE,0.893267687930387,ns
ABCC10,eqtl-a-ENSG00000124574,ieu-a-832,Rheumatoid arthritis || id:ieu-a-832,ENSG00000124574 || id:eqtl-a-ENSG00000124574,Wald ratio,1,0.0736461401820739,0.136676041743764,0.589999169880349,1,1.07642583424527,0.823461154550837,1.4071004688286,0.891915556924269,ns,FALSE,6,FALSE,0.893267687930387,ns
