sex,module,cor_ME_RA,direction,consistent,gene,logFC,DEG_FDR,kME
Male,brown,-0.59,down in RA,FALSE,NICN1,-0.253342209701526,0.00075181198035277,0.664
Male,brown,-0.59,down in RA,FALSE,NIPSNAP1,-0.148348975905501,0.0495478710604211,0.504
Male,brown,-0.59,down in RA,FALSE,NISCH,-0.50870358311847,1.07986523271479e-06,0.852
Male,brown,-0.59,down in RA,FALSE,NKTR,-0.297935024809153,0.00341992492355166,0.758
Male,brown,-0.59,down in RA,FALSE,NMRAL1,-0.396878090664377,0.000264761003332053,0.603
Male,brown,-0.59,down in RA,FALSE,NOB1,-0.355064172028155,0.000125745001066791,0.679
Male,brown,-0.59,down in RA,FALSE,NOC2L,-0.332187531339513,1.74089211950394e-05,0.698
Male,brown,-0.59,down in RA,FALSE,NOC4L,-0.410567652222121,3.68407141295844e-06,0.711
Male,brown,-0.59,down in RA,FALSE,NOD1,-0.279474138889003,0.000872291263880916,0.62
Male,brown,-0.59,down in RA,FALSE,NOL10,-0.215898243075226,0.00324095949934211,0.532
Male,brown,-0.59,down in RA,FALSE,NOL6,-0.319574205375288,0.00285413689220114,0.578
Male,brown,-0.59,down in RA,FALSE,NOL9,-0.252815600668459,0.00456046435130462,0.559
Male,brown,-0.59,down in RA,FALSE,NONO,-0.144985598880849,0.00328949822903944,0.747
Male,brown,-0.59,down in RA,FALSE,NOP14,-0.462248929582569,1.17002034000814e-05,0.675
Male,brown,-0.59,down in RA,FALSE,NOP2,-0.349457344729375,0.00129891657017822,0.688
Male,brown,-0.59,down in RA,FALSE,NPCDR1,-0.495998465029675,0.0140690575388626,0.371
Male,brown,-0.59,down in RA,FALSE,NPRL2,-0.271740255800613,0.00234841081509608,0.637
Male,brown,-0.59,down in RA,FALSE,NR2C2AP,-0.298439018424928,0.000261972102646781,0.63
Male,brown,-0.59,down in RA,FALSE,NSDHL,-0.2682406290082,0.00791048905605232,0.502
Male,brown,-0.59,down in RA,FALSE,NSUN5P1,-0.39730263416508,0.000213656595756306,0.792
Male,brown,-0.59,down in RA,FALSE,NTHL1,-0.23924372780207,0.0230933084882348,0.438
Male,brown,-0.59,down in RA,FALSE,NUBP1,-0.265077621793615,0.000416545651409008,0.604
Male,brown,-0.59,down in RA,FALSE,NUDC,-0.442206069962749,2.58878736349665e-06,0.839
Male,brown,-0.59,down in RA,FALSE,NUDCD3,-0.471195919161853,5.78033097475751e-07,0.885
Male,brown,-0.59,down in RA,FALSE,NUDT16L1,-0.313290319774205,0.00158523588009606,0.635
Male,brown,-0.59,down in RA,FALSE,NUMA1,-0.49337464803846,6.58916141302172e-07,0.886
Male,brown,-0.59,down in RA,FALSE,NUP188,-0.434594991505209,2.43457181766034e-05,0.766
Male,brown,-0.59,down in RA,FALSE,NUP210,-0.528659844759313,3.04410217161042e-05,0.808
Male,brown,-0.59,down in RA,FALSE,NUP62,-0.465896792766416,6.5476401240436e-07,0.788
Male,brown,-0.59,down in RA,FALSE,NUP85,-0.137958443193548,0.0394643188530624,0.481
Male,brown,-0.59,down in RA,FALSE,NUP93,-0.356022041352617,3.78779019102732e-05,0.75
Male,brown,-0.59,down in RA,FALSE,NXF1,-0.221748290074949,0.000400783612348148,0.594
Male,brown,-0.59,down in RA,FALSE,OBSCN,-0.387922165467883,0.000233239564938324,0.438
Male,brown,-0.59,down in RA,FALSE,ODF2,-0.255681562232566,0.00748193790745697,0.605
Male,brown,-0.59,down in RA,FALSE,OGFOD1,-0.412695897818642,3.41746266767013e-06,0.759
Male,brown,-0.59,down in RA,FALSE,OGG1,-0.24794834624021,0.0116001704256915,0.711
Male,brown,-0.59,down in RA,FALSE,OLFM2,-0.274194232388619,0.00314500767828612,0.437
Male,brown,-0.59,down in RA,FALSE,OPA3,-0.216529537685332,0.0119854604763874,0.616
Male,brown,-0.59,down in RA,FALSE,ORAI1,-0.393580492285291,4.0765681587951e-05,0.664
Male,brown,-0.59,down in RA,FALSE,OSBP,-0.29375234643534,2.97347505184519e-05,0.774
Male,brown,-0.59,down in RA,FALSE,OSBPL5,-0.248476190560694,0.020706758662587,0.522
Male,brown,-0.59,down in RA,FALSE,OSBPL7,-0.44727168054882,0.000261609875375237,0.718
Male,brown,-0.59,down in RA,FALSE,OSGEP,-0.227915174570613,0.0185399581500245,0.429
Male,brown,-0.59,down in RA,FALSE,OVGP1,-0.28251106470407,0.0268752397583132,0.324
Male,brown,-0.59,down in RA,FALSE,OXA1L,-0.331661847513551,2.76812892852489e-06,0.77
Male,brown,-0.59,down in RA,FALSE,P2RX4,-0.271270310207777,0.0171358057461301,0.386
Male,brown,-0.59,down in RA,FALSE,P2RY8,-0.327934850507426,4.73184355406096e-05,0.801
Male,brown,-0.59,down in RA,FALSE,P4HB,-0.319172080193737,0.000878336646044017,0.75
Male,brown,-0.59,down in RA,FALSE,P4HTM,-0.198689599854342,0.00506695794412678,0.5
Male,brown,-0.59,down in RA,FALSE,PAAF1,-0.236479682361345,0.0280932556161048,0.515
Male,brown,-0.59,down in RA,FALSE,PABPC1,-0.119457491709987,0.0183619080779087,0.658
Male,brown,-0.59,down in RA,FALSE,PACSIN1,-0.27031783260306,0.0149601324022203,0.403
Male,brown,-0.59,down in RA,FALSE,PAFAH1B1,-0.283298118818163,0.000954767837558525,0.604
Male,brown,-0.59,down in RA,FALSE,PAFAH1B3,-0.280121937923876,0.000445646004647521,0.581
Male,brown,-0.59,down in RA,FALSE,PAK4,-0.447672803156871,0.000901290627184409,0.458
Male,brown,-0.59,down in RA,FALSE,PAN2,-0.269707629697714,0.00606693950282385,0.533
Male,brown,-0.59,down in RA,FALSE,PAOX,-0.266533452427805,0.0120048788731784,0.361
Male,brown,-0.59,down in RA,FALSE,PARN,-0.38463417618256,0.000266612179384687,0.709
Male,brown,-0.59,down in RA,FALSE,PARP1,-0.401559637792153,0.000127812108558508,0.727
Male,brown,-0.59,down in RA,FALSE,PARP6,-0.279923804525119,5.66589338769669e-05,0.651
Male,brown,-0.59,down in RA,FALSE,PATZ1,-0.352160332638505,0.00015654248110596,0.629
Male,brown,-0.59,down in RA,FALSE,PAX5,-0.388644433230235,0.0163686024544929,0.356
Male,brown,-0.59,down in RA,FALSE,PCCA,-0.278310175413492,0.00663425793501317,0.382
Male,brown,-0.59,down in RA,FALSE,PCCB,-0.265011943194863,0.000514963787898056,0.473
Male,brown,-0.59,down in RA,FALSE,PCK2,-0.280170048474077,0.00035132459122928,0.508
Male,brown,-0.59,down in RA,FALSE,PCNT,-0.231826766030468,0.00692073999156515,0.539
Male,brown,-0.59,down in RA,FALSE,PCSK7,-0.494391569768495,4.62676499723733e-05,0.781
Male,brown,-0.59,down in RA,FALSE,PCYOX1L,-0.229102556163285,0.00933941614827661,0.508
Male,brown,-0.59,down in RA,FALSE,PCYT2,-0.261436327903684,0.00234618939858364,0.509
Male,brown,-0.59,down in RA,FALSE,PDCD7,-0.245579562643973,0.00585096169952397,0.591
Male,brown,-0.59,down in RA,FALSE,PDDC1,-0.409039559113492,3.76207999965104e-05,0.788
Male,brown,-0.59,down in RA,FALSE,PDE4A,-0.36560763149766,0.00303397239353092,0.592
Male,brown,-0.59,down in RA,FALSE,PDE4DIP,-0.311845902523339,0.0386048455806378,0.339
Male,brown,-0.59,down in RA,FALSE,PDHA1,-0.146764334547068,0.0276930313424196,0.452
Male,brown,-0.59,down in RA,FALSE,PDIA3,-0.316814148396354,0.00829733779571476,0.661
Male,brown,-0.59,down in RA,FALSE,PDIA4,-0.243777413498952,0.00350609131605808,0.559
Male,brown,-0.59,down in RA,FALSE,PDIA6,-0.144988734289444,0.048564888797848,0.307
Male,brown,-0.59,down in RA,FALSE,PDK2,-0.22598639420914,0.0242528029958329,0.542
Male,brown,-0.59,down in RA,FALSE,PDPR,-0.624469955144027,0.00022447250019947,0.431
Male,brown,-0.59,down in RA,FALSE,PDXDC1,-0.250382575771221,0.00480202634666173,0.527
Male,brown,-0.59,down in RA,FALSE,PEA15,-0.298081341905464,0.000669072521056006,0.365
Male,brown,-0.59,down in RA,FALSE,PELI3,-0.27410004447278,0.00353212958682616,0.417
Male,brown,-0.59,down in RA,FALSE,PELP1,-0.390178344116408,0.000133390988916324,0.763
Male,brown,-0.59,down in RA,FALSE,PEPD,-0.186160063531216,0.00409044225479355,0.531
Male,brown,-0.59,down in RA,FALSE,PES1,-0.329012169730767,0.00219314652631481,0.539
Male,brown,-0.59,down in RA,FALSE,PFAS,-0.448213201394557,0.000102993546986789,0.643
Male,brown,-0.59,down in RA,FALSE,PFKM,-0.317728720773019,0.000481244239696645,0.555
Male,brown,-0.59,down in RA,FALSE,PFKP,-0.265406261838776,0.0228967259846213,0.567
Male,brown,-0.59,down in RA,FALSE,PFN1,-0.314731715629543,5.4483257662333e-05,0.811
Male,brown,-0.59,down in RA,FALSE,PGAP3,-0.296153312266788,0.000624865904178257,0.746
Male,brown,-0.59,down in RA,FALSE,PGPEP1,-0.339859714629979,0.00358604987260437,0.646
Male,brown,-0.59,down in RA,FALSE,PHACTR4,-0.239574001364202,0.00129443840294121,0.77
Male,brown,-0.59,down in RA,FALSE,PHC1,-0.288417448556574,0.00270302957844164,0.648
Male,brown,-0.59,down in RA,FALSE,PHF1,-0.16693401836461,0.0484781678575725,0.574
Male,brown,-0.59,down in RA,FALSE,PHF19,-0.294436742386697,0.000385942728652552,0.683
Male,brown,-0.59,down in RA,FALSE,PI4KA,-0.421279107505129,4.42113433471404e-05,0.726
Male,brown,-0.59,down in RA,FALSE,PIAS3,-0.199967393367763,0.00557612673916686,0.569
Male,brown,-0.59,down in RA,FALSE,PIGC,-0.131863324355938,0.0281159569894683,0.388
Male,brown,-0.59,down in RA,FALSE,PIGU,-0.29142695694968,0.000453576056566823,0.576
Male,brown,-0.59,down in RA,FALSE,PIH1D1,-0.338099218426927,1.14005653558128e-05,0.8
Male,brown,-0.59,down in RA,FALSE,PIP4K2B,-0.471996215146052,1.39955065725348e-06,0.858
Male,brown,-0.59,down in RA,FALSE,PITPNB,-0.179834025522384,0.00119412461785676,0.688
Male,brown,-0.59,down in RA,FALSE,PITPNC1,-0.360506867750425,0.000150182132171356,0.737
Male,brown,-0.59,down in RA,FALSE,PITPNM2,-0.346061684861973,0.00773828094416955,0.606
Male,brown,-0.59,down in RA,FALSE,PITRM1,-0.447960164867813,1.88316375039429e-05,0.806
Male,brown,-0.59,down in RA,FALSE,PLA2G12A,-0.183363796611944,0.0409184000094506,0.409
Male,brown,-0.59,down in RA,FALSE,PLAC8L1,-0.227640917417629,0.0358990540835835,0.322
Male,brown,-0.59,down in RA,FALSE,PLCG1,-0.648163664808056,1.23602298579158e-05,0.777
Male,brown,-0.59,down in RA,FALSE,PLCXD1,-0.346925694664935,0.00986837016703476,0.52
Male,brown,-0.59,down in RA,FALSE,PLD4,-0.370574551153707,0.00109583028776721,0.518
Male,brown,-0.59,down in RA,FALSE,PLOD3,-0.466737480717649,1.05343058911671e-05,0.641
Male,brown,-0.59,down in RA,FALSE,PLXNA3,-0.418736753809042,1.13947302238517e-06,0.558
Male,brown,-0.59,down in RA,FALSE,PMPCA,-0.24241308062293,0.00137482181600356,0.704
Male,brown,-0.59,down in RA,FALSE,PMVK,-0.152050139857744,0.039867156691546,0.538
Male,brown,-0.59,down in RA,FALSE,PNPO,-0.273756707656877,0.00457510621598122,0.493
Male,brown,-0.59,down in RA,FALSE,POFUT1,-0.233429130770818,0.0124457101476771,0.459
Male,brown,-0.59,down in RA,FALSE,POGK,-0.405918888945122,7.13561331823511e-07,0.828
Male,brown,-0.59,down in RA,FALSE,POGZ,-0.335579067755136,3.82585094188096e-06,0.705
Male,brown,-0.59,down in RA,FALSE,POLA1,-0.266985249187545,0.0287670935006095,0.415
Male,brown,-0.59,down in RA,FALSE,POLA2,-0.215632499259718,0.00890626522474952,0.422
Male,brown,-0.59,down in RA,FALSE,POLD1,-0.23397888561866,0.00378573604150704,0.49
Male,brown,-0.59,down in RA,FALSE,POLD2,-0.483338913654679,3.66075040094076e-05,0.809
Male,brown,-0.59,down in RA,FALSE,POLD4,-0.233835993623117,0.00260352928197408,0.508
Male,brown,-0.59,down in RA,FALSE,POLE,-0.214601584281032,0.00880562009015177,0.51
Male,brown,-0.59,down in RA,FALSE,POLG,-0.314269013923641,6.47043258008662e-06,0.778
Male,brown,-0.59,down in RA,FALSE,POLR1A,-0.285198063202159,0.0210858876499386,0.388
Male,brown,-0.59,down in RA,FALSE,POLR2G,-0.184820253512307,0.000155364449488456,0.68
Male,brown,-0.59,down in RA,FALSE,POLR2L,-0.288614661093567,0.000168382527595608,0.614
Male,brown,-0.59,down in RA,FALSE,POLR3A,-0.412372407006652,2.04437205604532e-05,0.733
Male,brown,-0.59,down in RA,FALSE,POLR3C,-0.16343960195459,0.044650219970433,0.482
Male,brown,-0.59,down in RA,FALSE,POLRMT,-0.443740891534935,0.0010904925449191,0.577
Male,brown,-0.59,down in RA,FALSE,POM121,-0.578835232404923,2.98193184721183e-07,0.68
Male,brown,-0.59,down in RA,FALSE,POMT1,-0.352790450318818,0.00166821622227835,0.632
Male,brown,-0.59,down in RA,FALSE,POMT2,-0.231570177584511,0.0225789326889213,0.306
Male,brown,-0.59,down in RA,FALSE,POMZP3,-0.420184471176953,0.00073512290338603,0.579
Male,brown,-0.59,down in RA,FALSE,PORCN,-0.211462360554709,0.013663181308809,0.482
Male,brown,-0.59,down in RA,FALSE,PPARA,-0.266566222815263,0.0139156736027597,0.592
Male,brown,-0.59,down in RA,FALSE,PPARD,-0.301203330927096,0.000543999623322573,0.609
Male,brown,-0.59,down in RA,FALSE,PPARGC1B,-0.347069980797367,0.0179651187475532,0.336
Male,brown,-0.59,down in RA,FALSE,PPDPF,-0.579925287076155,0.00029274424802493,0.661
Male,brown,-0.59,down in RA,FALSE,PPIL2,-0.179756284760292,0.0206011055449312,0.557
Male,brown,-0.59,down in RA,FALSE,PPIP5K1,-0.287596332365992,0.00106105184819874,0.548
Male,brown,-0.59,down in RA,FALSE,PPM1G,-0.435514950303568,2.19427717111589e-06,0.827
Male,brown,-0.59,down in RA,FALSE,PPOX,-0.233802169216526,0.0433728399651665,0.485
Male,brown,-0.59,down in RA,FALSE,PPP1CA,-0.275626532627728,3.60196100566522e-05,0.851
Male,brown,-0.59,down in RA,FALSE,PPP1R13B,-0.263013917045389,0.0116047043394171,0.584
Male,brown,-0.59,down in RA,FALSE,PPP2R5D,-0.408058444497997,2.13795272239841e-05,0.765
Male,brown,-0.59,down in RA,FALSE,PPRC1,-0.532373546291236,1.75775771179874e-06,0.846
Male,brown,-0.59,down in RA,FALSE,PQBP1,-0.337244303275253,1.17002034000814e-05,0.729
Male,brown,-0.59,down in RA,FALSE,PRDM15,-0.267761960644945,0.000912003668130365,0.597
Male,brown,-0.59,down in RA,FALSE,PREB,-0.148537071698317,0.0103401141689962,0.561
Male,brown,-0.59,down in RA,FALSE,PREP,-0.185712977269285,0.00356735192553673,0.429
Male,brown,-0.59,down in RA,FALSE,PRKAR1B,-0.222489153847993,0.0158464167793245,0.389
Male,brown,-0.59,down in RA,FALSE,PRMT1,-0.302499128556074,0.00167964998442742,0.684
Male,brown,-0.59,down in RA,FALSE,PRMT7,-0.453220605300836,3.14121396846426e-05,0.613
Male,brown,-0.59,down in RA,FALSE,PROCA1,-0.363695654500255,0.00219197496230029,0.424
Male,brown,-0.59,down in RA,FALSE,PROSC,-0.195987879235575,0.000826702600147556,0.604
Male,brown,-0.59,down in RA,FALSE,PRPF19,-0.389421760412334,3.07953168484311e-05,0.747
Male,brown,-0.59,down in RA,FALSE,PRPF3,-0.22977004938996,0.000649713697575033,0.61
Male,brown,-0.59,down in RA,FALSE,PRPF31,-0.400837639418063,1.84527660400523e-05,0.732
Male,brown,-0.59,down in RA,FALSE,PRPF4,-0.242565454649619,0.000209972881721663,0.701
Male,brown,-0.59,down in RA,FALSE,PRPF6,-0.53051159053488,9.76344984634617e-07,0.759
Male,brown,-0.59,down in RA,FALSE,PRPF8,-0.55125299164482,9.58885184458198e-08,0.847
Male,brown,-0.59,down in RA,FALSE,PRPSAP1,-0.174013983113096,0.0197387156016306,0.426
Male,brown,-0.59,down in RA,FALSE,PRR12,-0.560574453848813,2.00365555847231e-05,0.766
Male,brown,-0.59,down in RA,FALSE,PRR3,-0.222061307969003,0.000939640760499922,0.615
Male,brown,-0.59,down in RA,FALSE,PRRT2,-0.299010909329148,0.002154781471403,0.452
Male,brown,-0.59,down in RA,FALSE,PRRT3,-0.322496053222821,0.00141895326947441,0.417
Male,brown,-0.59,down in RA,FALSE,PSEN2,-0.347877693200636,0.00207472448291024,0.371
Male,brown,-0.59,down in RA,FALSE,PSMB2,-0.289093970744479,0.000291357406406334,0.649
Male,brown,-0.59,down in RA,FALSE,PSMB5,-0.185188017937858,0.00492793353597066,0.417
Male,brown,-0.59,down in RA,FALSE,PSMB6,-0.198932483922788,0.00229739641479001,0.404
Male,brown,-0.59,down in RA,FALSE,PSMB7,-0.146030389165436,0.0289251041811809,0.351
Male,brown,-0.59,down in RA,FALSE,PSMC3,-0.274693841270063,0.000209687724177735,0.689
Male,brown,-0.59,down in RA,FALSE,PSMC4,-0.348778961911195,3.17340969926812e-05,0.808
Male,brown,-0.59,down in RA,FALSE,PSMC5,-0.368678396786453,1.90096881687746e-05,0.858
Male,brown,-0.59,down in RA,FALSE,PSMD1,-0.338721620479889,1.74178036449072e-05,0.738
Male,brown,-0.59,down in RA,FALSE,PSMD11,-0.38043902910244,1.75775771179874e-06,0.834
Male,brown,-0.59,down in RA,FALSE,PSMD2,-0.493727622727706,1.15877464100903e-07,0.814
Male,brown,-0.59,down in RA,FALSE,PSMD3,-0.372591413417838,4.08728956610025e-05,0.689
Male,brown,-0.59,down in RA,FALSE,PSMD7,-0.216108107901252,0.00206849283440133,0.658
Male,brown,-0.59,down in RA,FALSE,PSMD8,-0.314329526770256,7.76757526831843e-05,0.776
Male,brown,-0.59,down in RA,FALSE,PTBP1,-0.449206045753648,3.62215943277423e-07,0.897
Male,brown,-0.59,down in RA,FALSE,PTCD3,-0.385796924811777,0.00050242519670721,0.525
Male,brown,-0.59,down in RA,FALSE,PTDSS1,-0.246057603996338,0.000639913568649741,0.761
Male,brown,-0.59,down in RA,FALSE,PTDSS2,-0.352013319058977,0.000597368074369175,0.591
Male,brown,-0.59,down in RA,FALSE,PTGES2,-0.234773669248949,0.00121901325777797,0.51
Male,brown,-0.59,down in RA,FALSE,PTPN1,-0.264377857758172,0.00246233992260493,0.661
Male,brown,-0.59,down in RA,FALSE,PTPN18,-0.560863158221841,4.4894739263273e-07,0.781
Male,brown,-0.59,down in RA,FALSE,PTPN23,-0.502108619279465,2.1542775374337e-05,0.696
Male,brown,-0.59,down in RA,FALSE,PTPN7,-0.267861448600938,0.00839220644338622,0.698
Male,brown,-0.59,down in RA,FALSE,PTPN9,-0.302690860384627,0.00525077425994411,0.365
Male,brown,-0.59,down in RA,FALSE,PTPRS,-0.404263194391367,0.00288383694101739,0.389
Male,brown,-0.59,down in RA,FALSE,PUF60,-0.525045966399542,1.68745793023821e-07,0.878
Male,brown,-0.59,down in RA,FALSE,PUS1,-0.345564481979881,0.000497884435123239,0.658
Male,brown,-0.59,down in RA,FALSE,PWP1,-0.18531596346712,0.0346971939498646,0.554
Male,brown,-0.59,down in RA,FALSE,PWP2,-0.275495446017542,0.0014853145684044,0.603
Male,brown,-0.59,down in RA,FALSE,PWWP2B,-0.205354350289879,0.00164108165449923,0.516
Male,brown,-0.59,down in RA,FALSE,PXMP4,-0.2976790973017,0.0120173886067765,0.363
Male,brown,-0.59,down in RA,FALSE,PYGO2,-0.268808556771247,0.00499410062845884,0.646
Male,brown,-0.59,down in RA,FALSE,PZP,-0.642210618152998,0.00324321551575148,0.487
Male,brown,-0.59,down in RA,FALSE,QRICH1,-0.201544544309978,0.00307211448070003,0.785
Male,brown,-0.59,down in RA,FALSE,QTRT1,-0.306490675501574,0.00010672713404148,0.472
Male,brown,-0.59,down in RA,FALSE,R3HCC1,-0.199986737587451,0.0279966979938143,0.525
Male,brown,-0.59,down in RA,FALSE,R3HDM2,-0.192194888749943,0.00202831536133255,0.645
Male,brown,-0.59,down in RA,FALSE,RAB11FIP3,-0.522619881008277,0.000228515079958224,0.652
Male,brown,-0.59,down in RA,FALSE,RAB12,-0.252261418035503,0.00748193790745697,0.454
Male,brown,-0.59,down in RA,FALSE,RAB3GAP1,-0.15128848198503,0.0318554057295617,0.354
Male,brown,-0.59,down in RA,FALSE,RAB8A,-0.247615072326722,0.00086282191867775,0.653
Male,brown,-0.59,down in RA,FALSE,RABEP2,-0.334149477485802,0.00234618939858364,0.574
Male,brown,-0.59,down in RA,FALSE,RABGAP1,-0.372885148337203,0.000505436221762238,0.684
Male,brown,-0.59,down in RA,FALSE,RABGGTA,-0.311357145728291,0.000864011952927723,0.586
Male,brown,-0.59,down in RA,FALSE,RAD50,-0.278698245639264,0.0179059401747815,0.613
Male,brown,-0.59,down in RA,FALSE,RAD54L2,-0.421489462854429,9.68043787094389e-07,0.734
Male,brown,-0.59,down in RA,FALSE,RAD9A,-0.259344810590905,0.00173540653084646,0.662
Male,brown,-0.59,down in RA,FALSE,RAI1,-0.23667536773164,0.0122066613783087,0.433
Male,brown,-0.59,down in RA,FALSE,RANBP3,-0.347085415549131,0.000120968474774416,0.72
Male,brown,-0.59,down in RA,FALSE,RANGAP1,-0.510251279719901,1.24243647352724e-05,0.792
Male,brown,-0.59,down in RA,FALSE,RASA3,-0.323213471227333,0.00175414101566191,0.781
Male,brown,-0.59,down in RA,FALSE,RASAL3,-0.465009704743457,1.40025024537934e-05,0.801
Male,brown,-0.59,down in RA,FALSE,RASGRP2,-0.341320606876884,0.000749529009626516,0.719
Male,brown,-0.59,down in RA,FALSE,RASSF1,-0.211235692524209,0.0150569531443472,0.63
Male,brown,-0.59,down in RA,FALSE,RBM14,-0.432152304887066,2.09042282794333e-06,0.833
Male,brown,-0.59,down in RA,FALSE,RBM15B,-0.114757021028798,0.0212854184787186,0.574
Male,brown,-0.59,down in RA,FALSE,RBM4,-0.319969304876701,0.00133981009039389,0.556
Male,brown,-0.59,down in RA,FALSE,RBM4B,-0.277512070262767,0.000355944556211863,0.661
Male,brown,-0.59,down in RA,FALSE,RBM6,-0.445664567159094,3.47080052046012e-05,0.68
Male,brown,-0.59,down in RA,FALSE,RCC2,-0.320451853927467,5.48192314704207e-05,0.747
Male,brown,-0.59,down in RA,FALSE,RCE1,-0.322885499257227,0.000100211001517023,0.35
Male,brown,-0.59,down in RA,FALSE,REPIN1,-0.389988000388748,1.39163860146753e-05,0.74
Male,brown,-0.59,down in RA,FALSE,REPS1,-0.28014903489751,8.39820717581317e-05,0.73
Male,brown,-0.59,down in RA,FALSE,REXO4,-0.340532579287957,0.00022629823849231,0.593
Male,brown,-0.59,down in RA,FALSE,RFTN1,-0.331906396982021,0.000218761753799795,0.641
Male,brown,-0.59,down in RA,FALSE,RGP1,-0.3798630542604,0.00554137423342035,0.572
Male,brown,-0.59,down in RA,FALSE,RHBDD1,-0.401829955517945,0.000145579017987828,0.656
Male,brown,-0.59,down in RA,FALSE,RHOC,-0.312496914776363,0.0171752693101318,0.391
Male,brown,-0.59,down in RA,FALSE,RHOF,-0.468336945129854,1.72571842722418e-05,0.864
Male,brown,-0.59,down in RA,FALSE,RHOT2,-0.166216250421545,0.0315099276758741,0.541
Male,brown,-0.59,down in RA,FALSE,RIMS3,-0.365670884543068,0.000113312000732936,0.464
Male,brown,-0.59,down in RA,FALSE,RING1,-0.350168077914276,1.08810279067197e-05,0.751
Male,brown,-0.59,down in RA,FALSE,RNASEH2A,-0.303887862406462,0.00817250831494352,0.594
Male,brown,-0.59,down in RA,FALSE,RNF113A,-0.148769631410858,0.0117943235532249,0.633
Male,brown,-0.59,down in RA,FALSE,RNF126,-0.269343092182544,0.00127924617175857,0.625
Male,brown,-0.59,down in RA,FALSE,RNF220,-0.422925021600935,3.68027202396079e-06,0.816
Male,brown,-0.59,down in RA,FALSE,RNF26,-0.390123751037257,0.000256647282610981,0.693
Male,brown,-0.59,down in RA,FALSE,RNF43,-0.271246845852016,0.00424678495888907,0.549
Male,brown,-0.59,down in RA,FALSE,RNF5,-0.312832080674238,6.13117796456607e-05,0.491
Male,brown,-0.59,down in RA,FALSE,RNH1,-0.535563546162548,3.74205517753748e-07,0.708
Male,brown,-0.59,down in RA,FALSE,RNPS1,-0.330363026900712,3.65844328634847e-06,0.889
Male,brown,-0.59,down in RA,FALSE,RPA1,-0.291244388215928,8.32053723169187e-05,0.659
Male,brown,-0.59,down in RA,FALSE,RPAP1,-0.577030560515995,1.19503322182668e-06,0.741
Male,brown,-0.59,down in RA,FALSE,RPN2,-0.326721536545446,9.35568177522486e-06,0.796
Male,brown,-0.59,down in RA,FALSE,RPRD2,-0.199796110741648,0.0362871032829283,0.415
Male,brown,-0.59,down in RA,FALSE,RPTOR,-0.400545322833539,2.05519739907441e-05,0.636
Male,brown,-0.59,down in RA,FALSE,RPUSD3,-0.216072078296379,0.0146332868623481,0.523
Male,brown,-0.59,down in RA,FALSE,RRP8,-0.290400493191402,7.84210170659954e-05,0.653
Male,brown,-0.59,down in RA,FALSE,RRP9,-0.273124476095001,0.00319445418169486,0.526
Male,brown,-0.59,down in RA,FALSE,RUFY2,-0.27522915661084,0.0114809400236966,0.438
Male,brown,-0.59,down in RA,FALSE,RUFY3,-0.308646813148114,0.000517911262025797,0.589
Male,brown,-0.59,down in RA,FALSE,RUVBL1,-0.394018439962075,0.00025269891047806,0.695
Male,brown,-0.59,down in RA,FALSE,RUVBL2,-0.379526073846411,4.28960259153985e-06,0.753
Male,brown,-0.59,down in RA,FALSE,S100A10,-0.18050841378197,0.038235683837011,0.453
Male,brown,-0.59,down in RA,FALSE,S1PR2,-0.304216377523473,0.00170730198615674,0.546
Male,brown,-0.59,down in RA,FALSE,SAC3D1,-0.340586024820731,0.00144917772396671,0.478
Male,brown,-0.59,down in RA,FALSE,SAE1,-0.393263888403224,5.5931628553204e-06,0.716
Male,brown,-0.59,down in RA,FALSE,SAMD1,-0.2629081584919,0.00568892217411933,0.488
Male,brown,-0.59,down in RA,FALSE,SAMD10,-0.32099521999643,0.000375299798471782,0.399
Male,brown,-0.59,down in RA,FALSE,SAMD11,-0.357549327806352,2.94219774096803e-05,0.641
Male,brown,-0.59,down in RA,FALSE,SAMHD1,-0.188369172902345,0.00841912375237277,0.468
Male,brown,-0.59,down in RA,FALSE,SAMM50,-0.404080199164627,1.10333954219861e-05,0.818
Male,brown,-0.59,down in RA,FALSE,SARM1,-0.266430396783512,0.0144019975068066,0.593
Male,brown,-0.59,down in RA,FALSE,SARS,-0.473196544158436,4.96755150484526e-07,0.886
Male,brown,-0.59,down in RA,FALSE,SARS2,-0.330764826195006,0.000250537065783746,0.384
Male,brown,-0.59,down in RA,FALSE,SART3,-0.198213182969315,0.0167723869517395,0.568
Male,brown,-0.59,down in RA,FALSE,SASH3,-0.376936318326447,3.73400908320138e-05,0.765
Male,brown,-0.59,down in RA,FALSE,SAT2,-0.297380698469601,6.60203826754392e-05,0.511
Male,brown,-0.59,down in RA,FALSE,SCAMP3,-0.441918725016256,6.10080130850845e-06,0.895
Male,brown,-0.59,down in RA,FALSE,SCARB1,-0.345067195922884,0.00256988495127553,0.414
Male,brown,-0.59,down in RA,FALSE,SCFD2,-0.487042870544731,5.21242181389919e-06,0.576
Male,brown,-0.59,down in RA,FALSE,SCMH1,-0.278604688768271,0.0269967984336814,0.524
Male,brown,-0.59,down in RA,FALSE,SCRIB,-0.424049850898788,0.000191459264322251,0.744
Male,brown,-0.59,down in RA,FALSE,SCRN1,-0.571513217461444,5.96164208881277e-06,0.689
