gene,logFC_unadj,P_unadj,FDR_unadj,logFC_adj,P_adj,FDR_adj,sig_unadjusted,sig_adjusted,status
DSG1,-0.00733242842929148,0.751373011173711,0.843914120740674,-0.0262399492331121,0.279016055465165,0.500128506060655,FALSE,FALSE,ns in both
PRSS37,0.0131898681832846,0.640999050121358,0.763453398571761,0.031944445479587,0.27914044796729,0.500256522310075,FALSE,FALSE,ns in both
HADHB,-0.0505304942135877,0.0141149082636249,0.0402484260057019,-0.0225092686854155,0.279150946535521,0.500256522310075,FALSE,FALSE,ns in both
PLA2G4D,-0.0436932485565703,0.116353025877454,0.221244155635863,-0.0319000455995142,0.279269720947442,0.5004124828117,FALSE,FALSE,ns in both
AQP10,-0.033545508773662,0.610493273468021,0.738485570537673,0.0734610747918733,0.279335788814602,0.500473975799565,FALSE,FALSE,ns in both
SLC23A3,-0.0122210555865899,0.793843526293075,0.874753967490929,-0.0528406510050425,0.279396115245802,0.50052516929419,FALSE,FALSE,ns in both
SPATA8,-0.0377984846372162,0.166152981596774,0.290137304631654,-0.031396686210039,0.279488138508824,0.50063312810393,FALSE,FALSE,ns in both
COL4A1,-0.0282551759311873,0.497041951649162,0.641834380588658,-0.0471574446029509,0.279529436034146,0.500650210226821,FALSE,FALSE,ns in both
ISG20L2,-0.112155607655303,0.000899752210206318,0.00386979374883552,-0.0332947361234571,0.279645036434453,0.500744982702206,TRUE,FALSE,lost to composition
FCRL4,0.050918739388067,0.285604373219632,0.434722067889248,0.0550338911426207,0.279645884839657,0.500744982702206,FALSE,FALSE,ns in both
ABCD1,-0.0265376869872047,0.591725838473788,0.723669360839655,0.0519205194397215,0.279678230811083,0.500746019113483,FALSE,FALSE,ns in both
ATG2A,-0.0510845696896293,0.396733033932603,0.548461486800782,0.0624424720140906,0.279844240428361,0.50094602195376,FALSE,FALSE,ns in both
DOK1,-0.0314644793574466,0.45236258402076,0.60250033053817,0.0435096558389791,0.279878043300218,0.50094602195376,FALSE,FALSE,ns in both
LIMS2,-0.0789044456326615,0.0647420369010579,0.140568695271539,-0.047812296357525,0.279885276619093,0.50094602195376,FALSE,FALSE,ns in both
NEK5,0.0398004378798926,0.140388752147624,0.254595938806143,0.0309471004502443,0.279995636201923,0.501086650028486,FALSE,FALSE,ns in both
SEMA5A,-0.0391099139198084,0.504000752088899,0.648165444658343,-0.0676561628602383,0.280078358588406,0.501177791625502,FALSE,FALSE,ns in both
GPX8,-0.0515208382386884,0.308700789864608,0.4601901409718,-0.0565799234789835,0.280325945576324,0.501563891046492,FALSE,FALSE,ns in both
CEP78,0.170723634430059,0.0308345133324301,0.0768814352513596,0.0815312507482418,0.280439696960113,0.501710469093436,FALSE,FALSE,ns in both
ABLIM3,-0.286835038112494,0.00668935056188559,0.0215192312055107,-0.111054042803229,0.280649576915041,0.502028969690398,TRUE,FALSE,lost to composition
DDN,0.0385430632608947,0.234457385693978,0.375203225451185,0.0366796441426717,0.280709341918734,0.502078901244185,FALSE,FALSE,ns in both
ARHGEF15,0.053340933619173,0.211477429827301,0.347277708757969,0.0488633313856208,0.281004645682516,0.502550060119526,FALSE,FALSE,ns in both
CBLN3,-0.0811029774495792,0.136570039144839,0.249623553692033,-0.0607657368666744,0.281043504139837,0.502562536103942,FALSE,FALSE,ns in both
ASGR2,0.0962950607135748,0.188810851112149,0.319097828463686,0.0808978298044912,0.281168968554662,0.50272986063148,FALSE,FALSE,ns in both
LCLAT1,-0.0693521927464512,0.181165111410015,0.309897520472715,-0.0587376865724496,0.281229674283537,0.502781371864737,FALSE,FALSE,ns in both
TAT,-0.0464861012835248,0.115561054103857,0.220291316463793,-0.0335251005844228,0.281322218821343,0.502889786264554,FALSE,FALSE,ns in both
ZNF559,-0.00708407228747136,0.890295406730989,0.935071859562482,-0.0519816512740896,0.281390631995762,0.502955043899444,FALSE,FALSE,ns in both
CCDC150,-0.0325135106872558,0.34256130998128,0.494215076810811,-0.0377146865559272,0.28143043880479,0.502969161777767,FALSE,FALSE,ns in both
STAP2,-0.0147154638955915,0.59971281229764,0.729631199768269,-0.0308121587566944,0.281540255559754,0.503085450408366,FALSE,FALSE,ns in both
ADRA1D,-0.027588511565437,0.386887693061908,0.538452296109381,-0.0358669646202271,0.281559337911731,0.503085450408366,FALSE,FALSE,ns in both
BEX2,0.272664877960259,0.00168227114865579,0.00659806920036359,0.083808313623857,0.281615073455567,0.503128006673479,TRUE,FALSE,lost to composition
TRIM25,0.0050772157715213,0.914925890194131,0.949188943473088,0.0504173337756113,0.28175588183154,0.503322525533836,FALSE,FALSE,ns in both
CHRNA6,-0.0545805809821156,0.0998776092427607,0.19706731186552,-0.0374183242129204,0.281884790718122,0.503452657955443,FALSE,FALSE,ns in both
SKP2,0.113224267191949,0.0172853264907238,0.0477512445624394,0.05128345453256,0.281914419133785,0.503452657955443,TRUE,FALSE,lost to composition
BCL2L12,0.00825991468410363,0.8678299258418,0.921992526861515,0.0537276473616352,0.28195470128267,0.503452657955443,FALSE,FALSE,ns in both
KCNK13,0.046804352364503,0.302120325645267,0.4531684399389,0.0521382604481438,0.281956484452874,0.503452657955443,FALSE,FALSE,ns in both
PHGR1,0.0195852065645262,0.528994724314826,0.671056159614889,0.0351021192208694,0.282217312093628,0.503744034416767,FALSE,FALSE,ns in both
EPB41L1,0.0301795447692564,0.26717971685054,0.413343201169404,0.0309713086921928,0.282220462277966,0.503744034416767,FALSE,FALSE,ns in both
CIITA,-0.167765313415833,0.012951885318075,0.0374126018451194,-0.0711486424244365,0.282230896290397,0.503744034416767,TRUE,FALSE,lost to composition
SRMS,-0.0351097848839789,0.173380133637204,0.299670070890708,-0.0298693900757149,0.282247498063115,0.503744034416767,FALSE,FALSE,ns in both
FBXL2,-0.0207458623055178,0.466875179088765,0.615536420874557,-0.031926007571811,0.282506451661357,0.50414912232967,FALSE,FALSE,ns in both
TGFB3,-0.0264969512314842,0.584660414933491,0.717817310101613,-0.0551297908252463,0.282676028745809,0.504394639021982,FALSE,FALSE,ns in both
CLTA,-0.0953334980327767,0.00997573019458031,0.0301607802894766,-0.0406579615245707,0.282723610254592,0.504422441249931,FALSE,FALSE,ns in both
SCN1A,0.0243483564248414,0.533926948669662,0.674652544439269,0.044063431805505,0.282940151497032,0.504692043731912,FALSE,FALSE,ns in both
PHLDB3,-0.0658778195553352,0.0890422242494349,0.18010223966712,-0.0432143550462724,0.282958846724823,0.504692043731912,FALSE,FALSE,ns in both
MYF5,0.0336368139729879,0.12727621049063,0.236977900539074,0.0249533618491924,0.282970772219922,0.504692043731912,FALSE,FALSE,ns in both
PIGB,0.120166810009102,0.0149519463607314,0.0422227750777874,0.0549905848316649,0.283029643098273,0.504739932589442,TRUE,FALSE,lost to composition
BOLL,-0.0518406770433678,0.144344084480614,0.260093256020567,-0.0403711594720773,0.283221194290965,0.50502439882449,FALSE,FALSE,ns in both
SYNC,-0.0461231629539152,0.26979929700073,0.416697437979642,-0.0471972559278891,0.283306380694281,0.505119158340001,FALSE,FALSE,ns in both
PPP4R4,0.0142366683187464,0.749366663591368,0.842529723123448,-0.0497950307278339,0.283419827677242,0.50526427772861,FALSE,FALSE,ns in both
ZC3H3,-0.109235300386936,0.0092230432881697,0.0282735961399103,-0.0448775000713861,0.283502942251203,0.505355295567762,TRUE,FALSE,lost to composition
PHB,-0.0148560609744333,0.673973899552356,0.789642528515221,-0.0396283828295378,0.283719312978057,0.505683800370094,FALSE,FALSE,ns in both
TCF21,-0.0218122961672504,0.431789717485017,0.581784880478359,-0.0311989125705082,0.283841574395495,0.505784641160717,FALSE,FALSE,ns in both
IGFL1,-0.0192855171971059,0.51865057680564,0.661768750666484,-0.0333432758224277,0.28384254663365,0.505784641160717,FALSE,FALSE,ns in both
TMSB10,0.00906981285197255,0.579677956619078,0.713509344826657,0.0181782786361155,0.283872151262378,0.505784641160717,FALSE,FALSE,ns in both
CREG2,0.0500838639992751,0.278427266372101,0.426575555060675,0.0527528296974078,0.284032194003528,0.505964673391191,FALSE,FALSE,ns in both
TC2N,0.088885667276583,0.250376429586165,0.394392291352725,-0.073494710814791,0.284037391032078,0.505964673391191,FALSE,FALSE,ns in both
CENPO,-0.0988725843928162,0.030888000161941,0.0769904406313529,-0.0504761164667534,0.284104102122574,0.5060263233625,FALSE,FALSE,ns in both
KCTD17,-0.0737062758914176,0.0532266855641812,0.119910282199255,-0.0415287887185076,0.284184659121715,0.506047217064704,FALSE,FALSE,ns in both
KCTD12,0.169640806214239,0.00073101313203775,0.00323951644653108,0.049590342162019,0.284196757406922,0.506047217064704,TRUE,FALSE,lost to composition
GDF3,-0.0470024033699661,0.156466248021944,0.276996570931032,-0.037569680642773,0.284227824058395,0.506047217064704,FALSE,FALSE,ns in both
RND3,0.0601904568789135,0.0624050731093905,0.136424860730991,0.0358876377135418,0.284244246646634,0.506047217064704,FALSE,FALSE,ns in both
SMYD1,0.0344657091848601,0.245551435736039,0.388710617154046,0.0340488531907157,0.284418717967351,0.506230722233508,FALSE,FALSE,ns in both
ADAMTS5,0.101792219280128,0.256772723418408,0.402344555635514,0.102218303174245,0.284427677077138,0.506230722233508,FALSE,FALSE,ns in both
PNRC2,0.16085977294837,0.000235764820014925,0.00121291150714598,0.0373809476479237,0.284447401631848,0.506230722233508,TRUE,FALSE,lost to composition
TPX2,-0.0855500165095533,0.157346880362532,0.27799359730493,-0.0666086186298046,0.284515603217044,0.506230722233508,FALSE,FALSE,ns in both
LOC51145,0.030289253836623,0.204954017714432,0.339429521037255,0.0267231803841142,0.284560853111822,0.506230722233508,FALSE,FALSE,ns in both
ARMC6,-0.0959697609803044,0.00677346246339738,0.0217365815982355,-0.0375654270702072,0.284560865278517,0.506230722233508,FALSE,FALSE,ns in both
MAP3K8,0.135657156739933,0.0286900713584819,0.0725792962323464,0.0685948667055371,0.284572126480436,0.506230722233508,FALSE,FALSE,ns in both
ATXN7L2,-0.0442273693763429,0.153142276142097,0.272489186006082,-0.0345483107291442,0.284684236242803,0.506373010143907,FALSE,FALSE,ns in both
SMR3A,-0.0414612646666718,0.101572360769839,0.199512164836756,-0.0283192577720926,0.284718563413351,0.506376928250553,FALSE,FALSE,ns in both
SLC25A11,-0.10644466864062,0.00546519793578389,0.0180945001179923,-0.0373853705487824,0.284755721362488,0.506385879494235,TRUE,FALSE,lost to composition
TMEM80,-0.0521545481474466,0.247760612321728,0.391288501355314,-0.0507309679649163,0.285020855655418,0.506783275566187,FALSE,FALSE,ns in both
TTF1,-0.0960955034510631,0.00681183026667907,0.0218197277979399,-0.0382566765638408,0.285043909734777,0.506783275566187,FALSE,FALSE,ns in both
C14orf119,-0.0568513469796443,0.041090770437256,0.0974005735943559,-0.0308227443078813,0.285075639436997,0.506783275566187,FALSE,FALSE,ns in both
EXD2,-0.0765027664069665,0.167996802658312,0.292620716302317,-0.0628409547659817,0.285335762914298,0.507188501445431,FALSE,FALSE,ns in both
PLA2G2E,-0.00764099787617537,0.805969600494678,0.882172475149464,-0.0345956862258391,0.285466772594925,0.507364160154899,FALSE,FALSE,ns in both
TMEM231,0.0395123018656333,0.281875977486272,0.430752402628803,0.0416945110760648,0.285647992638219,0.507629008788754,FALSE,FALSE,ns in both
TMEM232,0.0454921246606293,0.105411217669713,0.205490604022716,0.0317406695905114,0.285814041420208,0.507866839691889,FALSE,FALSE,ns in both
ST6GALNAC4,-0.197154810553049,0.0312403625518151,0.0777335177433719,-0.101503814000056,0.28585542444205,0.507883121672682,FALSE,FALSE,ns in both
SH2D6,-0.0576261174566033,0.118056373445331,0.223681887032192,-0.0414731059496966,0.286033812859889,0.508022533305211,FALSE,FALSE,ns in both
THSD4,0.0316762644765273,0.556440875419498,0.693977175349121,0.0602746182463424,0.286033937276377,0.508022533305211,FALSE,FALSE,ns in both
NDUFA10,-0.0967363306900577,0.0102382225806787,0.0308466008336901,-0.0400794642564655,0.28607024397213,0.508022533305211,FALSE,FALSE,ns in both
APOB,0.0113456313372191,0.66252063444133,0.780983604599063,0.0292766693179885,0.286092537815052,0.508022533305211,FALSE,FALSE,ns in both
DTHD1,0.0800948615081974,0.1991773112215,0.33244726353076,0.0671125509465011,0.286095034457296,0.508022533305211,FALSE,FALSE,ns in both
SP2,-0.182875525882137,0.0010969570538976,0.00459143229967813,-0.0518920927883416,0.286349608186481,0.508417309511545,TRUE,FALSE,lost to composition
EXTL2,0.21432905119517,0.00053324947312536,0.00245347677900614,0.0587894641143592,0.286490739670296,0.50861060135408,TRUE,FALSE,lost to composition
KLHL32,0.047364905598155,0.337846206626982,0.490481772926946,-0.0510093883578535,0.286814740680379,0.509128463664957,FALSE,FALSE,ns in both
ADK,-0.0440573018625003,0.380050552835979,0.532226089583647,-0.0553462980499968,0.287012193829805,0.509421597943837,FALSE,FALSE,ns in both
APBB1,-0.106551671985575,0.0197988385909973,0.0533030047326883,-0.0501109426832158,0.287047295696359,0.509426539299899,FALSE,FALSE,ns in both
HAP1,-0.0653413743275165,0.149969551079012,0.268175840460405,-0.0488826576119907,0.287140114945393,0.50953389979559,FALSE,FALSE,ns in both
GNB2,-0.0491321756616285,0.330999437244236,0.483284932315755,0.0487345028001461,0.287200170491037,0.509583103044824,FALSE,FALSE,ns in both
ZNRD1,-0.0383521517946319,0.183946135728481,0.313237924744457,-0.0327695173173834,0.287327550266696,0.509720068062689,FALSE,FALSE,ns in both
CLEC2D,0.0214132021181476,0.725365758562384,0.825793763702069,-0.0608171542965199,0.287342036719219,0.509720068062689,FALSE,FALSE,ns in both
LRRIQ3,0.00518081963558628,0.912433668115466,0.94747641044164,-0.0524837503773734,0.287647252432234,0.510176370592057,FALSE,FALSE,ns in both
ATP5L,0.146325531948862,0.000590606166753035,0.00267597729420181,0.0387967006789517,0.287663996816736,0.510176370592057,TRUE,FALSE,lost to composition
C11orf74,0.147218770875291,0.0034882536076928,0.0122844820415687,0.0498875711498054,0.287768418263267,0.510289999568597,TRUE,FALSE,lost to composition
MLYCD,-0.0518971615022475,0.134639606382661,0.24698290648317,-0.0385680256078292,0.287817466378021,0.510289999568597,FALSE,FALSE,ns in both
NRBP1,-0.107640952104254,0.0019105006471751,0.00734696796814371,-0.0336801085044138,0.287825184683398,0.510289999568597,TRUE,FALSE,lost to composition
ITIH5,0.0111955451807652,0.70569304339816,0.813324518760342,0.0332157998249084,0.287905254721572,0.510374553551073,FALSE,FALSE,ns in both
CMAS,0.0314302873811367,0.53844522576347,0.678979358091573,-0.0538896764698143,0.288025645988348,0.510530558609505,FALSE,FALSE,ns in both
CORO1A,-0.14824151022652,0.000294969971129365,0.00147284937352048,-0.0355670236050823,0.288087101495967,0.510548401697096,TRUE,FALSE,lost to composition
GPR87,0.0212665598601091,0.320110200831166,0.4721525137174,0.0240452562662394,0.288100490585274,0.510548401697096,FALSE,FALSE,ns in both
MID1,-0.0536104567322624,0.314699697495341,0.466617564821659,-0.0595233572830656,0.288174688015842,0.510572952268402,FALSE,FALSE,ns in both
MAGEB18,-0.0245530704917687,0.373394775370549,0.525801486882791,-0.0311649375763166,0.288179182800388,0.510572952268402,FALSE,FALSE,ns in both
BLVRB,-0.17404540022149,0.03167221951695,0.0786888176888089,-0.0892939820705673,0.288211516163436,0.510572952268402,FALSE,FALSE,ns in both
PSMB1,0.0776371888335042,0.013209468799433,0.0380034416290313,0.0321634178720889,0.288337176414081,0.510694860265892,FALSE,FALSE,ns in both
UPB1,0.0784577406937186,0.211122246859089,0.3469236920224,0.0687287923050389,0.288345128234881,0.510694860265892,FALSE,FALSE,ns in both
ACOT9,0.0204370689574395,0.626257243363362,0.750813274044469,0.045825480590038,0.288484325605117,0.510883993316869,FALSE,FALSE,ns in both
SERTAD3,-0.00615640106468666,0.881854623037224,0.93031823744406,0.0433274854124195,0.28854266788288,0.510927481537174,FALSE,FALSE,ns in both
TPM4,-0.135807811233043,0.0042332164009201,0.014531400289134,-0.0473767752499792,0.288574472670711,0.510927481537174,TRUE,FALSE,lost to composition
RMND5B,-0.028142750102678,0.424393580044109,0.574964847635178,0.0368443388229935,0.288606121652414,0.510927481537174,FALSE,FALSE,ns in both
CHPT1,0.0880720345665408,0.214932188152237,0.351887835671345,0.0814604071632832,0.288654944160168,0.51095652833203,FALSE,FALSE,ns in both
EDN2,0.0253235740315115,0.428361608049325,0.578848180684227,0.0358767399595482,0.28882636844041,0.511202565206173,FALSE,FALSE,ns in both
TSPO,-0.0194063671383165,0.671415027862796,0.787659345797771,0.0482564166397122,0.288873348897509,0.511228314659417,FALSE,FALSE,ns in both
ABCB9,0.00497127138264096,0.888324108128872,0.934257600509435,0.0369648650680008,0.289020406636118,0.511431148384052,FALSE,FALSE,ns in both
BMPR1B,0.016162981776437,0.526755720916393,0.668700203656689,0.0286807174058921,0.28915897476657,0.511561631468144,FALSE,FALSE,ns in both
DHRS12,0.0283740783514403,0.709766436547714,0.815752704287394,0.0819294217599714,0.289159051981296,0.511561631468144,FALSE,FALSE,ns in both
ETS2,0.0559925231759833,0.384827490184026,0.536390107681564,0.0675329034937677,0.289267720170515,0.511696450796525,FALSE,FALSE,ns in both
EIF2AK1,-0.169688720799036,0.0196236958111033,0.0528766353966533,-0.0795115545228365,0.289353035347998,0.511789934491752,FALSE,FALSE,ns in both
STAG1,0.104212398790085,0.00180453683523007,0.00700096336050493,0.0345548565109504,0.289423232833854,0.511856660962644,TRUE,FALSE,lost to composition
RGS10,-0.0486607614647461,0.348172558710696,0.500478209279291,-0.0582889699932197,0.289507425558046,0.511948120829199,FALSE,FALSE,ns in both
RAB12,-0.0858045682795865,0.0419010778537555,0.0989493168852057,-0.0467090466204197,0.289615767438291,0.512045696591356,FALSE,FALSE,ns in both
RASGRP4,-0.0462433301519122,0.466641600498836,0.615279928788219,0.0625465720425321,0.289654445748798,0.512045696591356,FALSE,FALSE,ns in both
FAH,-0.233066081208151,0.00521908863052934,0.0174076373430034,-0.0859463879032043,0.289660056874017,0.512045696591356,TRUE,FALSE,lost to composition
NPHS2,0.0159453399632364,0.606584393399157,0.735167599042819,0.0347587023566549,0.289763795589557,0.512171642731351,FALSE,FALSE,ns in both
HRCT1,-0.0482776761701591,0.178497476189485,0.306494210324087,-0.0398746733161422,0.289799054361173,0.512176532559162,FALSE,FALSE,ns in both
MXRA5,0.00206498781821591,0.952425964926173,0.970653034533605,-0.0374117921477988,0.289954086223846,0.512393078603866,FALSE,FALSE,ns in both
PRR11,-0.0613313516011938,0.0793707225936955,0.164729519452854,-0.0383198489846075,0.28999780995084,0.512412899703518,FALSE,FALSE,ns in both
INPPL1,-0.152537336635308,0.00194376523345636,0.00746578249877502,-0.0489240637569627,0.290130352138924,0.512589636938563,TRUE,FALSE,lost to composition
PAGE1,-0.0308789127098467,0.276506892158656,0.424605761431747,-0.0320767852720894,0.290202299703122,0.512659290622023,FALSE,FALSE,ns in both
RECK,0.0215562705015895,0.71940898163771,0.821980557955583,-0.0636832673022438,0.290350757535902,0.512864073401885,FALSE,FALSE,ns in both
HIP1,-0.241609723475769,0.0354745810315323,0.0861874507504552,-0.120628590772658,0.290414436017414,0.512919076184034,FALSE,FALSE,ns in both
FLT4,-0.0310732346910158,0.447469672813945,0.597470678200788,-0.0453747619656097,0.290558204458847,0.513044523394393,FALSE,FALSE,ns in both
RAB10,0.101504649328745,0.00037331173450774,0.00180064653336766,0.0262280332877556,0.290617820954982,0.513044523394393,TRUE,FALSE,lost to composition
IRF2,-0.0161803137952983,0.562429601921867,0.699178061127318,0.0286592870500036,0.29063404411593,0.513044523394393,FALSE,FALSE,ns in both
HIST1H2BL,0.0238386588913833,0.427060056519133,0.577534975198276,0.0332901892247099,0.290645542762215,0.513044523394393,FALSE,FALSE,ns in both
TMED1,0.0263089713071882,0.467991774297846,0.616389901258101,0.0399040348926914,0.290648201098264,0.513044523394393,FALSE,FALSE,ns in both
CYP2C9,-0.00767693354134137,0.797607595113262,0.877184715116887,-0.0338963033208871,0.290779048024739,0.513218019708204,FALSE,FALSE,ns in both
KLRD1,-0.107273958991138,0.261344293236654,0.407353910243189,-0.104397388783574,0.29117746631582,0.513863681318436,FALSE,FALSE,ns in both
MYEOV,-0.106146062546832,0.0334825241033773,0.082222313045885,-0.0519977204261052,0.29135304297356,0.514080018388039,FALSE,FALSE,ns in both
GSTM3,-0.23813991363309,0.125987053916102,0.235244483638892,-0.173362053549225,0.291387690596726,0.514080018388039,FALSE,FALSE,ns in both
PPP1R3C,0.0363077026627764,0.265615437251005,0.411523067138413,0.0363183624255613,0.291397891536962,0.514080018388039,FALSE,FALSE,ns in both
MRPS14,0.155120589404416,0.0015117407689737,0.0060282240681337,0.0476126671644937,0.291487815913207,0.514158875914287,TRUE,FALSE,lost to composition
PI16,0.0273252264361865,0.478397594583031,0.626067354372131,0.0420600489763589,0.291507826812535,0.514158875914287,FALSE,FALSE,ns in both
IPO5,0.013402718549211,0.707328938412521,0.81436492926468,-0.0357955270978044,0.291630457078583,0.514317620824537,FALSE,FALSE,ns in both
NCAM2,0.0134131522696695,0.545694289770182,0.685038934634056,0.024338040550095,0.291837246592396,0.514623850590199,FALSE,FALSE,ns in both
FOLR1,-0.0642487711454921,0.187680829314585,0.317664867656588,-0.0544280164970413,0.291869391884564,0.514623850590199,FALSE,FALSE,ns in both
MRTO4,-0.039293215560977,0.345832652897514,0.497704748253768,-0.0469108953471473,0.292169822229639,0.515095952108914,FALSE,FALSE,ns in both
SLC32A1,0.0257025599747933,0.298059912000886,0.448912516039553,0.0272136942574824,0.292251148663767,0.515181710622564,FALSE,FALSE,ns in both
SCML4,-0.0928960945005591,0.0740271603257681,0.156482516858667,-0.0565455076154782,0.292367685986868,0.515329512938723,FALSE,FALSE,ns in both
EMILIN2,-0.0283265664187769,0.645601236264795,0.767062055268106,0.0632912930649966,0.292455852948561,0.515427281979893,FALSE,FALSE,ns in both
RNF169,-0.0192453329660861,0.547274798832674,0.686204566687947,0.0323374993917744,0.292517824462089,0.515478867187916,FALSE,FALSE,ns in both
ATP6V1E2,-0.0148461511193961,0.726371103556591,0.826520443612398,-0.047145214545624,0.292573226820409,0.515518865903209,FALSE,FALSE,ns in both
CBLN1,0.0269006089863929,0.319525303522989,0.471554850616316,0.0305598311298676,0.2926081202173,0.515522722586934,FALSE,FALSE,ns in both
ABAT,-0.136030947625356,0.0746509124894629,0.157505331758989,-0.0802312575530881,0.292692022519004,0.515612913608299,FALSE,FALSE,ns in both
AQP4,0.0686801141055998,0.0220125157486926,0.0582577712804972,0.0327069256675669,0.293020543510546,0.516116163276686,FALSE,FALSE,ns in both
MEGF11,0.0127689170588606,0.816327012052571,0.889523589670319,-0.0591680454480325,0.293043180950729,0.516116163276686,FALSE,FALSE,ns in both
ALAS1,-0.1330280331822,0.00341649056881906,0.0120884715681919,-0.0407327830158204,0.293089431120987,0.516132308486698,TRUE,FALSE,lost to composition
ZAN,-0.0523161006206007,0.185025312979929,0.314555005231085,-0.043696335313374,0.293117834522167,0.516132308486698,FALSE,FALSE,ns in both
NLRP6,0.0238657116009151,0.577992222085369,0.712177862638292,0.0465987045982605,0.293442636735046,0.516646518804258,FALSE,FALSE,ns in both
CLDN23,0.0926740070238498,0.193539976243532,0.325450250216214,0.0805205550026112,0.293803694892975,0.517224440763678,FALSE,FALSE,ns in both
RAB22A,-0.0266668820966512,0.39409585760368,0.54634169411408,-0.0344383723873511,0.293924142526453,0.517360079291834,FALSE,FALSE,ns in both
CDK5RAP2,-0.165441749755679,0.0241360852744383,0.062792063406663,-0.078829900417477,0.293946385214595,0.517360079291834,FALSE,FALSE,ns in both
CCDC28B,-0.0592135363765811,0.164918986378174,0.28846182670652,-0.0468667210660789,0.294067902526618,0.517516171433189,FALSE,FALSE,ns in both
FAM120B,-0.0552597511559936,0.139491379661408,0.253435064269568,0.0354049928711911,0.294337894477647,0.517870013596074,FALSE,FALSE,ns in both
HSP90AA1,0.20552008512799,0.00026959872746106,0.00136338939395851,0.0487214895559555,0.294349238654923,0.517870013596074,TRUE,FALSE,lost to composition
ALKBH8,0.0479389798067932,0.462334143928591,0.611595595060958,-0.0662059476320169,0.294367526601587,0.517870013596074,FALSE,FALSE,ns in both
IFNK,-0.0428125512668798,0.186411192673861,0.316297053834023,-0.0365087986054202,0.294445810289422,0.517949928310697,FALSE,FALSE,ns in both
OPRD1,0.0161710750620388,0.606310714353658,0.734892409869798,0.035065091197689,0.294510547371875,0.518001828966164,FALSE,FALSE,ns in both
CD5L,0.0254801360525798,0.304900795556976,0.45616386599582,0.027280405691389,0.294541038699722,0.518001828966164,FALSE,FALSE,ns in both
THBS1,0.00450883197617467,0.974298511196033,0.983721972327893,0.152052607727647,0.294599696322009,0.518034026307061,FALSE,FALSE,ns in both
CHCHD6,-0.0359828089754607,0.42451142680957,0.575025661321582,-0.048167914074635,0.294641274914084,0.518034026307061,FALSE,FALSE,ns in both
NGRN,0.017498757332979,0.602593481737534,0.732019193328356,-0.0344387488207638,0.294684705490661,0.518034026307061,FALSE,FALSE,ns in both
PSAT1,-0.0126770621560269,0.882625620819024,0.930872986817227,-0.0917934030488834,0.294690802124939,0.518034026307061,FALSE,FALSE,ns in both
RAB42,-0.0477297836852284,0.187562215220047,0.317498195716667,-0.0400625040095891,0.294765416517005,0.518107410856106,FALSE,FALSE,ns in both
LDHA,0.0519905669484761,0.0717790475376838,0.152816467630539,0.0309930660019037,0.294802627512363,0.518115042644373,FALSE,FALSE,ns in both
DTX4,-0.132431801914255,0.024981235728209,0.0645751424702785,-0.0636458133374755,0.294917180089956,0.518241696573685,FALSE,FALSE,ns in both
SERPINA6,0.0244189433074203,0.381306712737536,0.533416552438923,0.0309643201965102,0.294940446613115,0.518241696573685,FALSE,FALSE,ns in both
UGT2A3,-0.00335067853207959,0.915942811130709,0.949600577574455,-0.0341820069738557,0.294974155413336,0.518243157799867,FALSE,FALSE,ns in both
COLEC12,-0.0248890045523486,0.510374629516181,0.654121089931178,-0.0418863812311132,0.295007042429055,0.518243175059534,FALSE,FALSE,ns in both
BBS2,-0.0272948247039822,0.524262575704862,0.666555168642986,-0.0468693229940326,0.295137665861142,0.518265261204369,FALSE,FALSE,ns in both
MT4,-0.00109605372190559,0.979943848948039,0.986856363910256,0.0473465900840182,0.295166273912556,0.518265261204369,FALSE,FALSE,ns in both
TFAP2D,0.0351023824867728,0.296669628107446,0.44745989358508,0.0372080633992608,0.295173332091933,0.518265261204369,FALSE,FALSE,ns in both
LGMN,-0.102393647347593,0.0710578503187405,0.151731901188608,-0.060229793876414,0.295182753635134,0.518265261204369,FALSE,FALSE,ns in both
SRD5A3,0.116289288843039,0.0876717575098608,0.177813936390625,0.075638718279609,0.295184007808972,0.518265261204369,FALSE,FALSE,ns in both
RAD51AP1,0.208685968417004,0.00268885604400715,0.00984768536749181,0.0689582665227222,0.295267325760803,0.518353809552015,TRUE,FALSE,lost to composition
VSX1,-0.041216124253815,0.146424751385136,0.263090545547008,-0.0318544281727219,0.295404257656984,0.518536449158913,FALSE,FALSE,ns in both
ANKRD52,-0.0889559086041949,0.020555284303527,0.0549547059831236,-0.0404982470198417,0.295674882822499,0.518842660422759,FALSE,FALSE,ns in both
GOLGB1,-0.0805808080635691,0.0189243784138318,0.0513964467500398,-0.0356207030095159,0.295683814820677,0.518842660422759,FALSE,FALSE,ns in both
RAB4B,-0.0352681035805267,0.526432164870845,0.668612538462584,0.0553043734440927,0.295698680347872,0.518842660422759,FALSE,FALSE,ns in both
MTUS2,-0.0396177539641537,0.235412750520047,0.376426373143386,-0.0372309083316609,0.295710363588027,0.518842660422759,FALSE,FALSE,ns in both
DUSP22,-0.0387580109100443,0.171925830125156,0.297613316523483,-0.0317237903105154,0.295746804312169,0.518848845450497,FALSE,FALSE,ns in both
