gene,logFC_unadj,P_unadj,FDR_unadj,logFC_adj,P_adj,FDR_adj,sig_unadjusted,sig_adjusted,status
ASB14,-0.08181583215229,0.282895080009877,0.427141730577453,-0.00766076316405429,0.93911066483578,0.97569215725062,FALSE,FALSE,ns in both
ARHGAP21,0.0758918664820956,0.480105105559702,0.621888751803626,-0.0105190103786172,0.939300207785855,0.975799525101663,FALSE,FALSE,ns in both
HOXB6,-0.0302313057840024,0.514952592209682,0.652341573357032,-0.00455898101176312,0.939388283834521,0.975799525101663,FALSE,FALSE,ns in both
ZNF334,0.0610379965647452,0.30213681685439,0.448368637681492,0.00628752430214153,0.93939972044774,0.975799525101663,FALSE,FALSE,ns in both
OIP5,0.200005338442966,0.0432037896662275,0.100371604496499,0.00978586121299429,0.939503873032107,0.97582166436298,FALSE,FALSE,ns in both
GLB1L2,0.00364119336098929,0.979001188254637,0.987896159035265,0.0143610082871247,0.939544845526673,0.97582166436298,FALSE,FALSE,ns in both
SDK1,-0.0360815439735894,0.484274327609886,0.625603690060206,0.0051634114469243,0.939969665676695,0.976053678566115,FALSE,FALSE,ns in both
INMT,-0.0704135062541572,0.279705838868429,0.42365745537456,0.00666354943827345,0.939994804770302,0.976053678566115,FALSE,FALSE,ns in both
DPCD,-0.278290218948399,0.0535248758836778,0.118732425915341,-0.0130776069302484,0.940018907324387,0.976053678566115,FALSE,FALSE,ns in both
PTAFR,-0.242332235706707,0.0850279240739556,0.170748610632057,0.0120957652949787,0.940025130114409,0.976053678566115,FALSE,FALSE,ns in both
CCDC140,-0.0221970168218203,0.563241608051697,0.69291949330515,-0.00396571850763726,0.940077837213142,0.976053678566115,FALSE,FALSE,ns in both
TRPV4,-0.0779458452353633,0.243794768418675,0.382953356709873,0.00661202918881651,0.940483742755665,0.976363577277203,FALSE,FALSE,ns in both
FSTL1,-0.492781709055085,0.0616290864103123,0.13280373056538,-0.0244239227592671,0.940516671123014,0.976363577277203,FALSE,FALSE,ns in both
DOPEY1,0.183452860373366,0.045813801191358,0.105011334619656,0.00866037300375265,0.94056213417207,0.976363577277203,FALSE,FALSE,ns in both
TMEM45B,-0.33942967116113,0.0156146880246846,0.0435558887512127,0.011743850881465,0.940750497496411,0.976494803900693,TRUE,FALSE,lost to composition
ALPP,0.0420791596628025,0.431776517163942,0.579340589041132,-0.00539305985727763,0.940977781468776,0.976511861631809,FALSE,FALSE,ns in both
SMYD1,-0.0628871367113582,0.318010533619181,0.464947673719303,0.00615960828620873,0.941008073140823,0.976511861631809,FALSE,FALSE,ns in both
ANKRD18A,0.0461306080999956,0.603531184499437,0.726273918716285,0.00871784977919245,0.941066205873892,0.976511861631809,FALSE,FALSE,ns in both
ZNF48,-0.212645179426654,0.0149839263378035,0.0420793926354529,-0.007420874204116,0.941090483414732,0.976511861631809,TRUE,FALSE,lost to composition
DFNB59,0.120460584824261,0.187025370413036,0.314965909596227,0.00909790534814942,0.94114810933359,0.976511861631809,FALSE,FALSE,ns in both
FAM46A,-0.136061945768326,0.0623783628282438,0.133985207137131,-0.00711997574909204,0.941181328917428,0.976511861631809,FALSE,FALSE,ns in both
TSPYL6,-0.107738800971954,0.122598451041481,0.227248281251983,-0.00698536930603237,0.941215562350128,0.976511861631809,FALSE,FALSE,ns in both
FLVCR1,0.0831978395801794,0.405198592222403,0.553958838612466,0.00998383531121764,0.941288856149335,0.976511861631809,FALSE,FALSE,ns in both
ABCB7,0.0879153105327035,0.238913679601543,0.377467809116881,0.00667858797598344,0.941343160565651,0.976511861631809,FALSE,FALSE,ns in both
GATSL2,-0.0067017521630095,0.930808162175017,0.957911409568766,0.00781408793168636,0.941438893397044,0.976511861631809,FALSE,FALSE,ns in both
CASP8,-0.0032580715628239,0.959930398005699,0.976470241595498,-0.00657155354000558,0.941472103948864,0.976511861631809,FALSE,FALSE,ns in both
BRI3,-0.126047779919387,0.130786157370754,0.238664297133039,-0.00715843371445858,0.94151032627547,0.976511861631809,FALSE,FALSE,ns in both
PPP1R9A,0.0995451616933971,0.471886423137068,0.614744476321392,-0.0129835602292229,0.942021544126209,0.976977801175171,FALSE,FALSE,ns in both
SCNN1D,-0.0576893717677401,0.346766040778519,0.494264680422443,0.0059299029304338,0.942122765708618,0.977018497096378,FALSE,FALSE,ns in both
ANGPT4,0.111664362244373,0.157561816139343,0.275976162589396,0.00743346529438697,0.942485415123732,0.977249320445314,FALSE,FALSE,ns in both
RAD21L1,-0.0113929114193842,0.839858528225212,0.899550858219339,-0.00575113676908543,0.942570130820288,0.977249320445314,FALSE,FALSE,ns in both
NHLH1,-0.22716616752024,0.0274232503765478,0.068998036023228,0.00925063169914229,0.942577855562572,0.977249320445314,FALSE,FALSE,ns in both
FAM20A,-0.087715767725491,0.48645253466573,0.627440578016194,-0.0111645594479738,0.942672344651463,0.977249320445314,FALSE,FALSE,ns in both
BNIP1,0.028182975957129,0.761739035146465,0.847553639515333,-0.0086816309061492,0.942770464870636,0.977249320445314,FALSE,FALSE,ns in both
RNASE11,-0.0158266437535829,0.740408501410025,0.832042433002511,0.00469463436104532,0.942807132464891,0.977249320445314,FALSE,FALSE,ns in both
FECH,-0.255080829998229,0.376266263881462,0.523993737747458,0.0260666096616429,0.94283401545522,0.977249320445314,FALSE,FALSE,ns in both
CORT,-0.0705048404347143,0.234502481774992,0.372610714301953,0.00565240371532511,0.942841316077671,0.977249320445314,FALSE,FALSE,ns in both
NXPH1,0.0593186847875702,0.245746478906981,0.385289610802739,-0.00500725930322277,0.942953163645395,0.977300987477307,FALSE,FALSE,ns in both
ABHD11,-0.195617838990028,0.0343541758364404,0.0832218954525604,-0.00809475964627306,0.943038975783841,0.97731371515624,FALSE,FALSE,ns in both
GABRB3,-0.0625670848094765,0.272265375553581,0.415864255315029,0.0054282774827951,0.943174736281469,0.97731371515624,FALSE,FALSE,ns in both
ADAMTS8,-0.11209156939638,0.0775154683958747,0.158602846355682,0.00596807372006678,0.943203678481112,0.97731371515624,FALSE,FALSE,ns in both
AADACL2,0.0910380915216033,0.132403594159461,0.240890795791272,0.00564932723781479,0.943213445960279,0.97731371515624,FALSE,FALSE,ns in both
NQO2,-0.125453401472748,0.479361002816204,0.621352572258502,-0.0152532456949759,0.943349274436791,0.977335483810432,FALSE,FALSE,ns in both
ADORA2B,0.164760595371786,0.245374944830963,0.384783650554165,-0.0128292017008144,0.943358458807063,0.977335483810432,FALSE,FALSE,ns in both
ANKS1B,-0.0275473178314982,0.732529201886425,0.826124263574303,0.0079303561676543,0.943499006702372,0.977416853486428,FALSE,FALSE,ns in both
PLOD1,-0.258287921930729,0.027864800588638,0.0698192420408045,-0.0090926585922424,0.94364069145806,0.977499390119826,FALSE,FALSE,ns in both
CDC42EP3,-0.0579817223039412,0.477105968344085,0.619644177227306,0.00741781395580736,0.944015374373003,0.977750802728539,FALSE,FALSE,ns in both
APOA2,0.0216581831627131,0.697694643859095,0.800594065017901,0.00535293841402668,0.944034753808326,0.977750802728539,FALSE,FALSE,ns in both
KITLG,0.00719872293205191,0.885618205469639,0.931349641258117,-0.00484599810178576,0.944069480272053,0.977750802728539,FALSE,FALSE,ns in both
NOX1,0.0623966408267356,0.470051753149336,0.613464628654825,0.00768176168919226,0.944146707858203,0.977766543326251,FALSE,FALSE,ns in both
SUDS3,0.0525100082657997,0.194586372612942,0.324509626692531,-0.00366345242193623,0.944291026659054,0.977824574761974,FALSE,FALSE,ns in both
HINFP,-0.127960241645655,0.026736492473023,0.0675721229521023,-0.0051956972613662,0.944326809719059,0.977824574761974,FALSE,FALSE,ns in both
C7orf43,-0.064007816267305,0.511417885017195,0.649595497302663,0.00913758337168587,0.944495797906345,0.977898814005487,FALSE,FALSE,ns in both
IGSF1,-0.00412590584370884,0.934004076708844,0.960298884887198,-0.00431965570858661,0.944559929025073,0.977898814005487,FALSE,FALSE,ns in both
HIST3H2A,-0.0129812025260715,0.912218086937563,0.948252024821736,-0.0107271168827132,0.944584618540097,0.977898814005487,FALSE,FALSE,ns in both
MS4A6A,0.31921841792413,0.000855085892352138,0.00389445793734376,-0.00704348264193212,0.944728145756851,0.977983172099904,TRUE,FALSE,lost to composition
THAP10,0.0595001860615643,0.632856439310345,0.749434005923595,-0.0114189067323897,0.944982212028765,0.978166692622541,FALSE,FALSE,ns in both
TMEM132C,-0.00148899270700747,0.981601918098264,0.989261631736422,-0.00602953659802451,0.945101827866013,0.978166692622541,FALSE,FALSE,ns in both
RAP2B,0.0244633705411344,0.608429071398665,0.730717520187212,0.00448324897796736,0.945128654261122,0.978166692622541,FALSE,FALSE,ns in both
MATK,0.0465095318486953,0.687305884160057,0.793060731426321,-0.0110399981593821,0.945153644314783,0.978166692622541,FALSE,FALSE,ns in both
DYNC1LI2,0.0740744711883645,0.127134367798514,0.23369772849898,-0.00429482120387413,0.945262496194159,0.978169942954546,FALSE,FALSE,ns in both
BLVRA,0.0332902012109322,0.665479793649456,0.775482959066783,-0.00733355510797141,0.945280894564905,0.978169942954546,FALSE,FALSE,ns in both
OTOP2,-0.036143695864871,0.565589702909964,0.694963112274011,0.00605859874768899,0.945536720205055,0.978370442470282,FALSE,FALSE,ns in both
ZBTB5,0.0168775031544563,0.844171990744167,0.902314174083247,0.00771681210995818,0.945633030302585,0.978405871785995,FALSE,FALSE,ns in both
GPRC6A,0.0553276964893279,0.322319977086984,0.469091478055778,0.00512971496887716,0.945833321017487,0.97854887366754,FALSE,FALSE,ns in both
KIRREL2,-0.0383165788097562,0.49935891439226,0.639171300654908,0.00504209442058143,0.945953490454728,0.978608969615927,FALSE,FALSE,ns in both
OR51B2,-0.0552161184326281,0.357558607830711,0.504990263886345,-0.00544226603238085,0.946556948331885,0.979124599269694,FALSE,FALSE,ns in both
EVPLL,-0.0562808925347587,0.347691921242601,0.495360426115973,-0.005613090830517,0.946576144659701,0.979124599269694,FALSE,FALSE,ns in both
KY,0.0676046725507163,0.356517014697486,0.504196815241025,0.00610427669181971,0.946780321532996,0.979232902094018,FALSE,FALSE,ns in both
ZNF233,-0.0232091295453931,0.699609191360238,0.801857026351446,0.00523545923205716,0.946955769883064,0.979232902094018,FALSE,FALSE,ns in both
C1orf194,-0.0774954815440174,0.426901068977662,0.574412424267596,0.00848834849215257,0.946984563530002,0.979232902094018,FALSE,FALSE,ns in both
PURA,0.10649480861528,0.170993885006156,0.293441667314796,-0.00613724467325314,0.947008557780967,0.979232902094018,FALSE,FALSE,ns in both
GAFA3,-0.16035759627176,0.120978189137973,0.22493267225547,-0.00861557321893982,0.947074464035008,0.979232902094018,FALSE,FALSE,ns in both
RARA,-0.254450255831543,0.0232367473541405,0.0602138498345086,-0.00834529162560087,0.947077961173238,0.979232902094018,FALSE,FALSE,ns in both
PEG3,0.0475891290313027,0.442334848711017,0.589144420805388,0.00548422714237815,0.947115702932525,0.979232902094018,FALSE,FALSE,ns in both
CCL7,0.0457710148211416,0.409883727343395,0.558523270583847,-0.00497684859626854,0.947356180797404,0.97941729375677,FALSE,FALSE,ns in both
CBX7,-0.164949958553976,0.0365022153815106,0.0873472531651078,0.00601042858759017,0.947492240105232,0.979463933997762,FALSE,FALSE,ns in both
MLANA,0.0265145975430054,0.701544167021766,0.802907188322377,-0.00611840864602332,0.94752556807282,0.979463933997762,FALSE,FALSE,ns in both
SPA17,0.132295716253251,0.121313449288057,0.22542306980168,0.00723283580832178,0.947634750939122,0.979512562560877,FALSE,FALSE,ns in both
KIF7,-0.0187192513872079,0.790689464973435,0.866915075215709,-0.00569786395487299,0.947745109690868,0.979562400108658,FALSE,FALSE,ns in both
PRND,-0.0588017756782098,0.274920908184237,0.418501040628501,-0.00477889241184028,0.947865433220887,0.979622529757464,FALSE,FALSE,ns in both
BEST2,-0.0491186155742103,0.309300057703105,0.456208179056241,-0.00428581818133217,0.948013478722009,0.979711300406152,FALSE,FALSE,ns in both
NDUFC1,0.013577927064512,0.81648025461258,0.884852406562949,0.00504190452338621,0.948136433175022,0.979774131122189,FALSE,FALSE,ns in both
PPIL1,0.261625407357002,0.0145599560386697,0.0411084698258195,0.0073121278024206,0.948459455642898,0.979991262280388,TRUE,FALSE,lost to composition
FAM71B,0.0285562162676638,0.688234578183524,0.793674258368582,-0.00652606186961712,0.948603427292939,0.979991262280388,FALSE,FALSE,ns in both
AQP10,-0.111634364890838,0.372001014972191,0.520167834561044,0.00984292118529918,0.948630888696419,0.979991262280388,FALSE,FALSE,ns in both
ECE1,-0.390775552888655,0.0133921049002222,0.0383817726440367,-0.0112074354657439,0.948649482226629,0.979991262280388,TRUE,FALSE,lost to composition
UQCR10,0.0542678393325514,0.302221453743948,0.448368637681492,0.0042745511369242,0.948717382814345,0.979991262280388,FALSE,FALSE,ns in both
RAB26,0.0845446505043888,0.185088602956793,0.312706500365266,-0.00536412181883232,0.948719575106181,0.979991262280388,FALSE,FALSE,ns in both
SLC22A5,0.0132945215429075,0.870277927471847,0.92025162478961,-0.0071221009641898,0.948792333391745,0.980002198496434,FALSE,FALSE,ns in both
SURF6,-0.158399219019185,0.0202836859836103,0.0540635343523249,-0.00542439518576556,0.948945300639744,0.980041377794341,FALSE,FALSE,ns in both
SMAD9,0.0365031649201858,0.589131834760463,0.714770094078745,-0.00596897131368811,0.948954612020239,0.980041377794341,FALSE,FALSE,ns in both
CAV2,0.215589243377219,0.179939604368605,0.306007981838636,-0.0134397588680464,0.94928577782683,0.980227976364253,FALSE,FALSE,ns in both
DIO3OS,-0.10490779779766,0.113848618149955,0.21463889102951,-0.00564567615113509,0.949291769755383,0.980227976364253,FALSE,FALSE,ns in both
MFSD11,-0.111246782000777,0.0939621908039748,0.184311350627558,0.00538925859926916,0.949357131156503,0.980227976364253,FALSE,FALSE,ns in both
GDF3,-0.0174909173441529,0.807458400333413,0.8786236879761,0.00629953041094962,0.949384033188673,0.980227976364253,FALSE,FALSE,ns in both
MAGEB1,0.044617875693187,0.385687325121779,0.534162881828176,-0.00444140083876201,0.949574315732687,0.980302060705839,FALSE,FALSE,ns in both
CCDC87,-0.0177188959162989,0.702549453452716,0.803418817588214,0.00395648406105897,0.949580166523977,0.980302060705839,FALSE,FALSE,ns in both
TCEA1,0.144702637253133,0.035180696938145,0.084897937206978,0.00470737767971595,0.949725682041057,0.980349532642212,FALSE,FALSE,ns in both
FCF1,0.302163521946977,0.0137645598599858,0.0392494133634146,-0.00955708423848959,0.949796507322465,0.980349532642212,TRUE,FALSE,lost to composition
SULT4A1,0.00259017628040648,0.961025984466303,0.977017258506439,0.00447583756524882,0.949812729969667,0.980349532642212,FALSE,FALSE,ns in both
MRPS14,0.26234501747018,0.00148224975987585,0.00615346404132816,0.00566415588393232,0.95053166144654,0.98102734101891,TRUE,FALSE,lost to composition
PIM1,-0.215539613938012,0.0328364228132654,0.080190997066136,-0.00643969240042837,0.950626640303301,0.98106113206108,FALSE,FALSE,ns in both
CNTN2,-0.0298544440059225,0.664921492622972,0.775004250829334,0.00549027802637659,0.950722927231137,0.981096268539732,FALSE,FALSE,ns in both
SLC25A12,0.114313815789732,0.194845588811451,0.324770119111229,-0.00666751799307854,0.950908828985069,0.981223872171488,FALSE,FALSE,ns in both
CADM1,-0.0829612618444464,0.671938204444502,0.780470261340998,0.0160174035813938,0.950977079145586,0.981230064709817,FALSE,FALSE,ns in both
LOC100128554,-0.0287638428937485,0.605120181786284,0.727908228441483,0.00426449184757861,0.951265698611811,0.98146362136523,FALSE,FALSE,ns in both
C6orf226,-0.0078692696351448,0.903780011600906,0.942838141817676,0.00546979406218587,0.951399920827445,0.981537859284182,FALSE,FALSE,ns in both
DCN,0.145074587344927,0.141000561219355,0.252797070803082,-0.00692334075208791,0.95149846425287,0.981575280891229,FALSE,FALSE,ns in both
GRAMD1B,-0.198499376174264,0.106161852456579,0.20291369956021,0.00955635598362657,0.951580647841805,0.981595821734858,FALSE,FALSE,ns in both
GJC1,-0.00806114305224333,0.872809598223766,0.92206271005973,-0.00423517166136783,0.951837145122482,0.9817961600946,FALSE,FALSE,ns in both
PMPCB,0.0338766016362659,0.489447817798005,0.630530071261029,0.00345201465879396,0.951921317644053,0.981818735197488,FALSE,FALSE,ns in both
PAK1,-0.250276725961712,0.0122488715304918,0.0356322281232678,0.00642795794160294,0.952204692529775,0.981946786054788,TRUE,FALSE,lost to composition
DCAF11,-0.111186693224955,0.263714105670827,0.406744172963722,-0.00811073905115007,0.9522297863442,0.981946786054788,FALSE,FALSE,ns in both
MLLT11,0.133030588424637,0.13185280381898,0.240249190451806,-0.00682439063299615,0.952232352447725,0.981946786054788,FALSE,FALSE,ns in both
KRT71,0.0247875112159814,0.702455017844999,0.803418817588214,0.00514274849545643,0.952296407433349,0.981948601450374,FALSE,FALSE,ns in both
PSG9,0.0129738380956255,0.848355387381222,0.904778482495954,-0.00562995736523633,0.952446905628259,0.982021688492818,FALSE,FALSE,ns in both
ALPL,-0.338073674910747,0.18086445779672,0.307315559798394,-0.0182089076821388,0.952553975511677,0.982021688492818,FALSE,FALSE,ns in both
ARHGAP9,-0.10813225317963,0.117692732690746,0.220200658208216,-0.0051014433856373,0.952554184930228,0.982021688492818,FALSE,FALSE,ns in both
HRK,0.160883343977457,0.365417646561424,0.513269855036101,-0.0142348673385167,0.952660717877558,0.982067287679286,FALSE,FALSE,ns in both
GINS3,-0.00298494060652882,0.970299843491813,0.981885885148709,-0.00650203074193088,0.952794125729225,0.982140583564594,FALSE,FALSE,ns in both
FGF9,0.0500209249595486,0.455645840864429,0.600932512512214,0.00512660908067432,0.952887530791968,0.982172637669117,FALSE,FALSE,ns in both
RGS8,-0.0305211198140501,0.634855067484582,0.751123652988026,-0.00491526979895315,0.953173618212697,0.982403278663969,FALSE,FALSE,ns in both
ITM2A,0.352547743204196,0.0029687840917877,0.011024014991484,0.00658778315686757,0.953758231159673,0.982915873456264,TRUE,FALSE,lost to composition
DDIT4L,0.090706150628384,0.297714673120312,0.443644960521411,-0.00689359656146321,0.953795673436974,0.982915873456264,FALSE,FALSE,ns in both
SLC12A4,-0.210273791506907,0.0333458214933362,0.0811784068261712,-0.00653938592542705,0.954114764466852,0.983047036563141,FALSE,FALSE,ns in both
NUP98,-0.148572892254883,0.118105184584992,0.220710376361972,-0.00666110272143947,0.954176848656403,0.983047036563141,FALSE,FALSE,ns in both
SLC38A11,0.0221334762004276,0.868963399670573,0.919231599826001,0.0100972244218002,0.954262407472696,0.983047036563141,FALSE,FALSE,ns in both
SSR1,0.157877721685392,0.00723205675397052,0.0229929226730209,0.00379886489808117,0.954281248896248,0.983047036563141,TRUE,FALSE,lost to composition
HLA-E,-0.121329855925467,0.0372183288344818,0.0886995546628606,0.00383527522854016,0.954307712812775,0.983047036563141,FALSE,FALSE,ns in both
FRAT1,-0.0883932404292654,0.449425215604705,0.595568698913575,0.00770305332799603,0.954309895932776,0.983047036563141,FALSE,FALSE,ns in both
GLYATL1,-0.0020638115696867,0.963849517514483,0.97799332073969,0.00359426475583197,0.95440677341591,0.983047036563141,FALSE,FALSE,ns in both
CAMK2N2,-0.134155188581007,0.134135920302441,0.243284375989802,0.00637848688094036,0.954594606565428,0.983047036563141,FALSE,FALSE,ns in both
MAGEE2,-0.0500134589253856,0.259491122624076,0.40204035442533,-0.00333640847549252,0.954624280673583,0.983047036563141,FALSE,FALSE,ns in both
MRGPRX2,0.0478867217973605,0.442093300457025,0.588937810221706,-0.00456860891101511,0.95472871506001,0.983047036563141,FALSE,FALSE,ns in both
SYNGR3,-0.0144517377345061,0.880297737135515,0.927549012731759,-0.00774563455364925,0.954792178487152,0.983047036563141,FALSE,FALSE,ns in both
TNFRSF21,-0.204002042493429,0.266736864785397,0.41008223930676,-0.013529052917996,0.954795289242908,0.983047036563141,FALSE,FALSE,ns in both
ARHGAP6,-0.0859525192590597,0.663852843966398,0.774159382957929,-0.0150572611776682,0.954851177880221,0.983047036563141,FALSE,FALSE,ns in both
C2orf70,-0.00249109927411134,0.964243723576388,0.978009088182301,0.00418279108975169,0.954857956295028,0.983047036563141,FALSE,FALSE,ns in both
TLE6,-0.0198139081714641,0.689736055947536,0.794469086583925,-0.00355572127795431,0.954866221982695,0.983047036563141,FALSE,FALSE,ns in both
OR7A10,-0.0224367280720345,0.701867543412678,0.803160659659821,0.00454404913140603,0.954989729965929,0.983047036563141,FALSE,FALSE,ns in both
LRIT1,0.0270238302444733,0.581557367740946,0.708375611444288,-0.00356428030681815,0.955162429670332,0.983047036563141,FALSE,FALSE,ns in both
UBE4A,0.0568500329443753,0.261313621621987,0.404030075294495,-0.00383682694223133,0.955187852118164,0.983047036563141,FALSE,FALSE,ns in both
QRICH2,-0.0464592688804841,0.533388480982524,0.667922038904316,-0.00553504793395127,0.955217470827408,0.983047036563141,FALSE,FALSE,ns in both
ZNF829,0.00519133349001339,0.918098536206815,0.950790830183827,0.00367544764492237,0.95524883971172,0.983047036563141,FALSE,FALSE,ns in both
SNX19,-0.0891760892876872,0.231554680460332,0.36917127825389,0.00565328145088249,0.955277111521903,0.983047036563141,FALSE,FALSE,ns in both
OR8D2,0.0392749733802841,0.479984960187736,0.621888751803626,-0.00413554189314158,0.95529496327312,0.983047036563141,FALSE,FALSE,ns in both
TMEM170A,0.043579056523095,0.33076397634029,0.477588399656682,-0.00310765707999529,0.955425121335989,0.983116795327318,FALSE,FALSE,ns in both
PRSS50,0.0650738565468301,0.407008337201256,0.555758179080336,0.00592127939689941,0.955711337596973,0.983347115831664,FALSE,FALSE,ns in both
HYAL2,-0.0161714024239103,0.831054567394255,0.894497312791781,0.005525485808749,0.955884967367814,0.983408925024233,FALSE,FALSE,ns in both
AWAT1,0.0631277860250652,0.430378933812524,0.577858869990359,0.00592805035580645,0.955987871122564,0.983408925024233,FALSE,FALSE,ns in both
VSTM1,-0.0819157298173206,0.71080544147798,0.809696363978339,-0.0161954706966872,0.95599166020003,0.983408925024233,FALSE,FALSE,ns in both
ODF3B,-0.0927955814424636,0.480162125771903,0.621888751803626,0.00971653686422163,0.95603249735247,0.983408925024233,FALSE,FALSE,ns in both
ZNF750,0.0170600504098404,0.771884914256939,0.854319751680391,0.00444845918574858,0.956083345555818,0.983408925024233,FALSE,FALSE,ns in both
CDCA8,-0.029191315711701,0.787170008260319,0.86461994566284,-0.00807629604744859,0.956218162978999,0.983483420529685,FALSE,FALSE,ns in both
PARP16,-0.21267204286804,0.0168031561401648,0.0463380248840828,0.00572870070738987,0.956391653964697,0.98359768000558,TRUE,FALSE,lost to composition
CACNG7,-0.0383830481535715,0.461150404140756,0.605809969203329,-0.003427603268779,0.956614844316268,0.983647053759198,FALSE,FALSE,ns in both
DSEL,0.32095954413841,0.0466048476462691,0.10644129762993,0.0112608263825408,0.956698378340843,0.983647053759198,FALSE,FALSE,ns in both
TBC1D7,0.102605817376826,0.322897297289872,0.469498210237086,-0.00739675679742921,0.956723014997022,0.983647053759198,FALSE,FALSE,ns in both
KCNMB2,0.0482926483388022,0.433115072591217,0.580395552941881,0.00452704483092838,0.956739508800399,0.983647053759198,FALSE,FALSE,ns in both
MCM2,-0.139698946345267,0.05061255397481,0.113523992312617,0.00469723882094731,0.956751673427394,0.983647053759198,FALSE,FALSE,ns in both
RPS23,0.0273007862284244,0.512745135491916,0.650809370380793,-0.00283597452150087,0.957029410906985,0.983868427843658,FALSE,FALSE,ns in both
TFAP2A,0.0532570948721172,0.490169660519437,0.631202055286977,-0.00568917480949738,0.957225850631079,0.983946197215608,FALSE,FALSE,ns in both
BNIP3L,-0.169356263665103,0.201372215971091,0.332833201253257,-0.00891008902394398,0.957229901306943,0.983946197215608,FALSE,FALSE,ns in both
RPS11,0.0174248817712782,0.682693680900434,0.789067348000699,-0.00317409894923395,0.957545628528406,0.983978444069475,FALSE,FALSE,ns in both
PRKAA2,-0.056301245703562,0.339501322164058,0.486416955214692,-0.00437367882090262,0.957554670962262,0.983978444069475,FALSE,FALSE,ns in both
HSPB2,-0.0868437469729316,0.204417539909578,0.336875518967107,-0.00464071523536217,0.957579012318195,0.983978444069475,FALSE,FALSE,ns in both
RTF1,0.0401988623299789,0.481707330730011,0.623206882329052,-0.00412404971489277,0.957599574305835,0.983978444069475,FALSE,FALSE,ns in both
SENP3,-0.119565941397694,0.0350914945091257,0.084708610711692,-0.00382114953992196,0.957660815746878,0.983978444069475,FALSE,FALSE,ns in both
A4GNT,-0.052311676671203,0.33806245902562,0.48513664319156,0.00374333029711596,0.957701753170315,0.983978444069475,FALSE,FALSE,ns in both
CACNA2D2,-0.135092922078159,0.151486577378028,0.267468531672882,0.0065960182702036,0.957759235121678,0.983978444069475,FALSE,FALSE,ns in both
MYLK3,-0.0374339257906758,0.562696477352494,0.692573168775463,-0.00461588948158332,0.957760658970878,0.983978444069475,FALSE,FALSE,ns in both
RABAC1,-0.18906675060817,0.0355806004853866,0.0856118613055832,0.00557782793914631,0.957916464191158,0.984074375980528,FALSE,FALSE,ns in both
RGS6,-0.139005748982136,0.140839504705097,0.252594505935424,0.00634360990293378,0.957991198994423,0.984087016601439,FALSE,FALSE,ns in both
KAAG1,0.0109740850616253,0.83054166141692,0.894229239411122,-0.00373443917199688,0.958117229115246,0.98415234475066,FALSE,FALSE,ns in both
USP51,0.0361058178188981,0.581307366100305,0.708125812352326,-0.00479777494873608,0.95824234218065,0.984181522725388,FALSE,FALSE,ns in both
TMED3,-0.00669637361607002,0.920167984527357,0.952120778528602,-0.0047276194914019,0.958270507567674,0.984181522725388,FALSE,FALSE,ns in both
SERPINA10,-0.0665063539761182,0.354258451655467,0.50188437775862,-0.00511243153549286,0.958393482861672,0.984231771399278,FALSE,FALSE,ns in both
CSTB,-0.175599897190374,0.0151635515607451,0.0424778857743068,-0.0045793087026519,0.958499616010104,0.984231771399278,TRUE,FALSE,lost to composition
ALDH8A1,0.00101501540009815,0.994426871696826,0.996576437062564,-0.0104827183688658,0.958632471762938,0.984231771399278,FALSE,FALSE,ns in both
MEX3A,-0.0355303133972282,0.623512273355324,0.74199184394534,-0.00499981743520562,0.958672371622222,0.984231771399278,FALSE,FALSE,ns in both
PCDH17,-0.00242476109228403,0.97404471876769,0.98462758542521,0.00526199275622072,0.958718217149375,0.984231771399278,FALSE,FALSE,ns in both
UBB,-0.166541662568089,0.0331893774862607,0.0808724930152925,-0.00475312931168085,0.958808136091661,0.984231771399278,FALSE,FALSE,ns in both
NBR2,-0.167226229705327,0.206968199734778,0.339695932155279,-0.0087041666768471,0.958817047736838,0.984231771399278,FALSE,FALSE,ns in both
CDK15,0.0686514377682751,0.281008633530093,0.425080182885328,-0.00433268741410217,0.958818948271732,0.984231771399278,FALSE,FALSE,ns in both
JAM2,-0.0768201072890616,0.310615689336708,0.45725019714368,0.00452498378865264,0.959080528095065,0.984385386996424,FALSE,FALSE,ns in both
KLHL32,0.245836694241378,0.0107230083731033,0.0319099076808057,0.00587439389260143,0.959235603825593,0.984385386996424,TRUE,FALSE,lost to composition
CSF1,0.0031026687713704,0.968542607728339,0.980724968436926,-0.0050438878145691,0.959238762282015,0.984385386996424,FALSE,FALSE,ns in both
BCL2L1,-0.370541976139632,0.0492374784919189,0.111050275213638,0.010944980718699,0.959277768743272,0.984385386996424,FALSE,FALSE,ns in both
MANF,0.0108465375030777,0.871016488112605,0.920662033267551,-0.00457284332685685,0.959280843091548,0.984385386996424,FALSE,FALSE,ns in both
NPLOC4,-0.366100342034684,0.000102541197283327,0.000693120451448151,0.00420640702346719,0.95938728220316,0.98443052528111,TRUE,FALSE,lost to composition
SLC41A2,0.027348968967777,0.665788136487992,0.775727577460287,-0.00453345436882768,0.95949790117521,0.984479946379277,FALSE,FALSE,ns in both
SATB1,0.117076791227401,0.226754567469488,0.363355926300858,0.00649644292255358,0.959676056744556,0.984598651553269,FALSE,FALSE,ns in both
